taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,flag,matched_source,matched_variable,matched_sp,matched_value,pct_diff,mismatch_source,mismatch_value,mismatch_pct
Ateles_paniscus,ateles paniscus,BV,Total_brain_net_volume_Vol.mm3,93000,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,ateles paniscus,93000,0,NA,NA,NA
Ateles_paniscus,ateles paniscus,Cerebellum,Cerebellum_Vol.mm3,11700,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,ateles paniscus,11700,0,NA,NA,NA
Ateles_paniscus,ateles paniscus,BV,Total_brain_net_volume_Vol.mm3,107300,61,FALSE,match,match,MacLeod_specimen,Total_brain_net_volume_Vol.mm3,ateles paniscus,107300,0,NA,NA,NA
Ateles_paniscus,ateles paniscus,Cerebellum,Cerebellum_Vol.mm3,10700,61,FALSE,match,match,MacLeod_specimen,Cerebellum_Vol.mm3,ateles paniscus,10700,0,NA,NA,NA
Avahi_laniger,avahi laniger,BV,Total_brain_net_volume_Vol.mm3,10060.8850608851,34,FALSE,description_match_value_mismatch,description_match_value_differs,NA,NA,NA,NA,NA,Stephan_etal_1981_TableII,9798,2.683
Avahi_laniger,avahi laniger,V1 (GM),Area_striata_grey_matter_Vol.mm3,475,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,avahi laniger,475,0,NA,NA,NA
Avahi_laniger,avahi laniger,BV,Total_brain_net_volume_Vol.mm3,9256.8,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,avahi occidentalis,9256.8,0,NA,NA,NA
Avahi_laniger,avahi laniger,Granular Insula,Granular_insular_cortex_Vol.mm3,26,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1_bilateral_est,Granular_insular_cortex_Vol.mm3,avahi occidentalis,26,0,NA,NA,NA
Avahi_laniger,avahi laniger,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,36,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1_bilateral_est,Dysgranular_insular_cortex_Vol.mm3,avahi occidentalis,36,0,NA,NA,NA
Avahi_laniger,avahi laniger,Agranular Insula,Agranular_insular_cortex_Vol.mm3,14,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1_bilateral_est,Agranular_insular_cortex_Vol.mm3,avahi occidentalis,14,0,NA,NA,NA
Avahi_laniger,avahi laniger,Insula (GM),Insula_Vol.mm3,76,43,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bauernfeind_etal_2013_Table1_bilateral_est,Insula_Vol.mm3,avahi occidentalis,76,0,NA,NA,NA
Avahi_laniger,avahi laniger,BV,Total_brain_net_volume_Vol.mm3,9798,53,FALSE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,avahi laniger,9798,0,NA,NA,NA
Avahi_laniger,avahi laniger,Medulla,Medulla_oblongata_Vol.mm3,553.35,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,avahi laniger,553.35,0,NA,NA,NA
Avahi_laniger,avahi laniger,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.76,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,avahi laniger,1.76,0,NA,NA,NA
Avahi_laniger,avahi laniger,VII,Facial_motor_nucleus_Vol.mm3,2.14,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,avahi laniger,2.14,0,NA,NA,NA
Avahi_laniger,avahi laniger,XII,Hypoglossal_nucleus_Vol.mm3,1.48,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,avahi laniger,1.48,0,NA,NA,NA
Avahi_laniger,avahi laniger,BV,Total_brain_net_volume_Vol.mm3,9798,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,avahi laniger,9798,0,NA,NA,NA
Avahi_laniger,avahi laniger,Cerebellum,Cerebellum_Vol.mm3,1489,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Cerebellum_Vol.mm3,avahi laniger,1489,0,NA,NA,NA
Avahi_laniger,avahi laniger,Mesencephalon,Mesencephalon_Vol.mm3,343,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Mesencephalon_Vol.mm3,avahi laniger,343,0,NA,NA,NA
Avahi_laniger,avahi laniger,Diencephalon,Diencephalon_Vol.mm3,862,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Diencephalon_Vol.mm3,avahi laniger,862,0,NA,NA,NA
Avahi_laniger,avahi laniger,Telencephalon,Telencephalon_Vol.mm3,6550,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Telencephalon_Vol.mm3,avahi laniger,6550,0,NA,NA,NA
Avahi_laniger,avahi laniger,MOB,Bulbus_olfactorius_Vol.mm3,89.2,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_Vol.mm3,avahi laniger,89.2,0,NA,NA,NA
Avahi_laniger,avahi laniger,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,3.01,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_accessorius_Vol.mm3,avahi laniger,3.01,0,NA,NA,NA
Avahi_laniger,avahi laniger,Piriform Lobe,Lobus_piriformis_Vol.mm3,284,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3,avahi laniger,284,0,NA,NA,NA
Avahi_laniger,avahi laniger,Septum,Septum_Vol.mm3,69.7,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Septum_Vol.mm3,avahi laniger,69.7,0,NA,NA,NA
Avahi_laniger,avahi laniger,Striatum,Striatum_Vol.mm3,524,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Striatum_Vol.mm3,avahi laniger,524,0,NA,NA,NA
Avahi_laniger,avahi laniger,Schizocortex,Schizo_cortex_Vol.mm3,241,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Schizo_cortex_Vol.mm3,avahi laniger,241,0,NA,NA,NA
Avahi_laniger,avahi laniger,Hippocampus,Hippocampus_Vol.mm3,526,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Hippocampus_Vol.mm3,avahi laniger,526,0,NA,NA,NA
Avahi_laniger,avahi laniger,Neocortex (GM+WM),Neocortex_Vol.mm3,4813,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Neocortex_Vol.mm3,avahi laniger,4813,0,NA,NA,NA
Avahi_laniger,avahi laniger,LGN,Corpus_geniculatum_laterale_Vol.mm3,27.4,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,avahi laniger,27.4,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9420.13442013442,34,FALSE,match,match,Bauernfeind_etal_2013_Table1,Total_brain_net_volume_Vol.mm3,avahi occidentalis,9256.8,1.764,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,V1 (GM),Area_striata_grey_matter_Vol.mm3,450,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,avahi occidentalis,450,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9124,53,FALSE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,avahi occidentalis,9124,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Medulla,Medulla_oblongata_Vol.mm3,508.46,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,avahi occidentalis,508.46,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.64,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,avahi occidentalis,1.64,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,VII,Facial_motor_nucleus_Vol.mm3,1.62,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,avahi occidentalis,1.62,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,XII,Hypoglossal_nucleus_Vol.mm3,1.24,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,avahi occidentalis,1.24,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,BV,Total_brain_net_volume_Vol.mm3,9124,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Total_brain_net_volume_Vol.mm3,avahi occidentalis,9124,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Cerebellum,Cerebellum_Vol.mm3,1383,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Cerebellum_Vol.mm3,avahi occidentalis,1383,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Mesencephalon,Mesencephalon_Vol.mm3,345,24;51;52,TRUE,match_taxonomy_variant,match_taxonomy_variant,Stephan_etal_1970_Table2,Mesencephalon_Vol.mm3,avahi laniger,345,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Diencephalon,Diencephalon_Vol.mm3,861,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Diencephalon_Vol.mm3,avahi occidentalis,861,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Telencephalon,Telencephalon_Vol.mm3,6026,24;51;52,TRUE,match,match,Stephan_etal_1981_TableII,Telencephalon_Vol.mm3,avahi occidentalis,6026,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,MOB,Bulbus_olfactorius_Vol.mm3,70.1,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_Vol.mm3,avahi occidentalis,70.1,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,2.55,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Bulbus_olfactorius_accessorius_Vol.mm3,avahi occidentalis,2.55,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Piriform Lobe,Lobus_piriformis_Vol.mm3,265,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Lobus_piriformis_Vol.mm3,avahi occidentalis,265,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Septum,Septum_Vol.mm3,69.3,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Septum_Vol.mm3,avahi occidentalis,69.3,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Striatum,Striatum_Vol.mm3,478,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Striatum_Vol.mm3,avahi occidentalis,478,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Schizocortex,Schizo_cortex_Vol.mm3,222,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Schizo_cortex_Vol.mm3,avahi occidentalis,222,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Hippocampus,Hippocampus_Vol.mm3,476,24;51;52,TRUE,match_taxonomy_variant,match_taxonomy_variant,Stephan_etal_1970_Table5,Hippocampus_Vol.mm3,avahi laniger,476,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Neocortex (GM+WM),Neocortex_Vol.mm3,4443,24;51;52,TRUE,match,match,Stephan_etal_1981_TableV,Neocortex_Vol.mm3,avahi occidentalis,4443,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Epithalamus,Epithalamus_Vol.mm3,6.52,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Epithalamus_Vol.mm3,avahi occidentalis,6.52,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Thalamus,Thalamus_Vol.mm3,489,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Thalamus_Vol.mm3,avahi occidentalis,489,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Hypothalamus,Hypothalamus_Vol.mm3,137,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Hypothalamus_Vol.mm3,avahi occidentalis,137,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Subthalamus,Subthalamus_Vol.mm3,80.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Subthalamus_Vol.mm3,avahi occidentalis,80.5,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Pallidum,Pallidum_Vol.mm3,74.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Pallidum_Vol.mm3,avahi occidentalis,74.5,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,5.94,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Nucleus_subthalamicus_Vol.mm3,avahi occidentalis,5.94,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,Optic Tract,Tractus_opticus_Vol.mm3,38.3,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVIII,Tractus_opticus_Vol.mm3,avahi occidentalis,38.3,0,NA,NA,NA
Avahi_occidentalis,avahi occidentalis,LGN,Corpus_geniculatum_laterale_Vol.mm3,27.2,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,avahi occidentalis,27.2,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,18388.0308880309,34,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,callicebus moloch,18300,0.481,NA,NA,NA
Callicebus_moloch,callicebus moloch,V1 (GM),Area_striata_grey_matter_Vol.mm3,1201,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,callicebus moloch,1201,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,14434,51,TRUE,match,match,Stephan_etal_1970_Table3,Total_brain_net_volume_Vol.mm3,callicebus moloch,14434,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Cerebellum,Cerebellum_Vol.mm3,1287,51,TRUE,match,match,Stephan_etal_1970_Table3,Cerebellum_Vol.mm3,callicebus moloch,1287,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Mesencephalon,Mesencephalon_Vol.mm3,469,51,TRUE,match,match,Stephan_etal_1970_Table3,Mesencephalon_Vol.mm3,callicebus moloch,469,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Striatum,Striatum_Vol.mm3,721,51,TRUE,match,match,Stephan_etal_1970_Table6,Striatum_Vol.mm3,callicebus moloch,721,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Neocortex (GM+WM),Neocortex_Vol.mm3,8973,51,TRUE,match,match,Stephan_etal_1970_Table6,Neocortex_Vol.mm3,callicebus moloch,8973,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,17818.4855,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,callicebus moloch,17944,0.699,NA,NA,NA
Callicebus_moloch,callicebus moloch,Medulla,Medulla_oblongata_Vol.mm3,786.82,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callicebus moloch,786.82,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Vmo,Trigeminal_motor_nucleus_Vol.mm3,2,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,callicebus moloch,2,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,VII,Facial_motor_nucleus_Vol.mm3,2.36,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,callicebus moloch,2.36,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,XII,Hypoglossal_nucleus_Vol.mm3,1.96,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,callicebus moloch,1.96,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,BV,Total_brain_net_volume_Vol.mm3,11900,54;55,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Total_brain_net_volume_Vol.mm3,callicebus sp,11900,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Neocortex (GM+WM),Neocortex_Vol.mm3,7060,54;55,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bush_Allman_2004_a_Table2,Neocortex_Vol.mm3,callicebus sp,7060,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,5120,54;55,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bush_Allman_2003_Table1,Neocortex_grey_matter_Vol.mm3,callicebus sp,5120,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,V1 (GM),Area_striata_grey_matter_Vol.mm3,840,54;55,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Area_striata_grey_matter_Vol.mm3,callicebus sp,840,0,NA,NA,NA
Callicebus_moloch,callicebus moloch,LGN,Corpus_geniculatum_laterale_Vol.mm3,30,54;55,FALSE,match_taxonomy_variant,match_taxonomy_variant,Bush_Allman_2004_b_TABLE1,Corpus_geniculatum_laterale_Vol.mm3,callicebus sp,30,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,BV,Total_brain_net_volume_Vol.mm3,10510.3,53,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,callimico goeldii,10510,0.003,NA,NA,NA
Callimico_goeldii,callimico goeldii,Medulla,Medulla_oblongata_Vol.mm3,460.1,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callimico goeldii,460.1,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Vmo,Trigeminal_motor_nucleus_Vol.mm3,1.1,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,callimico goeldii,1.1,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,VII,Facial_motor_nucleus_Vol.mm3,0.96,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,callimico goeldii,0.96,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,XII,Hypoglossal_nucleus_Vol.mm3,1.08,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,callimico goeldii,1.08,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,BV,Total_brain_net_volume_Vol.mm3,10510,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,callimico goeldii,10510,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Cerebellum,Cerebellum_Vol.mm3,1240,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Cerebellum_Vol.mm3,callimico goeldii,1240,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Mesencephalon,Mesencephalon_Vol.mm3,340,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Mesencephalon_Vol.mm3,callimico goeldii,340,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Diencephalon,Diencephalon_Vol.mm3,739,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Diencephalon_Vol.mm3,callimico goeldii,739,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Telencephalon,Telencephalon_Vol.mm3,7733,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Telencephalon_Vol.mm3,callimico goeldii,7733,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,MOB,Bulbus_olfactorius_Vol.mm3,27,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_Vol.mm3,callimico goeldii,27,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.512,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_accessorius_Vol.mm3,callimico goeldii,0.512,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Piriform Lobe,Lobus_piriformis_Vol.mm3,253,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Lobus_piriformis_Vol.mm3,callimico goeldii,253,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Septum,Septum_Vol.mm3,63.5,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Septum_Vol.mm3,callimico goeldii,63.5,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Striatum,Striatum_Vol.mm3,493,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Striatum_Vol.mm3,callimico goeldii,493,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Schizocortex,Schizo_cortex_Vol.mm3,138,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Schizo_cortex_Vol.mm3,callimico goeldii,138,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Hippocampus,Hippocampus_Vol.mm3,281,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Hippocampus_Vol.mm3,callimico goeldii,281,0,NA,NA,NA
Callimico_goeldii,callimico goeldii,Neocortex (GM+WM),Neocortex_Vol.mm3,6476,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Neocortex_Vol.mm3,callimico goeldii,6476,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7346.63234663235,34,FALSE,match,match,deSousa2010_SupTable2_speciesmean,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7300,0.639,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,V1 (GM),Area_striata_grey_matter_Vol.mm3,566,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,callithrix jacchus,566,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7247.69675,53,FALSE,match,match,Stephan_etal_1970_Table3,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7248,0.004,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Medulla,Medulla_oblongata_Vol.mm3,318.24,53,FALSE,match,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,callithrix jacchus,318.24,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Vmo,Trigeminal_motor_nucleus_Vol.mm3,0.94,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Trigeminal_motor_nucleus_Vol.mm3,callithrix jacchus,0.94,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,VII,Facial_motor_nucleus_Vol.mm3,1.08,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Facial_motor_nucleus_Vol.mm3,callithrix jacchus,1.08,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,XII,Hypoglossal_nucleus_Vol.mm3,0.88,53,FALSE,match,match,Sherwood_etal_2005_Table1_bilateral_est,Hypoglossal_nucleus_Vol.mm3,callithrix jacchus,0.88,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,BV,Total_brain_net_volume_Vol.mm3,7241,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,callithrix jacchus,7241,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Cerebellum,Cerebellum_Vol.mm3,757,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Cerebellum_Vol.mm3,callithrix jacchus,757,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Mesencephalon,Mesencephalon_Vol.mm3,295,24;51;52,TRUE,match,match,Stephan_etal_1970_Table3,Mesencephalon_Vol.mm3,callithrix jacchus,295,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Diencephalon,Diencephalon_Vol.mm3,554,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Diencephalon_Vol.mm3,callithrix jacchus,554,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Telencephalon,Telencephalon_Vol.mm3,5318,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIII,Telencephalon_Vol.mm3,callithrix jacchus,5318,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,MOB,Bulbus_olfactorius_Vol.mm3,22.8,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_Vol.mm3,callithrix jacchus,22.8,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.326,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Bulbus_olfactorius_accessorius_Vol.mm3,callithrix jacchus,0.326,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Piriform Lobe,Lobus_piriformis_Vol.mm3,191,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Lobus_piriformis_Vol.mm3,callithrix jacchus,191,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Septum,Septum_Vol.mm3,49.8,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Septum_Vol.mm3,callithrix jacchus,49.8,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Striatum,Striatum_Vol.mm3,372,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Striatum_Vol.mm3,callithrix jacchus,372,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Schizocortex,Schizo_cortex_Vol.mm3,90,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Schizo_cortex_Vol.mm3,callithrix jacchus,90,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Hippocampus,Hippocampus_Vol.mm3,221,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Hippocampus_Vol.mm3,callithrix jacchus,221,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Neocortex (GM+WM),Neocortex_Vol.mm3,4371,24;51;52,TRUE,match,match,Stephan_etal_1981_TableVI,Neocortex_Vol.mm3,callithrix jacchus,4371,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,LGN,Corpus_geniculatum_laterale_Vol.mm3,25.7,24;51;52,TRUE,match,match,Stephan_etal_1981_TableIX,Corpus_geniculatum_laterale_Vol.mm3,callithrix jacchus,25.7,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Paleocortex,Palaeocortex_Vol.mm3,99.3,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Palaeocortex_Vol.mm3,callithrix jacchus,99.3,0,NA,NA,NA
Callithrix_jacchus,callithrix jacchus,Amygdala,Amygdala_Vol.mm3,113,24;51;52,TRUE,match,match,Stephan_etal_1981_TableXI,Amygdala_Vol.mm3,callithrix jacchus,113,0,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,BV,Total_brain_net_volume_Vol.mm3,4354.12120194729,34,FALSE,match,match,Stephan_etal_1981_TableIII,Total_brain_net_volume_Vol.mm3,callithrix pygmaea,4302,1.212,NA,NA,NA
Callithrix_pygmaea,callithrix pygmaea,V1 (GM),Area_striata_grey_matter_Vol.mm3,363,34,FALSE,match,match,Frahm_etal_1984_Table1,Area_striata_grey_matter_Vol.mm3,callithrix pygmaea,363,0,NA,NA,NA
