taxon,sp,dec_region,our_term,dec_value,ref_ids,ref_is_stephan,status,matched_source,matched_variable,matched_sp,matched_value,pct_diff
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2846.66666666667,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,292357.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,196935,65,FALSE,value_match_other_structure,Sherwood_etal_2004_TABLEI,Neocortex_Vol.mm3,gorilla beringei,195450,0.76
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1053.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,4200,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,488910,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,58717.3611111111,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,7836.59722222222,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2838.88888888889,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,288076.25,65,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,gorilla sp,283700,1.543
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,171045,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1150.625,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,gorilla gorilla,1173,1.908
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,3281.25,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,411670,65,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,gorilla sp,403933.333333333,1.915
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,50001.3888888889,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8908.47222222222,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2815.55555555556,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Subthalamus_Vol.mm3,gorilla gorilla,2782,1.206
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,243460,65,FALSE,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,gorilla gorilla,246900,1.393
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,159486.25,65,FALSE,match_taxonomy_variant,Barks_etal_2014_Fig4A,Neocortex_grey_matter_Vol.mm3,gorilla gorilla,161500,1.247
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1728.125,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2485,65,FALSE,match_taxonomy_variant,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla gorilla,2500,0.6
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,369430,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,gorilla gorilla,369878,0.121
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,43611.4583333333,65,FALSE,match,Barks_etal_2014_Fig4A,Cerebellum_Vol.mm3,gorilla beringei,44500,1.997
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,7550.76388888889,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Medulla_oblongata_Vol.mm3,gorilla gorilla,7509,0.556
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,3328.88888888889,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,227071.25,65,FALSE,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Neocortex_Vol.mm3,gorilla gorilla,226400,0.296
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,123392.5,65,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Body_Mass.g,gorilla gorilla,125000,1.286
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1137.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2668.75,65,FALSE,match,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla beringei,2700,1.157
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,398130,65,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,gorilla sp,398648.6,0.13
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,43684.0709771707,65,FALSE,match,Barks_etal_2014_Fig4A,Cerebellum_Vol.mm3,gorilla beringei,44500,1.834
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8480.97167584813,65,FALSE,match,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,gorilla beringei,8500,0.224
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2890.22686823307,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,234115.178639068,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,128645.328134993,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1792.40926203314,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2734.52950033139,65,FALSE,match,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla beringei,2700,1.279
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,325990,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,37164.9305555556,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8353.81944444445,65,FALSE,match,Sherwood_etal_2004_TABLEI,Striatum_Vol.mm3,gorilla beringei,8500,1.72
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2394.44444444444,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,200118.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,148193.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1062.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2656.25,65,FALSE,match,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla beringei,2700,1.62
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,360490,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,49668.4027777778,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8765.55555555555,65,FALSE,match,Barks_etal_2014_Fig4A,Striatum_Vol.mm3,gorilla beringei,8700,0.754
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2916.66666666667,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,210988.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,142563.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,988.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2572.5,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,gorilla gorilla,2604,1.21
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,405960,65,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,gorilla sp,403933.333333333,0.502
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,42046.1805555555,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8074.79166666667,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,3274.44444444444,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,246207.5,65,FALSE,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_Vol.mm3,gorilla gorilla,246900,0.28
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,140656.25,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1067.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2738.75,65,FALSE,match,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla beringei,2700,1.435
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,358870,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,37124.3055555556,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,7360.20833333333,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Medulla_oblongata_Vol.mm3,gorilla gorilla,7509,1.982
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2877.77777777778,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,268738.75,65,FALSE,match_taxonomy_variant,Barks_etal_2014_Fig4A,Neocortex_Vol.mm3,gorilla gorilla,270000,0.467
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,158182.5,65,FALSE,match,Barks_etal_2014_Fig4A,Neocortex_grey_matter_Vol.mm3,gorilla beringei,156500,1.075
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1351.875,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2231.25,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Hypothalamus_Vol.mm3,gorilla gorilla,2215,0.734
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,434580,65,FALSE,match_taxonomy_variant,Barks_etal_2014_TABLE1,Total_brain_net_volume_Vol.mm3,gorilla gorilla,436116.666666667,0.352
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,44145.633987,65,FALSE,match,Barks_etal_2014_Fig4A,Cerebellum_Vol.mm3,gorilla beringei,44500,0.796
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8853.7025850000009,65,FALSE,match,Barks_etal_2014_Fig4A,Striatum_Vol.mm3,gorilla beringei,8700,1.767
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,3975.225345,65,FALSE,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Hippocampus_Vol.mm3,gorilla gorilla,3900,1.929
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,284096.410325,65,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,gorilla sp,283700,0.14
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,165943.115065,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1631.661122,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2899.270465,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,359840,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,36448.0723658,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8589.5153469,65,FALSE,match_taxonomy_variant,Barks_etal_2014_Fig4A,Striatum_Vol.mm3,gorilla gorilla,8600,0.122
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,4126.0845189,65,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Mesencephalon_Vol.mm3,gorilla gorilla,4047,1.954
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,235423.3656032,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138294.9856507,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,957.1521909,65,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Dysgranular_insular_cortex_right_Vol.mm3,gorilla sp,964.5,0.762
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2678.4899963,65,FALSE,match,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla beringei,2700,0.797
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,336430,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Neocortex_Vol.mm3,gorilla gorilla,341444,1.468
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,35989.2361111111,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,8193.88888888889,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2162.22222222222,65,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table1,Insula_left_Vol.mm3,gorilla sp,2145.5,0.779
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,231122.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,151480,65,FALSE,match_taxonomy_variant,Rilling_Insel_1999_Table1,Neocortex_grey_matter_Vol.mm3,gorilla gorilla,152700,0.799
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,511.875,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,1855,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,363500,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,gorilla gorilla,369878,1.724
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,42106.9444444444,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,9027.56944444445,65,FALSE,value_match_other_structure,deSousa_etal_2010_Table1,Area_striata_grey_matter_Vol.mm3,gorilla sp,9129,1.111
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2504.44444444444,65,FALSE,value_match_other_structure,Barks_etal_2014_Fig4A,Insula_Vol.mm3,gorilla gorilla,2500,0.178
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,272352.5,65,FALSE,match_taxonomy_variant,Barks_etal_2014_Fig4A,Neocortex_Vol.mm3,gorilla gorilla,270000,0.871
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,196875,65,FALSE,value_match_other_structure,Sherwood_etal_2004_TABLEI,Neocortex_Vol.mm3,gorilla beringei,195450,0.729
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1159.375,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Septum_Vol.mm3,gorilla gorilla,1173,1.162
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2415,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,BV,Total_brain_net_volume_Vol.mm3,410320,65,FALSE,match_taxonomy_variant,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,gorilla sp,403933.333333333,1.581
Gorilla_beringei,gorilla beringei,Cerebellum,Cerebellum_Vol.mm3,46243.75,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Striatum,Striatum_Vol.mm3,10456.7361111111,65,FALSE,value_match_other_structure,Sherwood_etal_2004_TABLEI,Thalamus_Vol.mm3,gorilla gorilla,10450,0.064
Gorilla_beringei,gorilla beringei,Hippocampus,Hippocampus_Vol.mm3,2621.11111111111,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,gorilla gorilla,2604,0.657
Gorilla_beringei,gorilla beringei,Neocortex (GM+WM),Neocortex_Vol.mm3,282756.25,65,FALSE,match_taxonomy_variant,deSousa_etal_2010_Table1,Neocortex_Vol.mm3,gorilla sp,283700,0.333
Gorilla_beringei,gorilla beringei,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,205082.5,65,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_beringei,gorilla beringei,Amygdala,Amygdala_Vol.mm3,1185.625,65,FALSE,match,Barks_etal_2014_Fig4A,Amygdala_Vol.mm3,gorilla beringei,1200,1.198
Gorilla_beringei,gorilla beringei,Insula (GM),Insula_Vol.mm3,2590,65,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Pallidum_Vol.mm3,gorilla gorilla,2604,0.538
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,434360,43,FALSE,match_taxonomy_variant,Barks_etal_2014_TABLE1,Total_brain_net_volume_Vol.mm3,gorilla gorilla,436116.666666667,0.403
Gorilla_gorilla_gorilla,gorilla sp,Granular Insula,Granular_insular_cortex_Vol.mm3,1284,43,FALSE,value_match_other_structure,Barks_etal_2014_Fig4A,Amygdala_Vol.mm3,gorilla gorilla,1300,1.231
Gorilla_gorilla_gorilla,gorilla sp,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1586,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Insula (GM),Insula_Vol.mm3,5020,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,405410,43,FALSE,match,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,gorilla sp,403933.333333333,0.366
Gorilla_gorilla_gorilla,gorilla sp,Granular Insula,Granular_insular_cortex_Vol.mm3,815,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1871,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Insula (GM),Insula_Vol.mm3,3739,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,404440,43,FALSE,match,MacLeod_etal_2003_Table2,Total_brain_net_volume_Vol.mm3,gorilla sp,403933.333333333,0.125
Gorilla_gorilla_gorilla,gorilla sp,Granular Insula,Granular_insular_cortex_Vol.mm3,696,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,2340,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Insula (GM),Insula_Vol.mm3,4360,43,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Mesencephalon_Vol.mm3,gorilla gorilla,4352,0.184
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,362930,43,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,gorilla gorilla,369878,1.878
Gorilla_gorilla_gorilla,gorilla sp,Granular Insula,Granular_insular_cortex_Vol.mm3,404,43,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Dysgranular Insula,Dysgranular_insular_cortex_Vol.mm3,1890,43,FALSE,value_match_other_structure,Bauernfeind_etal_2013_Table2,Insula_right_Vol.mm3,gorilla sp,1920.5,1.588
Gorilla_gorilla_gorilla,gorilla sp,Insula (GM),Insula_Vol.mm3,3994,43,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Mesencephalon_Vol.mm3,gorilla gorilla,4047,1.31
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,415919.53,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Medulla,Medulla_oblongata_Vol.mm3,8393.91,53,FALSE,match,Sherwood_etal_2005_Table1,Medulla_oblongata_Vol.mm3,gorilla sp,8393.91,0
Gorilla_gorilla_gorilla,gorilla sp,Vmo,Trigeminal_motor_nucleus_Vol.mm3,18.98,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,VII,Facial_motor_nucleus_Vol.mm3,26.52,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,XII,Hypoglossal_nucleus_Vol.mm3,20.4,53,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,362900,60,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,gorilla gorilla,369878,1.887
Gorilla_gorilla_gorilla,gorilla sp,Neocortex (GM+WM),Neocortex_Vol.mm3,254300,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,V1 (GM),Area_striata_grey_matter_Vol.mm3,8000,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,434400,60,FALSE,match_taxonomy_variant,Barks_etal_2014_TABLE1,Total_brain_net_volume_Vol.mm3,gorilla gorilla,436116.666666667,0.394
Gorilla_gorilla_gorilla,gorilla sp,Neocortex (GM+WM),Neocortex_Vol.mm3,313100,60,FALSE,match_taxonomy_variant,Stephan_etal_1970_Tables1-6,Neocortex_Vol.mm3,gorilla gorilla,317542,1.399
Gorilla_gorilla_gorilla,gorilla sp,V1 (GM),Area_striata_grey_matter_Vol.mm3,10200,60,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,398600,60,FALSE,match,deSousa_etal_2010_Table1,Total_brain_net_volume_Vol.mm3,gorilla sp,398648.6,0.012
Gorilla_gorilla_gorilla,gorilla sp,LGN,Corpus_geniculatum_laterale_Vol.mm3,309,60,FALSE,match,deSousa_etal_2010_Table1,Corpus_geniculatum_laterale_Vol.mm3,gorilla sp,308.5,0.162
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,330700,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Cerebellum,Cerebellum_Vol.mm3,56100,61,FALSE,match_taxonomy_variant,Sherwood_etal_2004_TABLEI,Cerebellum_Vol.mm3,gorilla beringei,55550,0.99
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,362900,61,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Telencephalon_Vol.mm3,gorilla gorilla,369878,1.887
Gorilla_gorilla_gorilla,gorilla sp,Cerebellum,Cerebellum_Vol.mm3,48500,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,414500,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,Cerebellum,Cerebellum_Vol.mm3,51000,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,434400,61,FALSE,match_taxonomy_variant,Barks_etal_2014_TABLE1,Total_brain_net_volume_Vol.mm3,gorilla gorilla,436116.666666667,0.394
Gorilla_gorilla_gorilla,gorilla sp,Cerebellum,Cerebellum_Vol.mm3,60100,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,463900,61,FALSE,match_taxonomy_variant,Stephan_etal_1981_TablesI-VI,Total_brain_net_volume_Vol.mm3,gorilla gorilla,470359,1.373
Gorilla_gorilla_gorilla,gorilla sp,Cerebellum,Cerebellum_Vol.mm3,81200,61,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,490200,64,FALSE,value_match_other_structure,Stephan_etal_1981_TablesI-VI,Brain_Mass.mg,gorilla gorilla,500000,1.96
Gorilla_gorilla_gorilla,gorilla sp,Thalamus,Thalamus_Vol.mm3,9900,64,FALSE,decasien_only,NA,NA,NA,NA,NA
Gorilla_gorilla_gorilla,gorilla sp,BV,Total_brain_net_volume_Vol.mm3,459400,64,FALSE,value_match_other_structure,Stephan_etal_1970_Tables1-6,Brain_Mass.mg,gorilla gorilla,465000,1.204
