Species,Variable,Value,Source
Notamacropus parma,RoB_N.p.mg,4238,DosSantos_etal_2017_TableS1
Notamacropus parma,RoB_O.p.N,19.221,DosSantos_etal_2017_TableS1
Notamacropus parma,WholeBrain_I.n,73855800,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus parma,WholeBrain_I.p.mg,4700,DosSantos_etal_2020_Table1
Notamacropus parma,WholeBrain_Mass.g,15.714,DosSantos_etal_2017_TableS1
Notamacropus parma,WholeBrain_N.n,711130000,DosSantos_etal_2017_TableS1
Notamacropus parma,WholeBrain_O.p.N,1.733,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Body_Mass.g,11110,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Cerebellum_I.n,13612892,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Cerebellum_I.p.mg,3811,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,Cerebellum_Mass.g,3.572,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Cerebellum_N.n,1020000000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Cerebellum_N.p.mg,286273,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Cerebellum_O.p.N,0.289,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortexGrey_N.n,207740000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortexGrey_N.p.mg,21631,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortexGrey_O.p.N,2.589,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortexNoHippocampus_I.p.mg,5874,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,CerebralCortex_I.n,98544240,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortex_I.p.mg,6120,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,CerebralCortex_Mass.g,16.102,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortex_N.n,256780000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortex_N.p.mg,15947,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,CerebralCortex_O.p.N,4.545,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Hippocampus_I.n,14513476,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Hippocampus_I.p.mg,8081,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,Hippocampus_Mass.g,1.796,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Hippocampus_N.n,10770000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Hippocampus_N.p.mg,5999,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,Hippocampus_O.p.N,14.221,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,MesencephalonDiencephalonStriatum_Mass.g,5.93,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,MesencephalonDiencephalonStriatum_N.n,35060000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,MesencephalonDiencephalonStriatum_N.p.mg,5912,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,MesencephalonDiencephalonStriatum_O.p.N,11.579,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,PonsMedulla_Mass.g,1.39,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,PonsMedulla_N.n,7420000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,PonsMedulla_N.p.mg,5336,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,PonsMedulla_O.p.N,16.637,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,RoB_I.n,36541440,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,RoB_I.p.mg,4992,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,RoB_Mass.g,7.32,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,RoB_N.n,42480000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,RoB_N.p.mg,5803,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,RoB_O.p.N,12.462,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,WholeBrain_I.n,148736940,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,WholeBrain_I.p.mg,5510,DosSantos_etal_2020_Table1
Notamacropus rufogriseus,WholeBrain_Mass.g,26.994,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,WholeBrain_N.n,1320000000,DosSantos_etal_2017_TableS1
Notamacropus rufogriseus,WholeBrain_O.p.N,1.629,DosSantos_etal_2017_TableS1
Oryctolagus cuniculus,Body_Mass.g,4600,HerculanoHouzel_etal_2015_Table5
Oryctolagus cuniculus,Cerebellum_Mass.g,1.412,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,Cerebellum_N.n,396671250,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,Cerebellum_N.p.mg,280929,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,Cerebellum_O.n,124578750,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,Cerebellum_O.p.N,1.222,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,Cerebellum_O.p.mg,88229,HerculanoHouzel_etal_2015_Table2
Oryctolagus cuniculus,CerebralCortex_Mass.g,4.448,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,CerebralCortex_N.n,71448750,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,CerebralCortex_N.p.mg,16063,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,CerebralCortex_O.n,254801250,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,CerebralCortex_O.p.N,3.566,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,CerebralCortex_O.p.mg,57284,HerculanoHouzel_etal_2015_Table1
Oryctolagus cuniculus,OlfactoryBulb_Mass.g,0.156,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,OlfactoryBulb_N.n,18765000,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,OlfactoryBulb_N.p.mg,120288,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,OlfactoryBulb_O.n,22935000,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,OlfactoryBulb_O.p.N,1.222,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,OlfactoryBulb_O.p.mg,147019,HerculanoHouzel_etal_2015_Table4
Oryctolagus cuniculus,RoB_Mass.g,3.272,HerculanoHouzel_etal_2015_Table3
Oryctolagus cuniculus,RoB_N.n,26085000,HerculanoHouzel_etal_2015_Table3
Oryctolagus cuniculus,RoB_N.p.mg,7972,HerculanoHouzel_etal_2015_Table3
Oryctolagus cuniculus,RoB_O.n,251415000,HerculanoHouzel_etal_2015_Table3
Oryctolagus cuniculus,RoB_O.p.mg,76838,HerculanoHouzel_etal_2015_Table3
Oryctolagus cuniculus,WholeBrain_Mass.g,9.132,HerculanoHouzel_etal_2015_Table5
Oryctolagus cuniculus,WholeBrain_N.n,494205000,HerculanoHouzel_etal_2015_Table5
Oryctolagus cuniculus,WholeBrain_O.n,630795000,HerculanoHouzel_etal_2015_Table5
Osphranter rufus,Body_Mass.g,13154,DosSantos_etal_2017_TableS1
Osphranter rufus,Cerebellum_I.n,31228650,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Osphranter rufus,Cerebellum_I.p.mg,6525,DosSantos_etal_2020_Table1
Osphranter rufus,Cerebellum_Mass.g,4.786,DosSantos_etal_2017_TableS1
Osphranter rufus,Cerebellum_N.n,1530000000,DosSantos_etal_2017_TableS1
Osphranter rufus,Cerebellum_N.p.mg,320282,DosSantos_etal_2017_TableS1
Osphranter rufus,Cerebellum_O.p.N,0.278,DosSantos_etal_2017_TableS1
Osphranter rufus,PonsMedulla_I.n,17881656,DosSantos_etal_2020_Table1_DosSantos_etal_2017_TableS1
Osphranter rufus,PonsMedulla_I.p.mg,6196,DosSantos_etal_2020_Table1
Osphranter rufus,PonsMedulla_Mass.g,2.886,DosSantos_etal_2017_TableS1
Osphranter rufus,PonsMedulla_N.n,19340000,DosSantos_etal_2017_TableS1
Osphranter rufus,PonsMedulla_N.p.mg,6700,DosSantos_etal_2017_TableS1
Osphranter rufus,PonsMedulla_O.p.N,10.765,DosSantos_etal_2017_TableS1
Otolemur garnettii,Body_Mass.g,946.7,HerculanoHouzel_etal_2015_Table5
Otolemur garnettii,Cerebellum_Mass.g,1.196,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,Cerebellum_N.n,743500000,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,Cerebellum_N.p.mg,623080,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,Cerebellum_O.n,65960000,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,Cerebellum_O.p.N,0.089,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,Cerebellum_O.p.mg,54460,HerculanoHouzel_etal_2015_Table2
Otolemur garnettii,CerebralCortex_I.n,52169260,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_I.p.mg,8294,DosSantos_etal_2020_Table1
Otolemur garnettii,CerebralCortex_Mass.g,6.29,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_N.n,226090000,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_N.p.mg,37820,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_O.n,402070000,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_O.p.N,1.778,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,CerebralCortex_O.p.mg,63610,HerculanoHouzel_etal_2015_Table1
Otolemur garnettii,OlfactoryBulb_Mass.g,0.2,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,OlfactoryBulb_N.n,30237060,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,OlfactoryBulb_N.p.mg,149219,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,OlfactoryBulb_O.n,34244000,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,OlfactoryBulb_O.p.N,1.133,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,OlfactoryBulb_O.p.mg,170505,HerculanoHouzel_etal_2015_Table4
Otolemur garnettii,RoB_Mass.g,2.131,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,RoB_N.n,20800000,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,RoB_N.p.mg,9730,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,RoB_O.n,147440000,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,RoB_O.p.N,7.088,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,RoB_O.p.mg,69040,HerculanoHouzel_etal_2015_Table3
Otolemur garnettii,WholeBrain_Mass.g,10.15,HerculanoHouzel_etal_2015_Table5
Otolemur garnettii,WholeBrain_N.n,936000000,HerculanoHouzel_etal_2015_Table5
Otolemur garnettii,WholeBrain_O.n,666590000,HerculanoHouzel_etal_2015_Table5
Panthera leo,Body_Mass.g,180000,JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_I.n,124136298,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_I.p.mg,4989,DosSantos_etal_2020_Table1
Panthera leo,Cerebellum_Mass.g,24.882,JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_N.n,4049750000,JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_N.p.mg,162758,JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_O.n,3044000000,JardimMesseder_etal_2017_Table1
Panthera leo,Cerebellum_O.p.N,0.752,JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortexNoHippocampus_I.p.mg,5757,DosSantos_etal_2020_Table1
Panthera leo,CerebralCortex_I.n,795482772,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortex_I.p.mg,5686,DosSantos_etal_2020_Table1
Panthera leo,CerebralCortex_Mass.g,139.902,JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortex_N.n,545240000,JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortex_N.p.mg,3897,JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortex_O.n,7260970000,JardimMesseder_etal_2017_Table1
Panthera leo,CerebralCortex_O.p.N,13.317,JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_I.n,10885632,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_I.p.mg,2984,DosSantos_etal_2020_Table1
Panthera leo,Hippocampus_Mass.g,3.648,JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_N.n,13540000,JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_N.p.mg,3711,JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_O.n,177110000,JardimMesseder_etal_2017_Table1
Panthera leo,Hippocampus_O.p.N,13.083,JardimMesseder_etal_2017_Table1
Panthera leo,RoB_I.n,210745378,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Panthera leo,RoB_I.p.mg,6169,DosSantos_etal_2020_Table1
Panthera leo,RoB_Mass.g,34.162,JardimMesseder_etal_2017_Table1
Panthera leo,RoB_N.n,72040000,JardimMesseder_etal_2017_Table1
Panthera leo,RoB_N.p.mg,2109,JardimMesseder_etal_2017_Table1
Panthera leo,RoB_O.n,2093860000,JardimMesseder_etal_2017_Table1
Panthera leo,RoB_O.p.N,29.063,JardimMesseder_etal_2017_Table1
Panthera leo,WholeBrain_I.n,1129814334,DosSantos_etal_2020_Table1_JardimMesseder_etal_2017_Table1
Panthera leo,WholeBrain_I.p.mg,5679,DosSantos_etal_2020_Table1
Panthera leo,WholeBrain_Mass.g,198.946,JardimMesseder_etal_2017_Table1
Panthera leo,WholeBrain_N.n,4667030000,JardimMesseder_etal_2017_Table1
Panthera leo,WholeBrain_O.n,12398840000,JardimMesseder_etal_2017_Table1
Panthera leo,WholeBrain_O.p.N,2.657,JardimMesseder_etal_2017_Table1
Papio cynocephalus,Body_Mass.g,8000,HerculanoHouzel_etal_2015_Table5
Papio cynocephalus,Cerebellum_Mass.g,13.745,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,Cerebellum_N.n,7794907300,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,Cerebellum_N.p.mg,567109,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,Cerebellum_O.n,525977700,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,Cerebellum_O.p.N,0.067,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,Cerebellum_O.p.mg,38267,HerculanoHouzel_etal_2015_Table2
Papio cynocephalus,CerebralCortex_I.n,333353422,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_I.p.mg,2773,DosSantos_etal_2020_Table1
Papio cynocephalus,CerebralCortex_Mass.g,120.214,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_N.n,2875028372,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_N.p.mg,23916,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_O.n,7569751628,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_O.p.N,2.633,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,CerebralCortex_O.p.mg,62969,HerculanoHouzel_etal_2015_Table1
Papio cynocephalus,RoB_Mass.g,17.235,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,RoB_N.n,278150760,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,RoB_N.p.mg,16136,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,RoB_O.n,1079809236,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,RoB_O.p.N,3.882,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,RoB_O.p.mg,62656,HerculanoHouzel_etal_2015_Table3
Papio cynocephalus,WholeBrain_Mass.g,151.194,HerculanoHouzel_etal_2015_Table5
Papio cynocephalus,WholeBrain_N.n,10948086440,HerculanoHouzel_etal_2015_Table5
Papio cynocephalus,WholeBrain_O.n,9175538564,HerculanoHouzel_etal_2015_Table5
Parascalops breweri,Body_Mass.g,42.7,HerculanoHouzel_etal_2015_Table5
Parascalops breweri,Cerebellum_Mass.g,0.102,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,Cerebellum_N.n,100780000,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,Cerebellum_N.p.mg,997370,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,Cerebellum_O.n,7010000,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,Cerebellum_O.p.N,0.07,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,Cerebellum_O.p.mg,68795,HerculanoHouzel_etal_2015_Table2
Parascalops breweri,CerebralCortex_Mass.g,0.429,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,CerebralCortex_N.n,15690000,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,CerebralCortex_N.p.mg,36727,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,CerebralCortex_O.n,39870000,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,CerebralCortex_O.p.N,2.581,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,CerebralCortex_O.p.mg,93185,HerculanoHouzel_etal_2015_Table1
Parascalops breweri,OlfactoryBulb_Mass.g,0.049,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,OlfactoryBulb_N.n,16750000,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,OlfactoryBulb_N.p.mg,333590,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,OlfactoryBulb_O.n,10910000,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,OlfactoryBulb_O.p.N,0.651,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,OlfactoryBulb_O.p.mg,217440,HerculanoHouzel_etal_2015_Table4
Parascalops breweri,RoB_Mass.g,0.228,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,RoB_N.n,7130000,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,RoB_N.p.mg,31276,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,RoB_O.n,31380000,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,RoB_O.p.N,4.401,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,RoB_O.p.mg,137960,HerculanoHouzel_etal_2015_Table3
Parascalops breweri,WholeBrain_Mass.g,0.759,HerculanoHouzel_etal_2015_Table5
Parascalops breweri,WholeBrain_N.n,123600000,HerculanoHouzel_etal_2015_Table5
Parascalops breweri,WholeBrain_O.n,78260000,HerculanoHouzel_etal_2015_Table5
Petrodromus tetradactylus,Body_Mass.g,132.5,HerculanoHouzel_etal_2015_Table5
Petrodromus tetradactylus,Cerebellum_I.n,1278624,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_I.p.mg,4206,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,Cerebellum_Mass.g,0.304,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_N.n,110653150,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_N.p.mg,362537,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_O.n,34657851,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_O.p.N,0.299,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,Cerebellum_O.p.mg,110153,HerculanoHouzel_etal_2015_Table2
Petrodromus tetradactylus,CerebralCortexNoHippocampus_I.p.mg,3018,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,CerebralCortex_I.n,3740541,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_I.p.mg,3019,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,CerebralCortex_Mass.g,1.239,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_N.n,33947000,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_N.p.mg,27236,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_O.n,40486000,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_O.p.N,1.202,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,CerebralCortex_O.p.mg,32550,HerculanoHouzel_etal_2015_Table1
Petrodromus tetradactylus,Hippocampus_I.p.mg,3032,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,OlfactoryBulb_Mass.g,0.159,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,OlfactoryBulb_N.n,12828365,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,OlfactoryBulb_N.p.mg,80805,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,OlfactoryBulb_O.n,14775635,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,OlfactoryBulb_O.p.N,1.141,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,OlfactoryBulb_O.p.mg,91369,HerculanoHouzel_etal_2015_Table4
Petrodromus tetradactylus,RoB_I.n,1649430,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_I.p.mg,1845,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,RoB_Mass.g,0.894,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_N.n,12231811,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_N.p.mg,13696,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_O.n,28204189,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_O.p.N,2.3,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,RoB_O.p.mg,31716,HerculanoHouzel_etal_2015_Table3
Petrodromus tetradactylus,WholeBrain_I.n,6692920,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table5
Petrodromus tetradactylus,WholeBrain_I.p.mg,2743,DosSantos_etal_2020_Table1
Petrodromus tetradactylus,WholeBrain_Mass.g,2.44,HerculanoHouzel_etal_2015_Table5
Petrodromus tetradactylus,WholeBrain_N.n,156830795,HerculanoHouzel_etal_2015_Table5
Petrodromus tetradactylus,WholeBrain_O.n,103349000,HerculanoHouzel_etal_2015_Table5
Pongo pygmaeus,Cerebellum_Mass.g,35.06,HerculanoHouzel_etal_2015_Table2
Pongo pygmaeus,Cerebellum_N.n,26300000000,HerculanoHouzel_etal_2015_Table2
Pongo pygmaeus,Cerebellum_N.p.mg,750143,HerculanoHouzel_etal_2015_Table2
Pongo pygmaeus,Cerebellum_O.n,2200000000,HerculanoHouzel_etal_2015_Table2
Pongo pygmaeus,Cerebellum_O.p.N,0.084,HerculanoHouzel_etal_2015_Table2
Pongo pygmaeus,Cerebellum_O.p.mg,62750,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Body_Mass.g,2517,HerculanoHouzel_etal_2015_Table5
Procavia capensis,Cerebellum_I.n,7822458,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_I.p.mg,3801,DosSantos_etal_2020_Table1
Procavia capensis,Cerebellum_Mass.g,2.058,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_N.n,488373000,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_N.p.mg,242415,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.n,91005000,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.p.N,0.182,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.p.mg,46365,HerculanoHouzel_etal_2015_Table2
Procavia capensis,CerebralCortexNoHippocampus_I.p.mg,3604,DosSantos_etal_2020_Table1
Procavia capensis,CerebralCortex_I.n,38108486,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_I.p.mg,3637,DosSantos_etal_2020_Table1
Procavia capensis,CerebralCortex_Mass.g,10.478,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_N.n,197933000,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_N.p.mg,19134,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.n,366620000,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.p.N,1.883,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.p.mg,35203,HerculanoHouzel_etal_2015_Table1
Procavia capensis,Hippocampus_I.p.mg,3860,DosSantos_etal_2020_Table1
Procavia capensis,OlfactoryBulb_Mass.g,0.286,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_N.n,20909490,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_N.p.mg,73110,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.n,14790510,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.p.N,0.707,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.p.mg,51715,HerculanoHouzel_etal_2015_Table4
Procavia capensis,RoB_I.n,11198298,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_I.p.mg,2594,DosSantos_etal_2020_Table1
Procavia capensis,RoB_Mass.g,4.317,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_N.n,69358240,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_N.p.mg,16436,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.n,162984760,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.p.N,2.351,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.p.mg,38353,HerculanoHouzel_etal_2015_Table3
Procavia capensis,WholeBrain_I.n,57114817,DosSantos_etal_2020_Table1_HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_I.p.mg,3389,DosSantos_etal_2020_Table1
Procavia capensis,WholeBrain_Mass.g,16.853,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_N.n,755653000,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_O.n,620622000,HerculanoHouzel_etal_2015_Table5
Procyon lotor,Body_Mass.g,6200,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_Mass.g,3.338,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_N.n,1646180000,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_N.p.mg,493162,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_O.n,241320000,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_O.p.N,0.147,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_Mass.g,24.491,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_N.n,437940000,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_N.p.mg,18510,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_O.n,1766670000,JardimMesseder_etal_2017_Table1
