Species,Variable,Value,Source
Procavia capensis,Cerebellum_I.p.C,0.0135,DosSantos_etal_2020_unpublished
Procavia capensis,Cerebellum_I.p.mg,3800.58454810496,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table2_HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_Mass.g,2.058,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_N.n,488373000,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_N.p.mg,242415,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.n,91005000,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.p.N,0.182,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_O.p.mg,46365,HerculanoHouzel_etal_2015_Table2
Procavia capensis,Cerebellum_p.C.N,84.2926379669231,HerculanoHouzel_etal_2015_Table2
Procavia capensis,CerebralCortexNoHippocampus_I.p.C,0.0678,DosSantos_etal_2020_unpublished
Procavia capensis,CerebralCortex_C.n,564553000,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_I.n,38107327.5,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_I.p.C,0.0675,DosSantos_etal_2020_unpublished
Procavia capensis,CerebralCortex_I.p.mg,3636.88943500668,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table1_HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_Mass.g,10.478,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_N.n,197933000,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_N.p.mg,19134,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.n,366620000,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.p.N,1.883,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_O.p.mg,35203,HerculanoHouzel_etal_2015_Table1
Procavia capensis,CerebralCortex_p.C.N,35.060127215691,HerculanoHouzel_etal_2015_Table1
Procavia capensis,Hippocampus_I.p.C,0.0654,DosSantos_etal_2020_unpublished
Procavia capensis,OlfactoryBulb_C.n,35700000,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_Mass.g,0.286,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_N.n,20909490,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_N.p.mg,73110,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.n,14790510,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.p.N,0.707,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_O.p.mg,51715,HerculanoHouzel_etal_2015_Table4
Procavia capensis,OlfactoryBulb_p.C.N,58.57,HerculanoHouzel_etal_2015_Table4
Procavia capensis,RoB_C.n,232343000,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_I.n,11198932.6,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_I.p.C,0.0482,DosSantos_etal_2020_unpublished
Procavia capensis,RoB_I.p.mg,2594.14700023164,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table3_HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_Mass.g,4.317,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_N.n,69358240,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_N.p.mg,16436,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.n,162984760,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.p.N,2.351,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_O.p.mg,38353,HerculanoHouzel_etal_2015_Table3
Procavia capensis,RoB_p.C.N,29.8516589697129,HerculanoHouzel_etal_2015_Table3
Procavia capensis,WholeBrain_C.n,1376275000,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_I.n,57115412.5,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_I.p.C,0.0415,DosSantos_etal_2020_unpublished
Procavia capensis,WholeBrain_I.p.mg,3389.0353349552,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table5_HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_Mass.g,16.853,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_N.n,755653000,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_N.p.mg,44837.8923633774,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_O.n,620622000,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_O.p.N,0.821305546328804,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_O.p.mg,36825.6096837358,HerculanoHouzel_etal_2015_Table5
Procavia capensis,WholeBrain_p.C.N,54.905669288478,HerculanoHouzel_etal_2015_Table5
Procyon lotor,Body_Mass.g,6200,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_C.n,1887500000,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_Mass.g,3.338,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_N.n,1646180000,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_N.p.mg,493162,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_O.n,241320000,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_O.p.N,0.147,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_O.p.mg,72294.7872977831,JardimMesseder_etal_2017_Table1
Procyon lotor,Cerebellum_p.C.N,87.2148344370861,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_C.n,2204610000,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_Mass.g,24.491,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_N.n,437940000,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_N.p.mg,18510,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_O.n,1766670000,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_O.p.N,3.897,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_O.p.mg,72135.4783389817,JardimMesseder_etal_2017_Table1
Procyon lotor,CerebralCortex_p.C.N,19.8647379808674,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_C.n,85340000,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_Mass.g,0.954,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_N.n,15340000,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_N.p.mg,16076,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_O.n,70000000,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_O.p.N,4.564,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_O.p.mg,73375.2620545073,JardimMesseder_etal_2017_Table1
Procyon lotor,Hippocampus_p.C.N,17.9751581907663,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_C.n,135750000,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_Mass.g,0.47,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_N.n,55990000,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_N.p.mg,119119,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_O.n,79760000,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_O.p.N,1.425,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_O.p.mg,169702.127659574,JardimMesseder_etal_2017_Table1
Procyon lotor,OlfactoryBulb_p.C.N,41.2449355432781,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_C.n,440570000,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_Mass.g,6.357,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_N.n,48570000,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_N.p.mg,7640,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_O.n,392000000,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_O.p.N,8.071,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_O.p.mg,61664.3070630801,JardimMesseder_etal_2017_Table1
Procyon lotor,RoB_p.C.N,11.024354813083,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_C.n,4548060000,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_Mass.g,34.186,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_N.n,2148070000,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_N.p.mg,62834.7861697771,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_O.n,2399990000,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_O.p.N,1.117,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_O.p.mg,70203.8846311356,JardimMesseder_etal_2017_Table1
Procyon lotor,WholeBrain_p.C.N,47.2304674960313,JardimMesseder_etal_2017_Table1
Proechimys guyannensis,Body_Mass.g,223.485,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,Cerebellum_C.n,198885000,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_Mass.g,0.33,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_N.n,162512050,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_N.p.mg,494338,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_O.n,36372950,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_O.p.N,0.224,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_O.p.mg,110122,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,Cerebellum_p.C.N,81.7115669859466,HerculanoHouzel_etal_2015_Table2
Proechimys guyannensis,CerebralCortex_C.n,97919063,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_Mass.g,0.924,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_N.n,26086024,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_N.p.mg,28321,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_O.n,71833039,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_O.p.N,2.752,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_O.p.mg,78011,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,CerebralCortex_p.C.N,26.6403938117749,HerculanoHouzel_etal_2015_Table1
Proechimys guyannensis,OlfactoryBulb_C.n,30270000,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_Mass.g,0.132,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_N.n,9141540,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_N.p.mg,69254,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_O.n,21128460,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_O.p.N,2.311,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_O.p.mg,160064,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,OlfactoryBulb_p.C.N,30.2,HerculanoHouzel_etal_2015_Table4
Proechimys guyannensis,RoB_C.n,86560937,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_Mass.g,0.824,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_N.n,13492039,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_N.p.mg,16381,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_O.n,73068898,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_O.p.N,5.462,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_O.p.mg,88667,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,RoB_p.C.N,15.586752486286,HerculanoHouzel_etal_2015_Table3
Proechimys guyannensis,WholeBrain_C.n,383365000,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_Mass.g,2.078,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_N.n,202090113,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_N.p.mg,97252.2199230029,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_O.n,181274887,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_O.p.N,0.897000275317774,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_O.p.mg,87235.2680461983,HerculanoHouzel_etal_2015_Table5
Proechimys guyannensis,WholeBrain_p.C.N,52.7,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,Body_Mass.g,315.1,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,Cerebellum_C.n,168177499,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_Mass.g,0.272,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_N.n,139171882,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_N.p.mg,522688,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_O.n,29005617,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_O.p.N,0.209,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_O.p.mg,108555,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,Cerebellum_p.C.N,82.7529739873228,HerculanoHouzel_etal_2015_Table2
Rattus norvegicus,CerebralCortex_C.n,76705000,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_Mass.g,0.769,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_N.n,31017192,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_N.p.mg,41092,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_O.n,45687808,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_O.p.N,1.497,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_O.p.mg,60426,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,CerebralCortex_p.C.N,40.4369884622906,HerculanoHouzel_etal_2015_Table1
Rattus norvegicus,OlfactoryBulb_C.n,20342000,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_Mass.g,0.074,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_N.n,11103272,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_N.p.mg,152373,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_O.n,9238728,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_O.p.N,0.848,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_O.p.mg,126210,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,OlfactoryBulb_p.C.N,54.5829908563563,HerculanoHouzel_etal_2015_Table4
Rattus norvegicus,RoB_C.n,65900001,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_Mass.g,0.683,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_N.n,18678758,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_N.p.mg,27813,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_O.n,47221243,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_O.p.N,2.587,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_O.p.mg,71760,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,RoB_p.C.N,28.3440936518347,HerculanoHouzel_etal_2015_Table3
Rattus norvegicus,WholeBrain_C.n,310782500,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_Mass.g,1.724,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_N.n,188867832,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_N.p.mg,109552.106728538,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_O.n,121914668,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_O.p.N,0.645502554400053,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_O.p.mg,70716.1647331787,HerculanoHouzel_etal_2015_Table5
Rattus norvegicus,WholeBrain_p.C.N,60.7,HerculanoHouzel_etal_2015_Table5
Rousettus aegyptiacus,Body_Mass.g,120,HerculanoHouzel_etal_2020_TABLE1
Rousettus aegyptiacus,Cerebellum_Mass.g,0.219666672195536,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,Cerebellum_N.n,132436158,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,Cerebellum_N.p.mg,602896,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,CerebralCortex_Mass.g,0.985394850957763,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,CerebralCortex_N.n,28859259,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,CerebralCortex_N.p.mg,29287,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,RoB_Mass.g,0.547872457669572,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,RoB_N.n,10936630,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,RoB_N.p.mg,19962,HerculanoHouzel_etal_2020_TABLE2
Rousettus aegyptiacus,WholeBrain_Mass.g,1.778,HerculanoHouzel_etal_2020_TABLE1
Rousettus aegyptiacus,WholeBrain_N.n,172232047,HerculanoHouzel_etal_2020_TABLE1
Rousettus aegyptiacus,WholeBrain_N.p.mg,96868.4178852643,HerculanoHouzel_etal_2020_TABLE1
Saguinus midas,CerebralCortex_I.p.C,0.0272,DosSantos_etal_2020_unpublished
Saimiri sciureus,Body_Mass.g,859,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,Cerebellum_C.n,1953020000,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_Mass.g,4.3,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_N.n,1820000000,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_N.p.mg,424000,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_O.n,133020000,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_O.p.N,0.073,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_O.p.mg,30940,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,Cerebellum_p.C.N,93.189009841169,HerculanoHouzel_etal_2015_Table2
Saimiri sciureus,CerebralCortex_C.n,2950000000,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_Mass.g,20.652,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_N.n,1340000000,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_N.p.mg,64930,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_O.n,1610000000,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_O.p.N,1.201,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_O.p.mg,77840,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,CerebralCortex_p.C.N,45.4237288135593,HerculanoHouzel_etal_2015_Table1
Saimiri sciureus,RoB_C.n,368120000,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_Mass.g,5.004,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_N.n,65530000,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_N.p.mg,13090,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_O.n,302590000,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_O.p.N,4.618,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_O.p.mg,60470,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,RoB_p.C.N,17.8012604585461,HerculanoHouzel_etal_2015_Table3
Saimiri sciureus,SpinalCord_C.n,95930000,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_Length.mm,169.48,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_Mass.g,1.602,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_N.n,4690000,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_N.p.mg,2913,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_O.n,91240000,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_O.p.N,19.454157782516,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_O.p.mg,56888,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_p.C.Body.mass,0.19,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_p.C.CNS.mass,5.03,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_p.C.CNS.neurons,0.14,Burish_etal_2010_Table1
Saimiri sciureus,SpinalCord_p.C.N,4.83,Burish_etal_2010_Table1
Saimiri sciureus,WholeBrain_C.n,5319460000,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_Mass.g,30.216,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_N.n,3246430000,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_N.p.mg,107440.759862325,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_O.n,2073030000,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_O.p.N,0.638556814716473,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_O.p.mg,68607.0293884035,HerculanoHouzel_etal_2015_Table5
Saimiri sciureus,WholeBrain_p.C.N,61,HerculanoHouzel_etal_2015_Table5
Sapajus apella,Body_Mass.g,3340,HerculanoHouzel_etal_2015_Table5
Sapajus apella,Cerebellum_C.n,2735810000,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_Mass.g,4.6,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_N.n,2490000000,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_N.p.mg,540310,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_O.n,245810000,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_O.p.N,0.099,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_O.p.mg,53440,HerculanoHouzel_etal_2015_Table2
Sapajus apella,Cerebellum_p.C.N,91.0150924223539,HerculanoHouzel_etal_2015_Table2
Sapajus apella,CerebralCortex_C.n,3690000000,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_I.n,105165000,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_I.p.C,0.0285,DosSantos_etal_2020_unpublished
Sapajus apella,CerebralCortex_I.p.mg,2684.28709990301,DosSantos_etal_2020_unpublished_HerculanoHouzel_etal_2015_Table1_HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_Mass.g,39.178,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_N.n,1140000000,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_N.p.mg,29180,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_O.n,2550000000,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_O.p.N,2.237,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_O.p.mg,64980,HerculanoHouzel_etal_2015_Table1
Sapajus apella,CerebralCortex_p.C.N,30.8943089430894,HerculanoHouzel_etal_2015_Table1
Sapajus apella,RoB_C.n,567960000,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_Mass.g,8.43,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_N.n,61850000,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_N.p.mg,7340,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_O.n,506110000,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_O.p.N,8.183,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_O.p.mg,60040,HerculanoHouzel_etal_2015_Table3
Sapajus apella,RoB_p.C.N,10.8898513979858,HerculanoHouzel_etal_2015_Table3
Sapajus apella,WholeBrain_C.n,6988260000,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_Mass.g,52.208,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_N.n,3690520000,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_N.p.mg,70688.7833282256,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_O.n,3297740000,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_O.p.N,0.893570553743104,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_O.p.mg,63165.4152620288,HerculanoHouzel_etal_2015_Table5
Sapajus apella,WholeBrain_p.C.N,52.8,HerculanoHouzel_etal_2015_Table5
Sarcophilus harrisii,Body_Mass.g,8200,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,Cerebellum_I.p.C,0.0105,DosSantos_etal_2020_unpublished
Sarcophilus harrisii,Cerebellum_Mass.g,1.434,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,Cerebellum_N.n,601070000,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,Cerebellum_N.p.mg,419158,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,Cerebellum_O.p.N,0.224,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortexGrey_N.n,50950000,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortexGrey_N.p.mg,14759,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortexGrey_O.p.N,3.727,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortexNoHippocampus_I.p.C,0.0197,DosSantos_etal_2020_unpublished
Sarcophilus harrisii,CerebralCortex_I.p.C,0.0218,DosSantos_etal_2020_unpublished
Sarcophilus harrisii,CerebralCortex_Mass.g,5.228,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortex_N.n,71660000,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortex_N.p.mg,13706,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,CerebralCortex_O.p.N,5.112,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,DiencephalonStriatum_Mass.g,1.348,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,DiencephalonStriatum_N.n,6180000,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,DiencephalonStriatum_N.p.mg,4587,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,DiencephalonStriatum_O.p.N,18.96,DosSantos_etal_2017_TableS1
Sarcophilus harrisii,Hippocampus_I.p.C,0.0325,DosSantos_etal_2020_unpublished
