Species,ref_column,Variable,reference,merged,status,ratio,likely,merge_source,merge_year,beat
Nasalis larvatus,Schizocortex,Schizo_cortex_Vol.mm3,855,855,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Schizocortex,Schizo_cortex_Vol.mm3,212,212,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Schizocortex,Schizo_cortex_Vol.mm3,181,181,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Schizocortex,Schizo_cortex_Vol.mm3,2018,2018,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Schizocortex,Schizo_cortex_Vol.mm3,1309,1309,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Schizocortex,Schizo_cortex_Vol.mm3,328,328,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Schizocortex,Schizo_cortex_Vol.mm3,814,814,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Schizocortex,Schizo_cortex_Vol.mm3,289,289,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Propithecus verreauxi,Schizocortex,Schizo_cortex_Vol.mm3,443,443,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Schizocortex,Schizo_cortex_Vol.mm3,723,723,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Schizocortex,Schizo_cortex_Vol.mm3,120,120,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Schizocortex,Schizo_cortex_Vol.mm3,107,107,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Schizocortex,Schizo_cortex_Vol.mm3,168,168,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Schizocortex,Schizo_cortex_Vol.mm3,69,69,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Schizocortex,Schizo_cortex_Vol.mm3,608,608,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Alouatta seniculus,Septum,Septum_Vol.mm3,200,200,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Aotus trivirgatus,Septum,Septum_Vol.mm3,83.8,83.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Septum,Septum_Vol.mm3,324,324,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Septum,Septum_Vol.mm3,69.7,69.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Septum,Septum_Vol.mm3,69.3,69.3,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Callicebus moloch,Septum,Septum_Vol.mm3,86.4,86.4,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callimico goeldii,Septum,Septum_Vol.mm3,63.5,63.5,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix jacchus,Septum,Septum_Vol.mm3,49.8,49.8,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix pygmaea,Septum,Septum_Vol.mm3,29.2,29.2,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cebus albifrons,Septum,Septum_Vol.mm3,174,174,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus ascanius,Septum,Septum_Vol.mm3,251,251,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Septum,Septum_Vol.mm3,246,246,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Septum,Septum_Vol.mm3,58.9,58.9,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Septum,Septum_Vol.mm3,32.5,32.5,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Septum,Septum_Vol.mm3,254,254,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Septum,Septum_Vol.mm3,330,330,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Septum,Septum_Vol.mm3,119,119,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Septum,Septum_Vol.mm3,35.7,35.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Septum,Septum_Vol.mm3,25.7,25.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Septum,Septum_Vol.mm3,1173,1173,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Septum,Septum_Vol.mm3,2610,2610,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Septum,Septum_Vol.mm3,302,302,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Septum,Septum_Vol.mm3,205,205,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Septum,Septum_Vol.mm3,266,266,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Septum,Septum_Vol.mm3,56.7,56.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Septum,Septum_Vol.mm3,294,294,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Septum,Septum_Vol.mm3,41.1,41.1,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Septum,Septum_Vol.mm3,271,271,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Septum,Septum_Vol.mm3,15.3,15.3,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Septum,Septum_Vol.mm3,133,133,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Septum,Septum_Vol.mm3,333,333,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Septum,Septum_Vol.mm3,92,92,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Septum,Septum_Vol.mm3,70,70,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Septum,Septum_Vol.mm3,851,851,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Septum,Septum_Vol.mm3,559,559,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Septum,Septum_Vol.mm3,114,114,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Septum,Septum_Vol.mm3,288,288,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Septum,Septum_Vol.mm3,140,140,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pongo sp.,Septum,Septum_Vol.mm3,600,600,match,1,NA,Zilles_Rehkämper_1988_Table12-2,1988,NA
Propithecus verreauxi,Septum,Septum_Vol.mm3,159,159,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Septum,Septum_Vol.mm3,290,290,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Septum,Septum_Vol.mm3,40.9,40.9,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Septum,Septum_Vol.mm3,60.5,60.5,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Septum,Septum_Vol.mm3,90.6,90.6,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Septum,Septum_Vol.mm3,23.3,23.3,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Septum,Septum_Vol.mm3,206,206,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Alouatta seniculus,Striatum,Striatum_Vol.mm3,2829,2829,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Aotus trivirgatus,Striatum,Striatum_Vol.mm3,862,862,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Striatum,Striatum_Vol.mm3,4950,4950,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Avahi laniger,Striatum,Striatum_Vol.mm3,524,524,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Avahi occidentalis,Striatum,Striatum_Vol.mm3,478,478,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Callicebus moloch,Striatum,Striatum_Vol.mm3,920,920,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callimico goeldii,Striatum,Striatum_Vol.mm3,493,493,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix jacchus,Striatum,Striatum_Vol.mm3,372,372,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Callithrix pygmaea,Striatum,Striatum_Vol.mm3,174,174,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cebus albifrons,Striatum,Striatum_Vol.mm3,3258,3258,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus ascanius,Striatum,Striatum_Vol.mm3,2827,2827,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cercopithecus mitis,Striatum,Striatum_Vol.mm3,2733,2733,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Cheirogaleus major,Striatum,Striatum_Vol.mm3,327,327,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Cheirogaleus medius,Striatum,Striatum_Vol.mm3,145,145,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Daubentonia madagascariensis,Striatum,Striatum_Vol.mm3,2765,2765,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Erythrocebus patas,Striatum,Striatum_Vol.mm3,3624,3624,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Eulemur fulvus,Striatum,Striatum_Vol.mm3,1215,1215,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Striatum,Striatum_Vol.mm3,210,210,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Striatum,Striatum_Vol.mm3,169,169,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Gorilla sp.,Striatum,Striatum_Vol.mm3,14567,14567,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Homo sapiens,Striatum,Striatum_Vol.mm3,28689,28689,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Hylobates lar,Striatum,Striatum_Vol.mm3,4784,4784,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Indri indri,Striatum,Striatum_Vol.mm3,1855,1855,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lagothrix lagothricha,Striatum,Striatum_Vol.mm3,4947,4947,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Lepilemur ruficaudatus,Striatum,Striatum_Vol.mm3,366,366,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Lophocebus albigena,Striatum,Striatum_Vol.mm3,4146,4146,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Loris tardigradus,Striatum,Striatum_Vol.mm3,351,351,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Macaca mulatta,Striatum,Striatum_Vol.mm3,4032,4032,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Microcebus murinus,Striatum,Striatum_Vol.mm3,85.7,85.7,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Miopithecus talapoin,Striatum,Striatum_Vol.mm3,1908,1908,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nasalis larvatus,Striatum,Striatum_Vol.mm3,3735,3735,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Nycticebus coucang,Striatum,Striatum_Vol.mm3,760,760,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Otolemur crassicaudatus,Striatum,Striatum_Vol.mm3,556,556,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pan troglodytes,Striatum,Striatum_Vol.mm3,12246,12246,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Papio anubis,Striatum,Striatum_Vol.mm3,7182,7182,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Perodicticus potto,Striatum,Striatum_Vol.mm3,712,712,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Piliocolobus badius,Striatum,Striatum_Vol.mm3,3217,3217,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pithecia monachus,Striatum,Striatum_Vol.mm3,1918,1918,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Pongo sp.,Striatum,Striatum_Vol.mm3,11500,11500,match,1,NA,Zilles_Rehkämper_1988_Table12-2,1988,NA
Propithecus verreauxi,Striatum,Striatum_Vol.mm3,1411,1411,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Pygathrix nemaeus,Striatum,Striatum_Vol.mm3,3166,3166,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus midas,Striatum,Striatum_Vol.mm3,471,471,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saguinus oedipus,Striatum,Striatum_Vol.mm3,453,453,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Saimiri sciureus,Striatum,Striatum_Vol.mm3,1042,1042,match,1,NA,Stephan_etal_1981_TableVI,1981,NA
Tarsius sp.,Striatum,Striatum_Vol.mm3,133,133,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Varecia variegata,Striatum,Striatum_Vol.mm3,1591,1591,match,1,NA,Stephan_etal_1981_TableV,1981,NA
Ateles geoffroyi,Subthalamus,Subthalamus_Vol.mm3,860,860,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Callithrix pygmaea,Subthalamus,Subthalamus_Vol.mm3,27.7,27.7,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cebus albifrons,Subthalamus,Subthalamus_Vol.mm3,609,609,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cercopithecus ascanius,Subthalamus,Subthalamus_Vol.mm3,431,431,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cheirogaleus major,Subthalamus,Subthalamus_Vol.mm3,33.8,33.8,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Subthalamus,Subthalamus_Vol.mm3,225,225,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Subthalamus,Subthalamus_Vol.mm3,18.3,18.3,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Gorilla sp.,Subthalamus,Subthalamus_Vol.mm3,2782,2782,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Homo sapiens,Subthalamus,Subthalamus_Vol.mm3,5180,5180,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Hylobates lar,Subthalamus,Subthalamus_Vol.mm3,777,777,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lagothrix lagothricha,Subthalamus,Subthalamus_Vol.mm3,909,909,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lepilemur ruficaudatus,Subthalamus,Subthalamus_Vol.mm3,58.1,58.1,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Subthalamus,Subthalamus_Vol.mm3,726,726,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Subthalamus,Subthalamus_Vol.mm3,45.2,45.2,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Microcebus murinus,Subthalamus,Subthalamus_Vol.mm3,11.4,11.4,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Nasalis larvatus,Subthalamus,Subthalamus_Vol.mm3,587,587,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Otolemur crassicaudatus,Subthalamus,Subthalamus_Vol.mm3,67.4,67.4,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Pan troglodytes,Subthalamus,Subthalamus_Vol.mm3,2078,2078,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Papio anubis,Subthalamus,Subthalamus_Vol.mm3,1241,1241,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Perodicticus potto,Subthalamus,Subthalamus_Vol.mm3,116,116,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Piliocolobus badius,Subthalamus,Subthalamus_Vol.mm3,553,553,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Subthalamus,Subthalamus_Vol.mm3,283,283,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Subthalamus,Subthalamus_Vol.mm3,77.6,77.6,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saimiri sciureus,Subthalamus,Subthalamus_Vol.mm3,180,180,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Tarsius sp.,Subthalamus,Subthalamus_Vol.mm3,17.1,17.1,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Aotus trivirgatus,Telencephalon,Telencephalon_Vol.mm3,12128,12128,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Telencephalon,Telencephalon_Vol.mm3,79946,79946,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Avahi laniger,Telencephalon,Telencephalon_Vol.mm3,6550,6550,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Avahi occidentalis,Telencephalon,Telencephalon_Vol.mm3,6026,6026,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Callicebus moloch,Telencephalon,Telencephalon_Vol.mm3,13465,13465,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callimico goeldii,Telencephalon,Telencephalon_Vol.mm3,7733,7733,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callithrix jacchus,Telencephalon,Telencephalon_Vol.mm3,5318,5318,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callithrix pygmaea,Telencephalon,Telencephalon_Vol.mm3,3099,3099,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cebus albifrons,Telencephalon,Telencephalon_Vol.mm3,52113,52113,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cercopithecus ascanius,Telencephalon,Telencephalon_Vol.mm3,51279,51279,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cercopithecus mitis,Telencephalon,Telencephalon_Vol.mm3,56277,56277,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cheirogaleus major,Telencephalon,Telencephalon_Vol.mm3,4314,4314,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Cheirogaleus medius,Telencephalon,Telencephalon_Vol.mm3,1941,1941,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Daubentonia madagascariensis,Telencephalon,Telencephalon_Vol.mm3,30196,30196,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Erythrocebus patas,Telencephalon,Telencephalon_Vol.mm3,84770,84770,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Eulemur fulvus,Telencephalon,Telencephalon_Vol.mm3,15566,15566,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Telencephalon,Telencephalon_Vol.mm3,2997,2997,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Telencephalon,Telencephalon_Vol.mm3,2240,2240,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Gorilla sp.,Telencephalon,Telencephalon_Vol.mm3,369878,369878,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Homo sapiens,Telencephalon,Telencephalon_Vol.mm3,1063399,1063399,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Hylobates lar,Telencephalon,Telencephalon_Vol.mm3,76001,76001,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Indri indri,Telencephalon,Telencephalon_Vol.mm3,25551,25551,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Lagothrix lagothricha,Telencephalon,Telencephalon_Vol.mm3,74822,74822,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Lepilemur ruficaudatus,Telencephalon,Telencephalon_Vol.mm3,4708,4708,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Lophocebus albigena,Telencephalon,Telencephalon_Vol.mm3,77049,77049,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Loris tardigradus,Telencephalon,Telencephalon_Vol.mm3,4551,4551,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Macaca mulatta,Telencephalon,Telencephalon_Vol.mm3,71080,71080,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Microcebus murinus,Telencephalon,Telencephalon_Vol.mm3,1129,1129,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Miopithecus talapoin,Telencephalon,Telencephalon_Vol.mm3,30166,30166,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Nasalis larvatus,Telencephalon,Telencephalon_Vol.mm3,70873,70873,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Nycticebus coucang,Telencephalon,Telencephalon_Vol.mm3,8495,8495,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Otolemur crassicaudatus,Telencephalon,Telencephalon_Vol.mm3,6545,6545,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Pan troglodytes,Telencephalon,Telencephalon_Vol.mm3,313493,313493,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Papio anubis,Telencephalon,Telencephalon_Vol.mm3,154987,154987,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Perodicticus potto,Telencephalon,Telencephalon_Vol.mm3,9418,9418,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Piliocolobus badius,Telencephalon,Telencephalon_Vol.mm3,57885,57885,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Pithecia monachus,Telencephalon,Telencephalon_Vol.mm3,24920,24920,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Pongo sp.,Telencephalon,Telencephalon_Vol.mm3,238300,238300,match,1,NA,Zilles_Rehkämper_1988_Table12-2,1988,NA
Propithecus verreauxi,Telencephalon,Telencephalon_Vol.mm3,17040,17040,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Pygathrix nemaeus,Telencephalon,Telencephalon_Vol.mm3,56189,56189,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Saguinus midas,Telencephalon,Telencephalon_Vol.mm3,7055,7055,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Saguinus oedipus,Telencephalon,Telencephalon_Vol.mm3,7052,7052,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Saimiri sciureus,Telencephalon,Telencephalon_Vol.mm3,17635,17635,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Tarsius sp.,Telencephalon,Telencephalon_Vol.mm3,2258,2258,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Varecia variegata,Telencephalon,Telencephalon_Vol.mm3,20461,20461,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Ateles geoffroyi,Thalamus,Thalamus_Vol.mm3,2930,2930,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Callithrix pygmaea,Thalamus,Thalamus_Vol.mm3,190,190,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cebus albifrons,Thalamus,Thalamus_Vol.mm3,2163,2163,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cercopithecus ascanius,Thalamus,Thalamus_Vol.mm3,1916,1916,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Cheirogaleus major,Thalamus,Thalamus_Vol.mm3,271,271,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Thalamus,Thalamus_Vol.mm3,1028,1028,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Thalamus,Thalamus_Vol.mm3,153,153,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Gorilla sp.,Thalamus,Thalamus_Vol.mm3,10547,10547,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Homo sapiens,Thalamus,Thalamus_Vol.mm3,18222,18222,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Hylobates lar,Thalamus,Thalamus_Vol.mm3,3226,3226,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lagothrix lagothricha,Thalamus,Thalamus_Vol.mm3,2959,2959,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lepilemur ruficaudatus,Thalamus,Thalamus_Vol.mm3,337,337,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Thalamus,Thalamus_Vol.mm3,2933,2933,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Thalamus,Thalamus_Vol.mm3,348,348,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Microcebus murinus,Thalamus,Thalamus_Vol.mm3,78.3,78.3,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Nasalis larvatus,Thalamus,Thalamus_Vol.mm3,3036,3036,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Otolemur crassicaudatus,Thalamus,Thalamus_Vol.mm3,437,437,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Pan troglodytes,Thalamus,Thalamus_Vol.mm3,7987,7987,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Papio anubis,Thalamus,Thalamus_Vol.mm3,4788,4788,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Perodicticus potto,Thalamus,Thalamus_Vol.mm3,587,587,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Piliocolobus badius,Thalamus,Thalamus_Vol.mm3,2164,2164,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Propithecus verreauxi,Thalamus,Thalamus_Vol.mm3,1341,1341,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saguinus oedipus,Thalamus,Thalamus_Vol.mm3,410,410,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Saimiri sciureus,Thalamus,Thalamus_Vol.mm3,731,731,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Tarsius sp.,Thalamus,Thalamus_Vol.mm3,175,175,match,1,NA,Stephan_etal_1981_TableVIII,1981,NA
Alouatta seniculus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,49009,49009,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Aotus trivirgatus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,16195,16195,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Avahi laniger,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,9798,9798,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Callicebus moloch,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,17944,17944,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callimico goeldii,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,10510,10510,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callithrix jacchus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,7241,7241,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Callithrix pygmaea,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,4302,4302,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cercopithecus ascanius,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,63505,63505,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Cheirogaleus major,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,6373,6373,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Cheirogaleus medius,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,2961,2961,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Daubentonia madagascariensis,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,42611,42611,match,1,NA,Stephan_etal_1981_TableII,1981,NA
Erythrocebus patas,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,103167,103167,match,1,NA,Stephan_etal_1981_TableIII,1981,NA
Eulemur fulvus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,22106,22106,match,1,NA,Stephan_etal_1981_TableII,1981,NA
