taxon,sp,dec_region,our_term,dec_value,ref_ids,status_original,matched_value_original,status_expanded,matched_value_expanded
Papio_hamadryas,papio hamadryas,LGN,Corpus_geniculatum_laterale_Vol.mm3,220.0,54-55,match,220.0,match,220.0
Perodicticus_potto,perodicticus potto,BV,Total_brain_net_volume_Vol.mm3,13662.013662013662,34,value_diff,11476.4375,value_diff,11476.4375
Perodicticus_potto,perodicticus potto,V1 (GM),Area_striata_grey_matter_Vol.mm3,495.0,34,value_diff,440.0,value_diff,440.0
Perodicticus_potto,perodicticus potto,BV,Total_brain_net_volume_Vol.mm3,11100.0,43,value_diff,11476.4375,value_diff,11476.4375
Perodicticus_potto,perodicticus potto,Granular Insula,Granular_insular_cortex_left_Vol.mm3,32.0,43,value_diff,16.0,value_diff,16.0
Perodicticus_potto,perodicticus potto,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,20.0,43,value_diff,10.0,value_diff,10.0
Perodicticus_potto,perodicticus potto,Insula (GM),Insula_left_Vol.mm3,62.0,43,value_diff,31.0,value_diff,31.0
Perodicticus_potto,perodicticus potto,BV,Total_brain_net_volume_Vol.mm3,13212.0,53,value_diff,11476.4375,value_diff,11476.4375
Perodicticus_potto,perodicticus potto,Medulla,Medulla_oblongata_Vol.mm3,679.74,53,match,679.87,match,679.87
Perodicticus_potto,perodicticus potto,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,2.22,53,value_diff,1.11,value_diff,1.11
Perodicticus_potto,perodicticus potto,VII,Facial_motor_nucleus_left_Vol.mm3,2.58,53,value_diff,1.29,value_diff,1.29
Perodicticus_potto,perodicticus potto,XII,Hypoglossal_nucleus_left_Vol.mm3,2.56,53,value_diff,1.28,value_diff,1.28
Perodicticus_potto,perodicticus potto,BV,Total_brain_net_volume_Vol.mm3,13212.0,"24,51-52",value_diff,11476.4375,value_diff,11476.4375
Perodicticus_potto,perodicticus potto,Cerebellum,Cerebellum_Vol.mm3,1699.0,"24,51-52",value_diff,1410.0,value_diff,1410.0
Perodicticus_potto,perodicticus potto,Mesencephalon,Mesencephalon_Vol.mm3,391.0,"24,51-52",match,391.0,match,391.0
Perodicticus_potto,perodicticus potto,Diencephalon,Diencephalon_Vol.mm3,1024.0,"24,51-52",match,1024.0,match,1024.0
Perodicticus_potto,perodicticus potto,Telencephalon,Telencephalon_Vol.mm3,9418.0,"24,51-52",match,9418.0,match,9418.0
Perodicticus_potto,perodicticus potto,MOB,Bulbus_olfactorius_Vol.mm3,310.0,"24,51-52",match,309.7,match,309.7
Perodicticus_potto,perodicticus potto,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,2.74,"24,51-52",match,2.74,match,2.74
Perodicticus_potto,perodicticus potto,Piriform Lobe,Lobus_piriformis_Vol.mm3,661.0,"24,51-52",match,661.0,match,661.0
Perodicticus_potto,perodicticus potto,Septum,Septum_Vol.mm3,114.0,"24,51-52",match,114.0,match,114.0
Perodicticus_potto,perodicticus potto,Striatum,Striatum_Vol.mm3,712.0,"24,51-52",match,712.0,match,712.0
Perodicticus_potto,perodicticus potto,Schizocortex,Schizo_cortex_Vol.mm3,328.0,"24,51-52",match,328.0,match,328.0
Perodicticus_potto,perodicticus potto,Hippocampus,Hippocampus_Vol.mm3,607.0,"24,51-52",match,607.01,match,607.01
Perodicticus_potto,perodicticus potto,Neocortex (GM+WM),Neocortex_Vol.mm3,6683.0,"24,51-52",match,6683.0,match,6683.0
Perodicticus_potto,perodicticus potto,Epithalamus,Epithalamus_Vol.mm3,10.4,"24,51-52",match,10.4,match,10.4
Perodicticus_potto,perodicticus potto,Thalamus,Thalamus_Vol.mm3,587.0,"24,51-52",match,587.0,match,587.0
Perodicticus_potto,perodicticus potto,Hypothalamus,Hypothalamus_Vol.mm3,160.0,"24,51-52",match,160.0,match,160.0
Perodicticus_potto,perodicticus potto,Subthalamus,Subthalamus_Vol.mm3,116.0,"24,51-52",match,116.0,match,116.0
Perodicticus_potto,perodicticus potto,Pallidum,Pallidum_Vol.mm3,107.0,"24,51-52",match,107.0,match,107.0
Perodicticus_potto,perodicticus potto,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,8.19,"24,51-52",match,8.19,match,8.19
Perodicticus_potto,perodicticus potto,Optic Tract,Tractus_opticus_Vol.mm3,19.5,"24,51-52",match,19.5,match,19.5
Perodicticus_potto,perodicticus potto,LGN,Corpus_geniculatum_laterale_Vol.mm3,24.3,"24,51-52",value_diff,22.866666666666664,value_diff,22.866666666666664
Perodicticus_potto,perodicticus potto,BV,Total_brain_net_volume_Vol.mm3,10160.0,54-55,value_diff,11476.4375,value_diff,11476.4375
Perodicticus_potto,perodicticus potto,Neocortex (GM+WM),Neocortex_Vol.mm3,4550.0,54-55,value_diff,6683.0,value_diff,6683.0
Perodicticus_potto,perodicticus potto,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,3910.0,54-55,match,3910.0,match,3910.0
Perodicticus_potto,perodicticus potto,V1 (GM),Area_striata_grey_matter_Vol.mm3,330.0,54-55,value_diff,440.0,value_diff,440.0
Perodicticus_potto,perodicticus potto,LGN,Corpus_geniculatum_laterale_Vol.mm3,20.0,54-55,value_diff,22.866666666666664,value_diff,22.866666666666664
Piliocolobus_badius,piliocolobus badius,BV,Total_brain_net_volume_Vol.mm3,75308.50177909002,34,match,73829.9,match,73829.9
Piliocolobus_badius,piliocolobus badius,V1 (GM),Area_striata_grey_matter_Vol.mm3,3053.0,34,match,3053.0,match,3053.0
Piliocolobus_badius,piliocolobus badius,BV,Total_brain_net_volume_Vol.mm3,72394.0,43,match,73829.9,match,73829.9
Piliocolobus_badius,piliocolobus badius,Granular Insula,Granular_insular_cortex_left_Vol.mm3,144.0,43,value_diff,72.0,value_diff,72.0
Piliocolobus_badius,piliocolobus badius,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,232.0,43,value_diff,116.0,value_diff,116.0
Piliocolobus_badius,piliocolobus badius,Insula (GM),Insula_left_Vol.mm3,482.0,43,value_diff,241.0,value_diff,241.0
Piliocolobus_badius,piliocolobus badius,BV,Total_brain_net_volume_Vol.mm3,73818.3565,53,match,73829.9,match,73829.9
Piliocolobus_badius,piliocolobus badius,Medulla,Medulla_oblongata_Vol.mm3,2007.11,53,match,2007.0549999999998,match,2007.0549999999998
Piliocolobus_badius,piliocolobus badius,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,4.46,53,value_diff,2.23,value_diff,2.23
Piliocolobus_badius,piliocolobus badius,VII,Facial_motor_nucleus_left_Vol.mm3,4.52,53,value_diff,2.26,value_diff,2.26
Piliocolobus_badius,piliocolobus badius,XII,Hypoglossal_nucleus_left_Vol.mm3,3.02,53,value_diff,1.51,value_diff,1.51
Piliocolobus_badius,piliocolobus badius,BV,Total_brain_net_volume_Vol.mm3,73818.0,"24,51-52",match,73829.9,match,73829.9
Piliocolobus_badius,piliocolobus badius,Cerebellum,Cerebellum_Vol.mm3,8648.0,"24,51-52",match,8648.0,match,8648.0
Piliocolobus_badius,piliocolobus badius,Mesencephalon,Mesencephalon_Vol.mm3,1333.0,"24,51-52",match,1333.0,match,1333.0
Piliocolobus_badius,piliocolobus badius,Diencephalon,Diencephalon_Vol.mm3,3945.0,"24,51-52",match,3945.0,match,3945.0
Piliocolobus_badius,piliocolobus badius,Telencephalon,Telencephalon_Vol.mm3,57885.0,"24,51-52",match,57885.0,match,57885.0
Piliocolobus_badius,piliocolobus badius,MOB,Bulbus_olfactorius_Vol.mm3,51.3,"24,51-52",match,51.3,match,51.3
Piliocolobus_badius,piliocolobus badius,Piriform Lobe,Lobus_piriformis_Vol.mm3,937.0,"24,51-52",match,937.0,match,937.0
Piliocolobus_badius,piliocolobus badius,Septum,Septum_Vol.mm3,288.0,"24,51-52",match,288.0,match,288.0
Piliocolobus_badius,piliocolobus badius,Striatum,Striatum_Vol.mm3,3217.0,"24,51-52",match,3217.0,match,3217.0
Piliocolobus_badius,piliocolobus badius,Schizocortex,Schizo_cortex_Vol.mm3,814.0,"24,51-52",match,814.0,match,814.0
Piliocolobus_badius,piliocolobus badius,Hippocampus,Hippocampus_Vol.mm3,1671.0,"24,51-52",match,1670.84,match,1670.84
Piliocolobus_badius,piliocolobus badius,Neocortex (GM+WM),Neocortex_Vol.mm3,50906.0,"24,51-52",match,50906.0,match,50906.0
Piliocolobus_badius,piliocolobus badius,Epithalamus,Epithalamus_Vol.mm3,22.3,"24,51-52",match,22.3,match,22.3
Piliocolobus_badius,piliocolobus badius,Thalamus,Thalamus_Vol.mm3,2164.0,"24,51-52",match,2164.0,match,2164.0
Piliocolobus_badius,piliocolobus badius,Hypothalamus,Hypothalamus_Vol.mm3,484.0,"24,51-52",match,484.0,match,484.0
Piliocolobus_badius,piliocolobus badius,Subthalamus,Subthalamus_Vol.mm3,553.0,"24,51-52",match,553.0,match,553.0
Piliocolobus_badius,piliocolobus badius,Pallidum,Pallidum_Vol.mm3,521.0,"24,51-52",match,521.0,match,521.0
Piliocolobus_badius,piliocolobus badius,Subthalamic Nucleus,Nucleus_subthalamicus_Vol.mm3,31.9,"24,51-52",match,31.9,match,31.9
Piliocolobus_badius,piliocolobus badius,Optic Tract,Tractus_opticus_Vol.mm3,201.0,"24,51-52",match,201.0,match,201.0
Piliocolobus_badius,piliocolobus badius,LGN,Corpus_geniculatum_laterale_Vol.mm3,128.0,"24,51-52",match,128.0,match,128.0
Piliocolobus_badius,piliocolobus badius,Paleocortex,Palaeocortex_Vol.mm3,458.0,"24,51-52",match,458.0,match,458.0
Piliocolobus_badius,piliocolobus badius,Amygdala,Amygdala_Vol.mm3,479.0,"24,51-52",value_diff,500.9,value_diff,500.9
Pithecia_monachus,pithecia monachus,BV,Total_brain_net_volume_Vol.mm3,33704.66485220584,34,match,33325.4,match,33325.4
Pithecia_monachus,pithecia monachus,V1 (GM),Area_striata_grey_matter_Vol.mm3,1679.0,34,match,1679.0,match,1679.0
Pithecia_monachus,pithecia monachus,BV,Total_brain_net_volume_Vol.mm3,32867.0,53,match,33325.4,match,33325.4
Pithecia_monachus,pithecia monachus,Medulla,Medulla_oblongata_Vol.mm3,1008.88,53,match,1008.94,match,1008.94
Pithecia_monachus,pithecia monachus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,2.64,53,value_diff,1.32,value_diff,1.32
Pithecia_monachus,pithecia monachus,VII,Facial_motor_nucleus_left_Vol.mm3,2.68,53,value_diff,1.34,value_diff,1.34
Pithecia_monachus,pithecia monachus,XII,Hypoglossal_nucleus_left_Vol.mm3,2.72,53,value_diff,1.36,value_diff,1.36
Pithecia_monachus,pithecia monachus,BV,Total_brain_net_volume_Vol.mm3,32867.0,"24,51-52",match,33325.4,match,33325.4
Pithecia_monachus,pithecia monachus,Cerebellum,Cerebellum_Vol.mm3,3908.0,"24,51-52",match,3908.0,match,3908.0
Pithecia_monachus,pithecia monachus,Mesencephalon,Mesencephalon_Vol.mm3,745.0,"24,51-52",match,745.0,match,745.0
Pithecia_monachus,pithecia monachus,Diencephalon,Diencephalon_Vol.mm3,2285.0,"24,51-52",match,2285.0,match,2285.0
Pithecia_monachus,pithecia monachus,Telencephalon,Telencephalon_Vol.mm3,24920.0,"24,51-52",match,24920.0,match,24920.0
Pithecia_monachus,pithecia monachus,MOB,Bulbus_olfactorius_Vol.mm3,34.8,"24,51-52",match,34.8,match,34.8
Pithecia_monachus,pithecia monachus,AOB,Bulbus_olfactorius_accessorius_Vol.mm3,0.846,"24,51-52",match,0.846,match,0.846
Pithecia_monachus,pithecia monachus,Piriform Lobe,Lobus_piriformis_Vol.mm3,675.0,"24,51-52",match,675.0,match,675.0
Pithecia_monachus,pithecia monachus,Septum,Septum_Vol.mm3,140.0,"24,51-52",match,140.0,match,140.0
Pithecia_monachus,pithecia monachus,Striatum,Striatum_Vol.mm3,1918.0,"24,51-52",match,1918.0,match,1918.0
Pithecia_monachus,pithecia monachus,Schizocortex,Schizo_cortex_Vol.mm3,289.0,"24,51-52",match,289.0,match,289.0
Pithecia_monachus,pithecia monachus,Hippocampus,Hippocampus_Vol.mm3,834.0,"24,51-52",match,834.26,match,834.26
Pithecia_monachus,pithecia monachus,Neocortex (GM+WM),Neocortex_Vol.mm3,21028.0,"24,51-52",match,21028.0,match,21028.0
Pithecia_monachus,pithecia monachus,LGN,Corpus_geniculatum_laterale_Vol.mm3,72.3,"24,51-52",value_diff,76.3,value_diff,76.3
Pithecia_pithecia,pithecia pithecia,BV,Total_brain_net_volume_Vol.mm3,28958.0,43,match,28958.0,match,28958.0
Pithecia_pithecia,pithecia pithecia,Granular Insula,Granular_insular_cortex_left_Vol.mm3,80.0,43,value_diff,40.0,value_diff,40.0
Pithecia_pithecia,pithecia pithecia,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,270.0,43,value_diff,135.0,value_diff,135.0
Pithecia_pithecia,pithecia pithecia,Insula (GM),Insula_left_Vol.mm3,558.0,43,value_diff,279.0,value_diff,279.0
Pongo_abelii,pongo abelii,BV,Total_brain_net_volume_Vol.mm3,345560.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Granular Insula,Granular_insular_cortex_left_Vol.mm3,452.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1274.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Insula (GM),Insula_left_Vol.mm3,2403.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,BV,Total_brain_net_volume_Vol.mm3,322200.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Granular Insula,Granular_insular_cortex_left_Vol.mm3,342.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1154.0,43,decasien_only,,decasien_only,
Pongo_abelii,pongo abelii,Insula (GM),Insula_left_Vol.mm3,2224.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,362930.0,43,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Granular Insula,Granular_insular_cortex_left_Vol.mm3,626.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,1994.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_left_Vol.mm3,3568.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333010.0,43,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Granular Insula,Granular_insular_cortex_left_Vol.mm3,398.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Dysgranular Insula,Dysgranular_insular_cortex_left_Vol.mm3,2114.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Insula (GM),Insula_left_Vol.mm3,3010.0,43,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,328966.6666666667,53,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5172.05,53,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Vmo,Trigeminal_motor_nucleus_left_Vol.mm3,12.62,53,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,VII,Facial_motor_nucleus_left_Vol.mm3,25.64,53,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,XII,Hypoglossal_nucleus_left_Vol.mm3,24.22,53,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,308500.0,59,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Medulla,Medulla_oblongata_Vol.mm3,5500.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42900.0,59,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Mesencephalon,Mesencephalon_Vol.mm3,4000.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Diencephalon,Diencephalon_Vol.mm3,13500.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Telencephalon,Telencephalon_Vol.mm3,238300.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Septum,Septum_Vol.mm3,600.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,11500.0,59,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2700.0,59,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,219800.0,59,decasien_only,,match,222833.3333333333
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138300.0,59,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Paleocortex,Palaeocortex_Vol.mm3,1000.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1400.0,59,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000.0,60,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,240300.0,60,decasien_only,,value_diff,222833.3333333333
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,9400.0,60,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200.0,60,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,268500.0,60,decasien_only,,value_diff,222833.3333333333
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,7000.0,60,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700.0,60,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM+WM),Neocortex_Vol.mm3,298900.0,60,decasien_only,,value_diff,222833.3333333333
Pongo_pygmaeus,pongo pygmaeus,V1 (GM),Area_striata_grey_matter_Vol.mm3,8400.0,60,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,371300.0,60,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,LGN,Corpus_geniculatum_laterale_Vol.mm3,259.0,60,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,221000.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,22400.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,39200.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,41200.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,424700.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,54300.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,343000.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,42700.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,383200.0,61,value_diff,406875.0,match,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,45200.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,423800.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,59300.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,477500.0,61,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,52000.0,61,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,311200.0,64,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400.0,64,value_diff,49800.0,match,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5500.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2000.0,64,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,149800.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6300.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,394100.0,64,value_diff,406875.0,match,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,50200.0,64,match,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9600.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3100.0,64,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170100.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,9700.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,298600.0,64,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,36200.0,64,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,5600.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2200.0,64,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,138600.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,6800.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,374100.0,64,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46200.0,64,value_diff,49800.0,match,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,9000.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2600.0,64,decasien_only,,match,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,170800.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,8500.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,344700.0,64,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,46400.0,64,value_diff,49800.0,match,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7500.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2500.0,64,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,144200.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7500.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,370300.0,64,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Cerebellum,Cerebellum_Vol.mm3,43800.0,64,value_diff,49800.0,value_diff,46888.88888888888
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,6800.0,64,decasien_only,,value_diff,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,3000.0,64,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Neocortex (GM),Neocortex_grey_matter_Vol.mm3,174300.0,64,decasien_only,,value_diff,193300.0
Pongo_pygmaeus,pongo pygmaeus,Thalamus,Thalamus_Vol.mm3,7200.0,64,decasien_only,,value_diff,7666.666666666667
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,356200.0,56-57,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2510.0,56-57,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1151.0,56-57,decasien_only,,decasien_only,
Pongo_pygmaeus,pongo pygmaeus,BV,Total_brain_net_volume_Vol.mm3,333000.0,56-57,value_diff,406875.0,value_diff,387536.11111111107
Pongo_pygmaeus,pongo pygmaeus,Striatum,Striatum_Vol.mm3,7378.0,56-57,decasien_only,,match,7333.333333333333
Pongo_pygmaeus,pongo pygmaeus,Hippocampus,Hippocampus_Vol.mm3,2830.0,56-57,decasien_only,,value_diff,2566.6666666666665
Pongo_pygmaeus,pongo pygmaeus,Amygdala,Amygdala_Vol.mm3,1048.0,56-57,decasien_only,,decasien_only,
