Species,Variable,Value,Teams,n_teams
Tarsius sp.,Hippocampus_Vol.mm3,152.66,Stephan_collection,1
Tarsius sp.,Hippocampus_retrocommissuralis_Vol.mm3,129.88,Stephan_collection,1
Tarsius sp.,Hypothalamus_Vol.mm3,42.5,Stephan_collection,1
Tarsius sp.,Interpositus_cerebellar_nuclei_Vol.mm3,1.82,Stephan_collection,1
Tarsius sp.,Lateral_cerebellar_nuclei_Vol.mm3,3.37,Stephan_collection,1
Tarsius sp.,Lobus_piriformis_Vol.mm3,92.7,Stephan_collection,1
Tarsius sp.,Medial_cerebellar_nuclei_Vol.mm3,2.87,Stephan_collection,1
Tarsius sp.,Medulla_oblongata_Vol.mm3,207,Stephan_collection,1
Tarsius sp.,Mesencephalon_Vol.mm3,197,Stephan_collection,1
Tarsius sp.,Middle_temporal_visual_area_Vol.mm3,49.7,Stephan_collection,1
Tarsius sp.,Neocortex_Vol.mm3,1768,deSousa; Stephan_collection,2
Tarsius sp.,Neocortex_grey_matter_Vol.mm3,1631,Stephan_collection,1
Tarsius sp.,Neocortex_lamina_1_Vol.mm3,236.3,Stephan_collection,1
Tarsius sp.,Neocortex_laminae_2_6_Vol.mm3,1395,Stephan_collection,1
Tarsius sp.,Neocortex_white_matter_Vol.mm3,137,Stephan_collection,1
Tarsius sp.,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,3.3,Stephan_collection,1
Tarsius sp.,Nucleus_habenularis_medialis_Vol.mm3,1.13,Stephan_collection,1
Tarsius sp.,Nucleus_septalis_triangularis_Vol.mm3,0.405,Stephan_collection,1
Tarsius sp.,Nucleus_subthalamicus_Vol.mm3,1.09,Stephan_collection,1
Tarsius sp.,Nucleus_tractus_olfactorius_Vol.mm3,0.09,Stephan_collection,1
Tarsius sp.,Nucleus_vestibularis_descendens_Vol.mm3,6.81,Stephan_collection,1
Tarsius sp.,Nucleus_vestibularis_lateralis_Vol.mm3,2.76,Stephan_collection,1
Tarsius sp.,Nucleus_vestibularis_medialis_Vol.mm3,8.36,Stephan_collection,1
Tarsius sp.,Nucleus_vestibularis_superior_Vol.mm3,2.7,Stephan_collection,1
Tarsius sp.,Palaeocortex_Vol.mm3,39.1,Stephan_collection,1
Tarsius sp.,Pallidum_Vol.mm3,16.1,Stephan_collection,1
Tarsius sp.,Prepiriform_cortex_Vol.mm3,16.3,Stephan_collection,1
Tarsius sp.,Retrobulbar_cortex_Vol.mm3,2.9,Stephan_collection,1
Tarsius sp.,Schizo_cortex_Vol.mm3,69,Stephan_collection,1
Tarsius sp.,Septum_Vol.mm3,23.3,Stephan_collection,1
Tarsius sp.,Striatum_Vol.mm3,133,Stephan_collection,1
Tarsius sp.,Subiculum_Vol.mm3,10.76,Stephan_collection,1
Tarsius sp.,Substantia_innominata_Vol.mm3,5.2,Stephan_collection,1
Tarsius sp.,Subthalamus_Vol.mm3,17.1,Stephan_collection,1
Tarsius sp.,Telencephalon_Vol.mm3,2258,Stephan_collection,1
Tarsius sp.,Thalamus_Vol.mm3,175,Stephan_collection,1
Tarsius sp.,Total_brain_net_volume_Vol.mm3,3433.95,deSousa; Stephan_collection,2
Tarsius sp.,Tractus_olfactorius_lateralis_Vol.mm3,0.99,Stephan_collection,1
Tarsius sp.,Tractus_opticus_Vol.mm3,15.5,Stephan_collection,1
Tarsius sp.,Tuberculum_olfactorium_Vol.mm3,8.3,Stephan_collection,1
Tarsius sp.,Ventral_pons_Vol.mm3,16.5,Stephan_collection,1
Tarsius sp.,Ventricles_Vol.mm3,24.1,Stephan_collection,1
Tarsius syrichta,Cerebellum_grey_matter_Vol.mm3,247,Bush,1
Tarsius syrichta,Cerebellum_white_matter_Vol.mm3,47.3,Bush,1
Tarsius syrichta,Neocortex_grey_matter_Vol.mm3,1470,Bush,1
Tarsius syrichta,Neocortex_white_matter_Vol.mm3,151,Bush,1
Tayassu tajacu,Cerebellum_grey_matter_Vol.mm3,4170,Bush,1
Tayassu tajacu,Cerebellum_white_matter_Vol.mm3,1250,Bush,1
Tayassu tajacu,Neocortex_grey_matter_Vol.mm3,18400,Bush,1
Tayassu tajacu,Neocortex_white_matter_Vol.mm3,6960,Bush,1
Tenrec ecaudatus,AccessoryOlfactoryBulb_Vol.mm3,0.715,Stephan_collection,1
Tenrec ecaudatus,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.117,Stephan_collection,1
Tenrec ecaudatus,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.385,Stephan_collection,1
Tenrec ecaudatus,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.213,Stephan_collection,1
Tenrec ecaudatus,Amygdala_Vol.mm3,88.2,Stephan_collection,1
Tenrec ecaudatus,Body_Mass.g,832,Stephan_collection,1
Tenrec ecaudatus,Brain_Mass.mg,2570,Stephan_collection,1
Tenrec ecaudatus,Bulbus_olfactorius_Vol.mm3,313.7,Stephan_collection,1
Tenrec ecaudatus,Bulbus_olfactorius_accessorius_Vol.mm3,0.715,Stephan_collection,1
Tenrec ecaudatus,CA1_Vol.mm3,32.11,Stephan_collection,1
Tenrec ecaudatus,CA2_Vol.mm3,6.49,Stephan_collection,1
Tenrec ecaudatus,CA3_Vol.mm3,39.7,Stephan_collection,1
Tenrec ecaudatus,Capsula_interna_Vol.mm3,13.2,Stephan_collection,1
Tenrec ecaudatus,Cerebellar_nuclei_total_Vol.mm3,9.82,Stephan_collection,1
Tenrec ecaudatus,Cerebellum_Vol.mm3,309,Stephan_collection,1
Tenrec ecaudatus,Commissura_anterior_Vol.mm3,24.1,Stephan_collection,1
Tenrec ecaudatus,Complexus_centromedialis_Vol.mm3,39.1,Stephan_collection,1
Tenrec ecaudatus,Complexus_corticobasolateralis_Vol.mm3,49.1,Stephan_collection,1
Tenrec ecaudatus,Complexus_sensorius_trigeminalis_Vol.mm3,49.3,Stephan_collection,1
Tenrec ecaudatus,Complexus_vestibularis_Vol.mm3,14.3,Stephan_collection,1
Tenrec ecaudatus,Corpus_geniculatum_laterale_Vol.mm3,1.46,Stephan_collection,1
Tenrec ecaudatus,Corpus_pineal_Vol.mm3,0.48,Stephan_collection,1
Tenrec ecaudatus,Corpus_subcommissurale_Vol.mm3,0.0112,Stephan_collection,1
Tenrec ecaudatus,Corpus_subfornicale_Vol.mm3,0.124,Stephan_collection,1
Tenrec ecaudatus,Diencephalon_Vol.mm3,153,Stephan_collection,1
Tenrec ecaudatus,Epithalamus_Vol.mm3,2.7,Stephan_collection,1
Tenrec ecaudatus,Fascia_dentata_Vol.mm3,30.73,Stephan_collection,1
Tenrec ecaudatus,HP_HS_fibers_Vol.mm3,22.59,Stephan_collection,1
Tenrec ecaudatus,Hilus_Vol.mm3,8,Stephan_collection,1
Tenrec ecaudatus,Hippocampus_Vol.mm3,147.12,Stephan_collection,1
Tenrec ecaudatus,Hippocampus_retrocommissuralis_Vol.mm3,124.53,Stephan_collection,1
Tenrec ecaudatus,Hypothalamus_Vol.mm3,51.4,Stephan_collection,1
Tenrec ecaudatus,Interpositus_cerebellar_nuclei_Vol.mm3,4.43,Stephan_collection,1
Tenrec ecaudatus,Lateral_cerebellar_nuclei_Vol.mm3,3.33,Stephan_collection,1
Tenrec ecaudatus,Lobus_piriformis_Vol.mm3,464,Stephan_collection,1
Tenrec ecaudatus,Medial_cerebellar_nuclei_Vol.mm3,2.06,Stephan_collection,1
Tenrec ecaudatus,Medulla_oblongata_Vol.mm3,313,Stephan_collection,1
Tenrec ecaudatus,Mesencephalon_Vol.mm3,132,Stephan_collection,1
Tenrec ecaudatus,Neocortex_Vol.mm3,270.9,Stephan_collection,1
Tenrec ecaudatus,Neocortex_grey_matter_Vol.mm3,235.4,Stephan_collection,1
Tenrec ecaudatus,Neocortex_lamina_1_Vol.mm3,72.81,Stephan_collection,1
Tenrec ecaudatus,Neocortex_laminae_2_6_Vol.mm3,162.5,Stephan_collection,1
Tenrec ecaudatus,Neocortex_white_matter_Vol.mm3,35.51,Stephan_collection,1
Tenrec ecaudatus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,9.1,Stephan_collection,1
Tenrec ecaudatus,Nucleus_habenularis_medialis_Vol.mm3,0.988,Stephan_collection,1
Tenrec ecaudatus,Nucleus_septalis_triangularis_Vol.mm3,0.704,Stephan_collection,1
Tenrec ecaudatus,Nucleus_subthalamicus_Vol.mm3,0.481,Stephan_collection,1
Tenrec ecaudatus,Nucleus_tractus_olfactorius_Vol.mm3,3.1,Stephan_collection,1
Tenrec ecaudatus,Nucleus_vestibularis_descendens_Vol.mm3,4.24,Stephan_collection,1
Tenrec ecaudatus,Nucleus_vestibularis_lateralis_Vol.mm3,2.87,Stephan_collection,1
Tenrec ecaudatus,Nucleus_vestibularis_medialis_Vol.mm3,5.12,Stephan_collection,1
Tenrec ecaudatus,Nucleus_vestibularis_superior_Vol.mm3,2.12,Stephan_collection,1
Tenrec ecaudatus,Palaeocortex_Vol.mm3,364,Stephan_collection,1
Tenrec ecaudatus,Pallidum_Vol.mm3,11,Stephan_collection,1
Tenrec ecaudatus,Prepiriform_cortex_Vol.mm3,225.5,Stephan_collection,1
Tenrec ecaudatus,Retrobulbar_cortex_Vol.mm3,50.1,Stephan_collection,1
Tenrec ecaudatus,Schizo_cortex_Vol.mm3,76.5,Stephan_collection,1
Tenrec ecaudatus,Septum_Vol.mm3,36.9,Stephan_collection,1
Tenrec ecaudatus,Striatum_Vol.mm3,98.1,Stephan_collection,1
Tenrec ecaudatus,Subiculum_Vol.mm3,7.5,Stephan_collection,1
Tenrec ecaudatus,Substantia_innominata_Vol.mm3,9.8,Stephan_collection,1
Tenrec ecaudatus,Subthalamus_Vol.mm3,11.5,Stephan_collection,1
Tenrec ecaudatus,Telencephalon_Vol.mm3,1407,Stephan_collection,1
Tenrec ecaudatus,Thalamus_Vol.mm3,62.1,Stephan_collection,1
Tenrec ecaudatus,Total_brain_net_volume_Vol.mm3,2315,Stephan_collection,1
Tenrec ecaudatus,Tractus_olfactorius_lateralis_Vol.mm3,15.1,Stephan_collection,1
Tenrec ecaudatus,Tractus_opticus_Vol.mm3,2.73,Stephan_collection,1
Tenrec ecaudatus,Tuberculum_olfactorium_Vol.mm3,51,Stephan_collection,1
Tenrec ecaudatus,Ventral_pons_Vol.mm3,2.51,Stephan_collection,1
Tenrec ecaudatus,Ventricles_Vol.mm3,65.3,Stephan_collection,1
Trachypithecus francoisi,Agranular_insular_cortex_left_Vol.mm3,160,Bauernfeind,1
Trachypithecus francoisi,Body_Mass.g,7700,Bauernfeind,1
Trachypithecus francoisi,Brain_Mass.mg,102.1,Bauernfeind,1
Trachypithecus francoisi,Dysgranular_insular_cortex_left_Vol.mm3,217,Bauernfeind,1
Trachypithecus francoisi,Granular_insular_cortex_left_Vol.mm3,249,Bauernfeind,1
Trachypithecus francoisi,Insula_left_Vol.mm3,625,Bauernfeind,1
Trachypithecus francoisi,Total_brain_net_volume_Vol.mm3,98552,Bauernfeind,1
Tupaia glis,AccessoryOlfactoryBulb_Vol.mm3,2.408,Stephan_collection,1
Tupaia glis,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.602,Stephan_collection,1
Tupaia glis,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.974,Stephan_collection,1
Tupaia glis,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.832,Stephan_collection,1
Tupaia glis,Amygdala_Vol.mm3,87.3,Stephan_collection,1
Tupaia glis,Area_striata_Vol.mm3,179,Stephan_collection,1
Tupaia glis,Area_striata_grey_matter_Vol.mm3,169,Stephan_collection,1
Tupaia glis,Area_striata_lamina_1_Vol.mm3,19.6,Stephan_collection,1
Tupaia glis,Area_striata_laminae_2_6_Vol.mm3,149,Stephan_collection,1
Tupaia glis,Area_striata_white_matter_Vol.mm3,10.2,Stephan_collection,1
Tupaia glis,Body_Mass.g,170,Stephan_collection,1
Tupaia glis,Brain_Mass.mg,3200,Stephan_collection,1
Tupaia glis,Bulbus_olfactorius_Vol.mm3,131.6,Stephan_collection,1
Tupaia glis,Bulbus_olfactorius_accessorius_Vol.mm3,2.41,Stephan_collection,1
Tupaia glis,Capsula_interna_Vol.mm3,24.6,Stephan_collection,1
Tupaia glis,Cerebellar_nuclei_total_Vol.mm3,12.46,Stephan_collection,1
Tupaia glis,Cerebellum_Vol.mm3,376,Stephan_collection,1
Tupaia glis,Commissura_anterior_Vol.mm3,7.1,Stephan_collection,1
Tupaia glis,Complexus_centromedialis_Vol.mm3,28,Stephan_collection,1
Tupaia glis,Complexus_corticobasolateralis_Vol.mm3,59.3,Stephan_collection,1
Tupaia glis,Complexus_sensorius_trigeminalis_Vol.mm3,15.5,Stephan_collection,1
Tupaia glis,Complexus_vestibularis_Vol.mm3,21.5,Stephan_collection,1
Tupaia glis,Corpus_geniculatum_laterale_Vol.mm3,12.9,Stephan_collection,1
Tupaia glis,Corpus_pineal_Vol.mm3,0.393,Stephan_collection,1
Tupaia glis,Corpus_subcommissurale_Vol.mm3,0.0804,Stephan_collection,1
Tupaia glis,Corpus_subfornicale_Vol.mm3,0.0608,Stephan_collection,1
Tupaia glis,Diencephalon_Vol.mm3,275,Stephan_collection,1
Tupaia glis,Epithalamus_Vol.mm3,1.98,Stephan_collection,1
Tupaia glis,Hippocampus_Vol.mm3,152,Stephan_collection,1
Tupaia glis,Hypothalamus_Vol.mm3,47.5,Stephan_collection,1
Tupaia glis,Interpositus_cerebellar_nuclei_Vol.mm3,3.4,Stephan_collection,1
Tupaia glis,Lateral_cerebellar_nuclei_Vol.mm3,5.13,Stephan_collection,1
Tupaia glis,Lobus_piriformis_Vol.mm3,269,Stephan_collection,1
Tupaia glis,Medial_cerebellar_nuclei_Vol.mm3,3.93,Stephan_collection,1
Tupaia glis,Medulla_oblongata_Vol.mm3,219,Stephan_collection,1
Tupaia glis,Mesencephalon_Vol.mm3,256,Stephan_collection,1
Tupaia glis,Neocortex_Vol.mm3,1036,Stephan_collection,1
Tupaia glis,Neocortex_grey_matter_Vol.mm3,941.4,Stephan_collection,1
Tupaia glis,Neocortex_lamina_1_Vol.mm3,126.8,Stephan_collection,1
Tupaia glis,Neocortex_laminae_2_6_Vol.mm3,814.6,Stephan_collection,1
Tupaia glis,Neocortex_white_matter_Vol.mm3,94.83,Stephan_collection,1
Tupaia glis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,4.6,Stephan_collection,1
Tupaia glis,Nucleus_habenularis_medialis_Vol.mm3,0.947,Stephan_collection,1
Tupaia glis,Nucleus_septalis_triangularis_Vol.mm3,0.454,Stephan_collection,1
Tupaia glis,Nucleus_subthalamicus_Vol.mm3,1.39,Stephan_collection,1
Tupaia glis,Nucleus_tractus_olfactorius_Vol.mm3,2.2,Stephan_collection,1
Tupaia glis,Nucleus_vestibularis_descendens_Vol.mm3,6.03,Stephan_collection,1
Tupaia glis,Nucleus_vestibularis_lateralis_Vol.mm3,4.19,Stephan_collection,1
Tupaia glis,Nucleus_vestibularis_medialis_Vol.mm3,7,Stephan_collection,1
Tupaia glis,Nucleus_vestibularis_superior_Vol.mm3,4.23,Stephan_collection,1
Tupaia glis,Palaeocortex_Vol.mm3,182,Stephan_collection,1
Tupaia glis,Pallidum_Vol.mm3,17.2,Stephan_collection,1
Tupaia glis,Prepiriform_cortex_Vol.mm3,104.7,Stephan_collection,1
Tupaia glis,Retrobulbar_cortex_Vol.mm3,29,Stephan_collection,1
Tupaia glis,Schizo_cortex_Vol.mm3,114,Stephan_collection,1
Tupaia glis,Septum_Vol.mm3,27.5,Stephan_collection,1
Tupaia glis,Striatum_Vol.mm3,140,Stephan_collection,1
Tupaia glis,Substantia_innominata_Vol.mm3,5.3,Stephan_collection,1
Tupaia glis,Subthalamus_Vol.mm3,18.6,Stephan_collection,1
Tupaia glis,Telencephalon_Vol.mm3,1873,Stephan_collection,1
Tupaia glis,Thalamus_Vol.mm3,153,Stephan_collection,1
Tupaia glis,Total_brain_net_volume_Vol.mm3,2999,Stephan_collection,1
Tupaia glis,Tractus_olfactorius_lateralis_Vol.mm3,7.2,Stephan_collection,1
Tupaia glis,Tractus_opticus_Vol.mm3,39.3,Stephan_collection,1
Tupaia glis,Tuberculum_olfactorium_Vol.mm3,28.3,Stephan_collection,1
Tupaia glis,Ventral_pons_Vol.mm3,13.8,Stephan_collection,1
Tupaia glis,Ventricles_Vol.mm3,38.2,Stephan_collection,1
Tupaia minor,Amygdala_Vol.mm3,66.6,Stephan_collection,1
Tupaia minor,Area_striata_Vol.mm3,164,Stephan_collection,1
Tupaia minor,Area_striata_grey_matter_Vol.mm3,152,Stephan_collection,1
Tupaia minor,Area_striata_white_matter_Vol.mm3,12.5,Stephan_collection,1
Tupaia minor,Body_Mass.g,70,Stephan_collection,1
Tupaia minor,Brain_Mass.mg,2580,Stephan_collection,1
Tupaia minor,Bulbus_olfactorius_Vol.mm3,94.3,Stephan_collection,1
Tupaia minor,Bulbus_olfactorius_accessorius_Vol.mm3,2.28,Stephan_collection,1
Tupaia minor,Cerebellum_Vol.mm3,308,Stephan_collection,1
Tupaia minor,Commissura_anterior_Vol.mm3,4,Stephan_collection,1
Tupaia minor,Complexus_centromedialis_Vol.mm3,23.6,Stephan_collection,1
Tupaia minor,Complexus_corticobasolateralis_Vol.mm3,43,Stephan_collection,1
Tupaia minor,Complexus_sensorius_trigeminalis_Vol.mm3,11.1,Stephan_collection,1
Tupaia minor,Complexus_vestibularis_Vol.mm3,14.1,Stephan_collection,1
Tupaia minor,Corpus_geniculatum_laterale_Vol.mm3,9.88,Stephan_collection,1
Tupaia minor,Diencephalon_Vol.mm3,251,Stephan_collection,1
Tupaia minor,Hippocampus_Vol.mm3,132,Stephan_collection,1
Tupaia minor,Lobus_piriformis_Vol.mm3,205,Stephan_collection,1
Tupaia minor,Medulla_oblongata_Vol.mm3,173,Stephan_collection,1
Tupaia minor,Mesencephalon_Vol.mm3,249,Stephan_collection,1
Tupaia minor,Neocortex_Vol.mm3,774,Stephan_collection,1
Tupaia minor,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,3.3,Stephan_collection,1
Tupaia minor,Nucleus_tractus_olfactorius_Vol.mm3,0.88,Stephan_collection,1
Tupaia minor,Nucleus_vestibularis_descendens_Vol.mm3,4.7,Stephan_collection,1
Tupaia minor,Nucleus_vestibularis_lateralis_Vol.mm3,2.17,Stephan_collection,1
Tupaia minor,Nucleus_vestibularis_medialis_Vol.mm3,4.75,Stephan_collection,1
Tupaia minor,Nucleus_vestibularis_superior_Vol.mm3,2.52,Stephan_collection,1
Tupaia minor,Prepiriform_cortex_Vol.mm3,81.2,Stephan_collection,1
Tupaia minor,Retrobulbar_cortex_Vol.mm3,22.8,Stephan_collection,1
Tupaia minor,Schizo_cortex_Vol.mm3,91.9,Stephan_collection,1
Tupaia minor,Septum_Vol.mm3,26.1,Stephan_collection,1
Tupaia minor,Striatum_Vol.mm3,124,Stephan_collection,1
Tupaia minor,Substantia_innominata_Vol.mm3,4.9,Stephan_collection,1
Tupaia minor,Telencephalon_Vol.mm3,1449,Stephan_collection,1
Tupaia minor,Total_brain_net_volume_Vol.mm3,2430,Stephan_collection,1
Tupaia minor,Tractus_olfactorius_lateralis_Vol.mm3,4.8,Stephan_collection,1
Tupaia minor,Tuberculum_olfactorium_Vol.mm3,20.2,Stephan_collection,1
Tupaia minor,Ventricles_Vol.mm3,22.2,Stephan_collection,1
Urogale everetti,AccessoryOlfactoryBulb_Vol.mm3,2.098,Stephan_collection,1
Urogale everetti,AccessoryOlfactoryBulb_layer_6_Vol.mm3,0.365,Stephan_collection,1
Urogale everetti,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,0.816,Stephan_collection,1
Urogale everetti,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,0.917,Stephan_collection,1
Urogale everetti,Amygdala_Vol.mm3,105.2,Stephan_collection,1
Urogale everetti,Area_striata_Vol.mm3,136,Stephan_collection,1
Urogale everetti,Area_striata_grey_matter_Vol.mm3,123,Stephan_collection,1
Urogale everetti,Area_striata_lamina_1_Vol.mm3,15.5,Stephan_collection,1
Urogale everetti,Area_striata_laminae_2_6_Vol.mm3,108,Stephan_collection,1
Urogale everetti,Area_striata_white_matter_Vol.mm3,12.7,Stephan_collection,1
Urogale everetti,Body_Mass.g,275,Stephan_collection,1
Urogale everetti,Brain_Mass.mg,4280,Stephan_collection,1
Urogale everetti,Bulbus_olfactorius_Vol.mm3,184.2,Stephan_collection,1
Urogale everetti,Bulbus_olfactorius_accessorius_Vol.mm3,2.1,Stephan_collection,1
Urogale everetti,Cerebellar_nuclei_total_Vol.mm3,15.07,Stephan_collection,1
Urogale everetti,Cerebellum_Vol.mm3,513,Stephan_collection,1
Urogale everetti,Commissura_anterior_Vol.mm3,12.1,Stephan_collection,1
Urogale everetti,Complexus_centromedialis_Vol.mm3,36.2,Stephan_collection,1
Urogale everetti,Complexus_corticobasolateralis_Vol.mm3,69,Stephan_collection,1
Urogale everetti,Complexus_sensorius_trigeminalis_Vol.mm3,22.5,Stephan_collection,1
Urogale everetti,Complexus_vestibularis_Vol.mm3,22.6,Stephan_collection,1
Urogale everetti,Corpus_geniculatum_laterale_Vol.mm3,9.98,Stephan_collection,1
Urogale everetti,Corpus_pineal_Vol.mm3,1.42,Stephan_collection,1
Urogale everetti,Corpus_subcommissurale_Vol.mm3,0.0572,Stephan_collection,1
Urogale everetti,Corpus_subfornicale_Vol.mm3,0.136,Stephan_collection,1
Urogale everetti,Diencephalon_Vol.mm3,394,Stephan_collection,1
Urogale everetti,Hippocampus_Vol.mm3,173,Stephan_collection,1
Urogale everetti,Interpositus_cerebellar_nuclei_Vol.mm3,3.94,Stephan_collection,1
Urogale everetti,Lateral_cerebellar_nuclei_Vol.mm3,7,Stephan_collection,1
Urogale everetti,Lobus_piriformis_Vol.mm3,362,Stephan_collection,1
Urogale everetti,Medial_cerebellar_nuclei_Vol.mm3,4.13,Stephan_collection,1
Urogale everetti,Medulla_oblongata_Vol.mm3,355,Stephan_collection,1
Urogale everetti,Mesencephalon_Vol.mm3,307,Stephan_collection,1
Urogale everetti,Neocortex_Vol.mm3,1338,Stephan_collection,1
Urogale everetti,Neocortex_grey_matter_Vol.mm3,1139,Stephan_collection,1
Urogale everetti,Neocortex_lamina_1_Vol.mm3,157.2,Stephan_collection,1
Urogale everetti,Neocortex_laminae_2_6_Vol.mm3,981.6,Stephan_collection,1
Urogale everetti,Neocortex_white_matter_Vol.mm3,199.2,Stephan_collection,1
Urogale everetti,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,10.6,Stephan_collection,1
Urogale everetti,Nucleus_habenularis_medialis_Vol.mm3,0.926,Stephan_collection,1
Urogale everetti,Nucleus_septalis_triangularis_Vol.mm3,0.66,Stephan_collection,1
Urogale everetti,Nucleus_tractus_olfactorius_Vol.mm3,2.2,Stephan_collection,1
Urogale everetti,Nucleus_vestibularis_descendens_Vol.mm3,6.54,Stephan_collection,1
Urogale everetti,Nucleus_vestibularis_lateralis_Vol.mm3,4.11,Stephan_collection,1
Urogale everetti,Nucleus_vestibularis_medialis_Vol.mm3,8.37,Stephan_collection,1
Urogale everetti,Nucleus_vestibularis_superior_Vol.mm3,3.61,Stephan_collection,1
Urogale everetti,Prepiriform_cortex_Vol.mm3,137.8,Stephan_collection,1
Urogale everetti,Retrobulbar_cortex_Vol.mm3,37.5,Stephan_collection,1
Urogale everetti,Schizo_cortex_Vol.mm3,124,Stephan_collection,1
Urogale everetti,Septum_Vol.mm3,45.1,Stephan_collection,1
Urogale everetti,Striatum_Vol.mm3,199,Stephan_collection,1
Urogale everetti,Substantia_innominata_Vol.mm3,4.9,Stephan_collection,1
Urogale everetti,Telencephalon_Vol.mm3,2428,Stephan_collection,1
Urogale everetti,Total_brain_net_volume_Vol.mm3,3997,Stephan_collection,1
Urogale everetti,Tractus_olfactorius_lateralis_Vol.mm3,12.8,Stephan_collection,1
Urogale everetti,Tuberculum_olfactorium_Vol.mm3,51.4,Stephan_collection,1
Urogale everetti,Ventral_pons_Vol.mm3,18.6,Stephan_collection,1
Urogale everetti,Ventricles_Vol.mm3,38.9,Stephan_collection,1
Varecia variegata,AccessoryOlfactoryBulb_Vol.mm3,5.267,Stephan_collection,1
Varecia variegata,AccessoryOlfactoryBulb_layer_6_Vol.mm3,1.604,Stephan_collection,1
Varecia variegata,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,1.468,Stephan_collection,1
Varecia variegata,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,2.195,Stephan_collection,1
Varecia variegata,Agranular_insular_cortex_left_Vol.mm3,12,Bauernfeind,1
Varecia variegata,Amygdala_Vol.mm3,368.2,Stephan_collection,1
Varecia variegata,Area_striata_Vol.mm3,2112,Stephan_collection,1
Varecia variegata,Area_striata_grey_matter_Vol.mm3,1745,deSousa; Stephan_collection,2
Varecia variegata,Area_striata_white_matter_Vol.mm3,367,Stephan_collection,1
Varecia variegata,Body_Mass.g,3000,Bauernfeind; Stephan_collection,2
Varecia variegata,Brain_Mass.mg,31500,Bauernfeind; Stephan_collection,2
Varecia variegata,Bulbus_olfactorius_Vol.mm3,369,Stephan_collection,1
Varecia variegata,Bulbus_olfactorius_accessorius_Vol.mm3,5.27,Stephan_collection,1
Varecia variegata,CA1_Vol.mm3,410.99,Stephan_collection,1
Varecia variegata,CA2_Vol.mm3,26.84,Stephan_collection,1
Varecia variegata,CA3_Vol.mm3,304.87,Stephan_collection,1
Varecia variegata,Cerebellar_nuclei_total_Vol.mm3,94.67,Stephan_collection,1
Varecia variegata,Cerebellum_Vol.mm3,4286,Stephan_collection,1
Varecia variegata,Commissura_anterior_Vol.mm3,35.1,Stephan_collection,1
Varecia variegata,Complexus_centromedialis_Vol.mm3,114.7,Stephan_collection,1
Varecia variegata,Complexus_corticobasolateralis_Vol.mm3,253.5,Stephan_collection,1
Varecia variegata,Complexus_sensorius_trigeminalis_Vol.mm3,71.6,Stephan_collection,1
Varecia variegata,Complexus_vestibularis_Vol.mm3,97,Stephan_collection,1
Varecia variegata,Corpus_geniculatum_laterale_Vol.mm3,68.9,deSousa; Stephan_collection,2
