Species,Variable,Value,Teams,n_teams
Eulemur fulvus,Nucleus_septalis_triangularis_Vol.mm3,1.4,Stephan_collection,1
Eulemur fulvus,Nucleus_subthalamicus_Vol.mm3,13.9,Stephan_collection,1
Eulemur fulvus,Nucleus_tractus_olfactorius_Vol.mm3,1.37,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_descendens_Vol.mm3,18.54,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,9.27,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_lateralis_Vol.mm3,11.8,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,5.9,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_medialis_Vol.mm3,19.5,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,9.75,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_superior_Vol.mm3,12.44,Stephan_collection,1
Eulemur fulvus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,6.22,Stephan_collection,1
Eulemur fulvus,Palaeocortex_Vol.mm3,389,Stephan_collection,1
Eulemur fulvus,Palaeocortex_plus_amygdala_Vol.mm3,638,Stephan_collection,1
Eulemur fulvus,Pallidum_Vol.mm3,212,Stephan_collection,1
Eulemur fulvus,Schizo_cortex_Vol.mm3,422,Stephan_collection,1
Eulemur fulvus,Septum_Vol.mm3,119,Stephan_collection,1
Eulemur fulvus,Striatum_Vol.mm3,1215,Stephan_collection,1
Eulemur fulvus,Subthalamus_Vol.mm3,225,Stephan_collection,1
Eulemur fulvus,Telencephalon_Vol.mm3,15566,Stephan_collection,1
Eulemur fulvus,Thalamus_Vol.mm3,1028,Stephan_collection,1
Eulemur fulvus,Total_brain_net_volume_Vol.mm3,22106,Stephan_collection,1
Eulemur fulvus,Tractus_opticus_Vol.mm3,108,Stephan_collection,1
Eulemur fulvus,Trigeminal_motor_nucleus_Vol.mm3,2.08,Sherwood,1
Eulemur fulvus,Trigeminal_motor_nucleus_left_Vol.mm3,1.04,Sherwood,1
Eulemur fulvus,Ventricles_Vol.mm3,194,Stephan_collection,1
Eulemur mongoz,Area_striata_grey_matter_Vol.mm3,1060,Bush,1
Eulemur mongoz,Corpus_geniculatum_laterale_Vol.mm3,50,Bush,1
Eulemur mongoz,Neocortex_Vol.mm3,12030,Bush,1
Eulemur mongoz,Neocortex_grey_matter_Vol.mm3,8200,Bush,1
Eulemur mongoz,Neocortex_white_matter_Vol.mm3,3830,Bush,1
Eulemur mongoz,Total_brain_net_volume_Vol.mm3,22240,Bush,1
Galago senegalensis,Area_striata_Vol.mm3,334,Stephan_collection,1
Galago senegalensis,Area_striata_grey_matter_Vol.mm3,260.5,Bush; Stephan_collection,2
Galago senegalensis,Area_striata_white_matter_Vol.mm3,32.6,Stephan_collection,1
Galago senegalensis,Body_Mass.g,186,Stephan_collection,1
Galago senegalensis,Brain_Mass.mg,4800,Stephan_collection,1
Galago senegalensis,Bulbus_olfactorius_Vol.mm3,79.2,Stephan_collection,1
Galago senegalensis,Bulbus_olfactorius_accessorius_Vol.mm3,2.58,Stephan_collection,1
Galago senegalensis,Cerebellum_Vol.mm3,672,Stephan_collection,1
Galago senegalensis,Corpus_geniculatum_laterale_Vol.mm3,13,Bush; Stephan_collection,2
Galago senegalensis,Corpus_pineal_Vol.mm3,0.741,Stephan_collection,1
Galago senegalensis,Corpus_subcommissurale_Vol.mm3,0.0382,Stephan_collection,1
Galago senegalensis,Corpus_subfornicale_Vol.mm3,0.0668,Stephan_collection,1
Galago senegalensis,Diencephalon_Vol.mm3,382,Stephan_collection,1
Galago senegalensis,Facial_motor_nucleus_Vol.mm3,1.18,Sherwood,1
Galago senegalensis,Facial_motor_nucleus_left_Vol.mm3,0.59,Sherwood,1
Galago senegalensis,Hippocampus_Vol.mm3,261,Stephan_collection,1
Galago senegalensis,Hypoglossal_nucleus_Vol.mm3,0.7,Sherwood,1
Galago senegalensis,Hypoglossal_nucleus_left_Vol.mm3,0.35,Sherwood,1
Galago senegalensis,Lobus_piriformis_Vol.mm3,163,Stephan_collection,1
Galago senegalensis,Medulla_oblongata_Vol.mm3,254.15,Sherwood; Stephan_collection,2
Galago senegalensis,Mesencephalon_Vol.mm3,205,Stephan_collection,1
Galago senegalensis,Neocortex_Vol.mm3,1854.5,Bush; Stephan_collection,2
Galago senegalensis,Neocortex_grey_matter_Vol.mm3,1340,Bush,1
Galago senegalensis,Neocortex_white_matter_Vol.mm3,230,Bush,1
Galago senegalensis,Nucleus_habenularis_medialis_Vol.mm3,0.998,Stephan_collection,1
Galago senegalensis,Nucleus_septalis_triangularis_Vol.mm3,0.588,Stephan_collection,1
Galago senegalensis,Palaeocortex_plus_amygdala_Vol.mm3,163,Stephan_collection,1
Galago senegalensis,Schizo_cortex_Vol.mm3,107,Stephan_collection,1
Galago senegalensis,Septum_Vol.mm3,35.7,Stephan_collection,1
Galago senegalensis,Striatum_Vol.mm3,210,Stephan_collection,1
Galago senegalensis,Telencephalon_Vol.mm3,2997,Stephan_collection,1
Galago senegalensis,Total_brain_net_volume_Vol.mm3,4046,Bush; Stephan_collection,2
Galago senegalensis,Trigeminal_motor_nucleus_Vol.mm3,0.58,Sherwood,1
Galago senegalensis,Trigeminal_motor_nucleus_left_Vol.mm3,0.29,Sherwood,1
Galago senegalensis,Ventricles_Vol.mm3,40.2,Stephan_collection,1
Galagoides demidoff,Agranular_insular_cortex_Vol.mm3,4,Zilles,1
Galagoides demidoff,Agranular_insular_cortex_left_Vol.mm3,2,Zilles,1
Galagoides demidoff,Amygdala_Vol.mm3,50.2,Stephan_collection,1
Galagoides demidoff,Area_striata_Vol.mm3,237,Stephan_collection,1
Galagoides demidoff,Area_striata_grey_matter_Vol.mm3,214,Stephan_collection,1
Galagoides demidoff,Area_striata_lamina_1_Vol.mm3,25.6,Stephan_collection,1
Galagoides demidoff,Area_striata_laminae_2_6_Vol.mm3,189,Stephan_collection,1
Galagoides demidoff,Area_striata_white_matter_Vol.mm3,22.4,Stephan_collection,1
Galagoides demidoff,Body_Mass.g,81,Stephan_collection; Zilles,2
Galagoides demidoff,Brain_Mass.mg,3380,Stephan_collection; Zilles,2
Galagoides demidoff,Bulbus_olfactorius_Vol.mm3,83.1,Stephan_collection,1
Galagoides demidoff,Bulbus_olfactorius_accessorius_Vol.mm3,1.26,Stephan_collection,1
Galagoides demidoff,Capsula_interna_Vol.mm3,18.4,Stephan_collection,1
Galagoides demidoff,Cerebellum_Vol.mm3,413,Stephan_collection,1
Galagoides demidoff,Complexus_centromedialis_Vol.mm3,14.9,Stephan_collection,1
Galagoides demidoff,Complexus_corticobasolateralis_Vol.mm3,35.3,Stephan_collection,1
Galagoides demidoff,Complexus_vestibularis_Vol.mm3,13.3,Stephan_collection,1
Galagoides demidoff,Complexus_vestibularis_unilateral_Vol.mm3,6.65,Stephan_collection,1
Galagoides demidoff,Corpus_geniculatum_laterale_Vol.mm3,10.9,Stephan_collection,1
Galagoides demidoff,Corpus_pineal_Vol.mm3,0.375,Stephan_collection,1
Galagoides demidoff,Corpus_subcommissurale_Vol.mm3,0.0266,Stephan_collection,1
Galagoides demidoff,Corpus_subfornicale_Vol.mm3,0.024,Stephan_collection,1
Galagoides demidoff,Diencephalon_Vol.mm3,246,Stephan_collection,1
Galagoides demidoff,Dysgranular_insular_cortex_Vol.mm3,10,Zilles,1
Galagoides demidoff,Dysgranular_insular_cortex_left_Vol.mm3,5,Zilles,1
Galagoides demidoff,Epithalamus_Vol.mm3,2.09,Stephan_collection,1
Galagoides demidoff,Facial_motor_nucleus_Vol.mm3,0.96,Sherwood,1
Galagoides demidoff,Facial_motor_nucleus_left_Vol.mm3,0.48,Sherwood,1
Galagoides demidoff,Granular_insular_cortex_Vol.mm3,10,Zilles,1
Galagoides demidoff,Granular_insular_cortex_left_Vol.mm3,5,Zilles,1
Galagoides demidoff,Hippocampus_Vol.mm3,152,Stephan_collection,1
Galagoides demidoff,Hypoglossal_nucleus_Vol.mm3,0.56,Sherwood,1
Galagoides demidoff,Hypoglossal_nucleus_left_Vol.mm3,0.28,Sherwood,1
Galagoides demidoff,Hypothalamus_Vol.mm3,45.1,Stephan_collection,1
Galagoides demidoff,Insula_Vol.mm3,24,Zilles,1
Galagoides demidoff,Insula_left_Vol.mm3,12,Zilles,1
Galagoides demidoff,Lobus_piriformis_Vol.mm3,181,Stephan_collection,1
Galagoides demidoff,Medulla_oblongata_Vol.mm3,169.065,Sherwood; Stephan_collection,2
Galagoides demidoff,Mesencephalon_Vol.mm3,135,Stephan_collection,1
Galagoides demidoff,Neocortex_Vol.mm3,1568,Stephan_collection,1
Galagoides demidoff,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,2.82,Stephan_collection,1
Galagoides demidoff,Nucleus_habenularis_medialis_Vol.mm3,0.78,Stephan_collection,1
Galagoides demidoff,Nucleus_septalis_triangularis_Vol.mm3,0.45,Stephan_collection,1
Galagoides demidoff,Nucleus_subthalamicus_Vol.mm3,1.4,Stephan_collection,1
Galagoides demidoff,Nucleus_tractus_olfactorius_Vol.mm3,0.62,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_descendens_Vol.mm3,3.8,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,1.9,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_lateralis_Vol.mm3,2.02,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.01,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_medialis_Vol.mm3,5.44,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,2.72,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_superior_Vol.mm3,2.04,Stephan_collection,1
Galagoides demidoff,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.02,Stephan_collection,1
Galagoides demidoff,Palaeocortex_Vol.mm3,122,Stephan_collection,1
Galagoides demidoff,Palaeocortex_plus_amygdala_Vol.mm3,181,Stephan_collection,1
Galagoides demidoff,Pallidum_Vol.mm3,17,Stephan_collection,1
Galagoides demidoff,Schizo_cortex_Vol.mm3,59.9,Stephan_collection,1
Galagoides demidoff,Septum_Vol.mm3,25.7,Stephan_collection,1
Galagoides demidoff,Striatum_Vol.mm3,169,Stephan_collection,1
Galagoides demidoff,Subthalamus_Vol.mm3,18.3,Stephan_collection,1
Galagoides demidoff,Telencephalon_Vol.mm3,2240,Stephan_collection,1
Galagoides demidoff,Thalamus_Vol.mm3,153,Stephan_collection,1
Galagoides demidoff,Total_brain_net_volume_Vol.mm3,3194.15,Stephan_collection; Zilles,2
Galagoides demidoff,Tractus_opticus_Vol.mm3,11.5,Stephan_collection,1
Galagoides demidoff,Trigeminal_motor_nucleus_Vol.mm3,0.44,Sherwood,1
Galagoides demidoff,Trigeminal_motor_nucleus_left_Vol.mm3,0.22,Sherwood,1
Galagoides demidoff,Ventricles_Vol.mm3,30.4,Stephan_collection,1
Galemys pyrenaicus,Body_Mass.g,57.5,Stephan_collection,1
Galemys pyrenaicus,Brain_Mass.mg,1330,Stephan_collection,1
Galemys pyrenaicus,Bulbus_olfactorius_Vol.mm3,39,Stephan_collection,1
Galemys pyrenaicus,Bulbus_olfactorius_accessorius_Vol.mm3,0.206,Stephan_collection,1
Galemys pyrenaicus,Cerebellum_Vol.mm3,184,Stephan_collection,1
Galemys pyrenaicus,Corpus_pineal_Vol.mm3,0.0707,Stephan_collection,1
Galemys pyrenaicus,Corpus_subcommissurale_Vol.mm3,0.00545,Stephan_collection,1
Galemys pyrenaicus,Corpus_subfornicale_Vol.mm3,0.0379,Stephan_collection,1
Galemys pyrenaicus,Diencephalon_Vol.mm3,105,Stephan_collection,1
Galemys pyrenaicus,Hippocampus_Vol.mm3,109,Stephan_collection,1
Galemys pyrenaicus,Lobus_piriformis_Vol.mm3,107,Stephan_collection,1
Galemys pyrenaicus,Medulla_oblongata_Vol.mm3,147,Stephan_collection,1
Galemys pyrenaicus,Mesencephalon_Vol.mm3,62.2,Stephan_collection,1
Galemys pyrenaicus,Neocortex_Vol.mm3,339,Stephan_collection,1
Galemys pyrenaicus,Nucleus_habenularis_medialis_Vol.mm3,0.422,Stephan_collection,1
Galemys pyrenaicus,Nucleus_septalis_triangularis_Vol.mm3,0.444,Stephan_collection,1
Galemys pyrenaicus,Palaeocortex_plus_amygdala_Vol.mm3,107,Stephan_collection,1
Galemys pyrenaicus,Schizo_cortex_Vol.mm3,44.9,Stephan_collection,1
Galemys pyrenaicus,Septum_Vol.mm3,20.1,Stephan_collection,1
Galemys pyrenaicus,Striatum_Vol.mm3,74.4,Stephan_collection,1
Galemys pyrenaicus,Telencephalon_Vol.mm3,733,Stephan_collection,1
Galemys pyrenaicus,Total_brain_net_volume_Vol.mm3,1230,Stephan_collection,1
Galemys pyrenaicus,Ventricles_Vol.mm3,27.5,Stephan_collection,1
Galictis vitatus,Neocortex_Vol.mm3,11810,Bush,1
Galictis vitatus,Neocortex_grey_matter_Vol.mm3,9090,Bush,1
Galictis vitatus,Neocortex_white_matter_Vol.mm3,2720,Bush,1
Galictis vitatus,Total_brain_net_volume_Vol.mm3,19360,Bush,1
Glis glis,Neocortex_Vol.mm3,560,Bush,1
Glis glis,Neocortex_grey_matter_Vol.mm3,490,Bush,1
Glis glis,Neocortex_white_matter_Vol.mm3,70,Bush,1
Glis glis,Total_brain_net_volume_Vol.mm3,2000,Bush,1
Gorilla gorilla,Amygdala_Vol.mm3,1442,Zilles,1
Gorilla gorilla,Amygdala_accessory_basal_nucleus_Vol.mm3,208.666666666667,Zilles,1
Gorilla gorilla,Amygdala_basal_nucleus_Vol.mm3,455.333333333333,Zilles,1
Gorilla gorilla,Amygdala_central_nucleus_Vol.mm3,88.6666666666667,Zilles,1
Gorilla gorilla,Amygdala_lateral_nucleus_Vol.mm3,269.333333333333,Zilles,1
Gorilla gorilla,Body_Mass.g,125000,Stephan_collection,1
Gorilla gorilla,Brain_Mass.mg,465000,Stephan_collection,1
Gorilla gorilla,Bulbus_olfactorius_Vol.mm3,294,Stephan_collection,1
Gorilla gorilla,CerebellarHemisphere_Vol.mm3,61650,Zilles,1
Gorilla gorilla,CerebellarVermis_Vol.mm3,7000,Zilles,1
Gorilla gorilla,Cerebellum_Vol.mm3,66526,Stephan_collection; Zilles,2
Gorilla gorilla,Diencephalon_Vol.mm3,18014,Stephan_collection,1
Gorilla gorilla,Hippocampus_Vol.mm3,3573,Stephan_collection; Zilles,2
Gorilla gorilla,Medulla_oblongata_Vol.mm3,6983,Stephan_collection,1
Gorilla gorilla,Mesencephalon_Vol.mm3,4047,Stephan_collection,1
Gorilla gorilla,Neocortex_Vol.mm3,317542,Stephan_collection,1
Gorilla gorilla,Palaeocortex_plus_amygdala_Vol.mm3,4530,Stephan_collection,1
Gorilla gorilla,Schizo_cortex_Vol.mm3,2537,Stephan_collection,1
Gorilla gorilla,Septum_Vol.mm3,1090,Stephan_collection,1
Gorilla gorilla,Striatum_Vol.mm3,11399.5,Stephan_collection; Zilles,2
Gorilla gorilla,Telencephalon_Vol.mm3,343987,Stephan_collection,1
Gorilla gorilla,Total_brain_net_volume_Vol.mm3,417366.5,Stephan_collection; Zilles,2
Gorilla sp.,Agranular_insular_cortex_Vol.mm3,1107,Zilles,1
Gorilla sp.,Agranular_insular_cortex_left_Vol.mm3,570,Zilles,1
Gorilla sp.,Agranular_insular_cortex_right_Vol.mm3,537,Zilles,1
Gorilla sp.,Amygdala_Vol.mm3,1278,Barks; Zilles,2
Gorilla sp.,Amygdala_accessory_basal_nucleus_Vol.mm3,181.3,Zilles,1
Gorilla sp.,Amygdala_basal_nucleus_Vol.mm3,485,Zilles,1
Gorilla sp.,Amygdala_basolateral_division_Vol.mm3,865,Zilles,1
Gorilla sp.,Amygdala_lateral_nucleus_Vol.mm3,200,Zilles,1
Gorilla sp.,Area_striata_Vol.mm3,15185,Stephan_collection,1
Gorilla sp.,Area_striata_grey_matter_Vol.mm3,12062,Stephan_collection,1
Gorilla sp.,Area_striata_grey_matter_left_Vol.mm3,4550,Zilles,1
Gorilla sp.,Area_striata_white_matter_Vol.mm3,3123,Stephan_collection,1
Gorilla sp.,Body_Mass.g,105000,RillingInsel; Stephan_collection; Zilles,3
Gorilla sp.,Body_Mass.g_SD,6300,RillingInsel,1
Gorilla sp.,Brain_Mass.mg,500000,Stephan_collection; Zilles,2
Gorilla sp.,Bulbus_olfactorius_Vol.mm3,316,Stephan_collection,1
Gorilla sp.,Bulbus_olfactorius_accessorius_Vol.mm3,0,Stephan_collection,1
Gorilla sp.,Capsula_interna_Vol.mm3,2471,Stephan_collection,1
Gorilla sp.,CerebellarHemisphere_Vol.mm3,47400,Zilles,1
Gorilla sp.,CerebellarVermis_Vol.mm3,5833.33333333333,Zilles,1
Gorilla sp.,Cerebellum_Vol.mm3,60309.8,Barks; RillingInsel; Sherwood; Stephan_collection; Zilles,5
Gorilla sp.,Cerebral_hemispheres_Vol.mm3,300000,Zilles,1
Gorilla sp.,Complexus_vestibularis_Vol.mm3,272,Stephan_collection,1
Gorilla sp.,Complexus_vestibularis_unilateral_Vol.mm3,136,Stephan_collection,1
Gorilla sp.,Corpus_geniculatum_laterale_Vol.mm3,384,Stephan_collection,1
Gorilla sp.,Corpus_geniculatum_laterale_left_Vol.mm3,200,Zilles,1
Gorilla sp.,Corpus_pineal_Vol.mm3,7.96,Stephan_collection,1
Gorilla sp.,Corpus_subcommissurale_Vol.mm3,1.41,Stephan_collection,1
Gorilla sp.,Corpus_subfornicale_Vol.mm3,1.3,Stephan_collection,1
Gorilla sp.,Diencephalon_Vol.mm3,19370,Stephan_collection,1
Gorilla sp.,Dysgranular_insular_cortex_Vol.mm3,1913.25,Zilles,1
Gorilla sp.,Dysgranular_insular_cortex_left_Vol.mm3,948.75,Zilles,1
Gorilla sp.,Dysgranular_insular_cortex_right_Vol.mm3,964.5,Zilles,1
Gorilla sp.,Epithalamus_Vol.mm3,106,Stephan_collection,1
Gorilla sp.,Facial_motor_nucleus_Vol.mm3,26.52,Sherwood,1
Gorilla sp.,Facial_motor_nucleus_left_Vol.mm3,13.26,Sherwood,1
Gorilla sp.,Granular_insular_cortex_Vol.mm3,710,Zilles,1
Gorilla sp.,Granular_insular_cortex_left_Vol.mm3,394.5,Zilles,1
Gorilla sp.,Granular_insular_cortex_right_Vol.mm3,315.5,Zilles,1
Gorilla sp.,Hippocampus_Vol.mm3,3902,Barks; Sherwood; Stephan_collection,3
Gorilla sp.,Hypoglossal_nucleus_Vol.mm3,20.4,Sherwood,1
Gorilla sp.,Hypoglossal_nucleus_left_Vol.mm3,10.2,Sherwood,1
Gorilla sp.,Hypothalamus_Vol.mm3,2215,Stephan_collection,1
Gorilla sp.,Insula_Vol.mm3,2600,Barks,1
Gorilla sp.,Insula_left_Vol.mm3,2145.5,Zilles,1
Gorilla sp.,Insula_right_Vol.mm3,1920.5,Zilles,1
Gorilla sp.,Lobus_piriformis_Vol.mm3,4871,Stephan_collection,1
Gorilla sp.,Medulla_oblongata_Vol.mm3,7951.455,Sherwood; Stephan_collection,2
Gorilla sp.,Mesencephalon_Vol.mm3,4352,Stephan_collection,1
Gorilla sp.,Neocortex_Vol.mm3,268443.8,Barks; RillingInsel; Sherwood; Stephan_collection; Zilles,5
Gorilla sp.,Neocortex_grey_matter_Vol.mm3,155850,Barks; RillingInsel,2
Gorilla sp.,Neocortex_grey_matter_Vol.mm3_SD,31700,RillingInsel,1
Gorilla sp.,Neocortex_white_matter_Vol.mm3,94200,RillingInsel,1
Gorilla sp.,Neocortex_white_matter_Vol.mm3_SD,19400,RillingInsel,1
Gorilla sp.,Nucleus_habenularis_medialis_Vol.mm3,23.9,Stephan_collection,1
Gorilla sp.,Nucleus_septalis_triangularis_Vol.mm3,5.79,Stephan_collection,1
Gorilla sp.,Nucleus_subthalamicus_Vol.mm3,178,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_descendens_Vol.mm3,47.2,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,23.6,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_lateralis_Vol.mm3,39,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,19.5,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_medialis_Vol.mm3,116.8,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,58.4,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_superior_Vol.mm3,69.4,Stephan_collection,1
Gorilla sp.,Nucleus_vestibularis_superior_unilateral_Vol.mm3,34.7,Stephan_collection,1
Gorilla sp.,Pallidum_Vol.mm3,2604,Stephan_collection,1
Gorilla sp.,Schizo_cortex_Vol.mm3,2729,Stephan_collection,1
Gorilla sp.,Septum_Vol.mm3,1173,Stephan_collection,1
Gorilla sp.,Spinal_cord_area.mm2,117.6,RillingInsel,1
Gorilla sp.,Spinal_cord_area.mm2_SD,16.6,RillingInsel,1
Gorilla sp.,Striatum_Vol.mm3,10289,Barks; Sherwood; Stephan_collection,3
Gorilla sp.,Subthalamus_Vol.mm3,2782,Stephan_collection,1
Gorilla sp.,Telencephalon_Vol.mm3,369878,Stephan_collection,1
Gorilla sp.,Thalamus_Vol.mm3,8507.333333333334,Barks; Sherwood; Stephan_collection,3
Gorilla sp.,Total_brain_net_volume_Vol.mm3,432557.32450980396,Barks; RillingInsel; Sherwood; Stephan_collection; Zilles,5
Gorilla sp.,Total_brain_net_volume_Vol.mm3_SD,66600,RillingInsel,1
Gorilla sp.,Tractus_opticus_Vol.mm3,671,Stephan_collection,1
Gorilla sp.,Trigeminal_motor_nucleus_Vol.mm3,18.98,Sherwood,1
Gorilla sp.,Trigeminal_motor_nucleus_left_Vol.mm3,9.49,Sherwood,1
Gorilla sp.,Ventricles_Vol.mm3,3608,Stephan_collection,1
Gorilla sp.,fronto_insular_cortex_Vol.mm3,335.5,Zilles,1
Gorilla sp.,fronto_insular_cortex_left_Vol.mm3,232,Zilles,1
Gorilla sp.,fronto_insular_cortex_right_Vol.mm3,103.5,Zilles,1
Hemicentetes semispinosus,Amygdala_Vol.mm3,22.3,Stephan_collection,1
Hemicentetes semispinosus,Body_Mass.g,110,Stephan_collection,1
Hemicentetes semispinosus,Brain_Mass.mg,830,Stephan_collection,1
Hemicentetes semispinosus,Bulbus_olfactorius_Vol.mm3,93.6,Stephan_collection,1
Hemicentetes semispinosus,Bulbus_olfactorius_accessorius_Vol.mm3,0.196,Stephan_collection,1
Hemicentetes semispinosus,Capsula_interna_Vol.mm3,2.81,Stephan_collection,1
Hemicentetes semispinosus,Cerebellum_Vol.mm3,117,Stephan_collection,1
Hemicentetes semispinosus,Complexus_centromedialis_Vol.mm3,10.4,Stephan_collection,1
Hemicentetes semispinosus,Complexus_corticobasolateralis_Vol.mm3,11.9,Stephan_collection,1
Hemicentetes semispinosus,Complexus_vestibularis_Vol.mm3,5,Stephan_collection,1
Hemicentetes semispinosus,Complexus_vestibularis_unilateral_Vol.mm3,2.5,Stephan_collection,1
Hemicentetes semispinosus,Corpus_pineal_Vol.mm3,0.181,Stephan_collection,1
Hemicentetes semispinosus,Corpus_subcommissurale_Vol.mm3,0.00382,Stephan_collection,1
Hemicentetes semispinosus,Corpus_subfornicale_Vol.mm3,0.032,Stephan_collection,1
Hemicentetes semispinosus,Diencephalon_Vol.mm3,48.5,Stephan_collection,1
Hemicentetes semispinosus,Epithalamus_Vol.mm3,1.16,Stephan_collection,1
Hemicentetes semispinosus,Hippocampus_Vol.mm3,63.7,Stephan_collection,1
Hemicentetes semispinosus,Hypothalamus_Vol.mm3,17.1,Stephan_collection,1
Hemicentetes semispinosus,Lobus_piriformis_Vol.mm3,148,Stephan_collection,1
Hemicentetes semispinosus,Medulla_oblongata_Vol.mm3,108,Stephan_collection,1
Hemicentetes semispinosus,Mesencephalon_Vol.mm3,44.8,Stephan_collection,1
Hemicentetes semispinosus,Neocortex_Vol.mm3,73.4,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,2.39,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_habenularis_medialis_Vol.mm3,0.425,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_septalis_triangularis_Vol.mm3,0.338,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_subthalamicus_Vol.mm3,0.188,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_tractus_olfactorius_Vol.mm3,1.3,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_vestibularis_descendens_Vol.mm3,1.418,Stephan_collection,1
Hemicentetes semispinosus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,0.709,Stephan_collection,1
