Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Macaca leonina,mass,Brain_Mass,g,85.5981,85.5981,1,1,0,False,Burger,secondary,85.5981,85.5981
Macaca maura,mass,Brain_Mass,g,83.3,83.3,2,2,1,True,Burger; Zilles,primary; secondary,83.3,94.48
Macaca mulatta,mass,Brain_Mass,g,94.0,94.0,13,7,2,True,Burger; Finlay; Garwicz; HerculanoHouzel; Lewitus; Stephan_collection; Zilles,primary; secondary,78.0,95.0
Macaca nemestrina,mass,Brain_Mass,g,110.0,110.0,1,1,0,False,Burger,secondary,110.0,110.0
Macaca nigra,mass,Brain_Mass,g,97.5,97.5,1,1,0,False,Burger,secondary,97.5,97.5
Macaca ochreata,mass,Brain_Mass,g,97.98,97.98,1,1,0,False,Burger,secondary,97.98,97.98
Macaca radiata,mass,Brain_Mass,g,65.435,65.435,3,2,0,False,Burger; HerculanoHouzel,secondary,61.47,69.4
Macaca silenus,mass,Brain_Mass,g,85.0,85.0,1,1,0,False,Burger,secondary,85.0,85.0
Macaca sinica,mass,Brain_Mass,g,58.15,58.15,1,1,0,False,Burger,secondary,58.15,58.15
Macaca sylvanus,mass,Brain_Mass,g,87.7,87.7,1,1,0,False,Burger,secondary,87.7,87.7
Macaca tonkeana,mass,Brain_Mass,g,93.7,93.7,1,1,0,False,Burger,secondary,93.7,93.7
Macroderma gigas,mass,Brain_Mass,g,1.7,1.7,1,1,0,False,Burger,secondary,1.7,1.7
Macroglossus minimus,mass,Brain_Mass,g,0.607,0.607,1,1,0,False,Burger,secondary,0.607,0.607
Macroglossus sobrinus,mass,Brain_Mass,g,0.692,0.692,1,1,0,False,Burger,secondary,0.692,0.692
Macronycteris commersoni,mass,Brain_Mass,g,0.7448,0.7448,1,1,0,False,Burger,secondary,0.7448,0.7448
Macrophyllum macrophyllum,mass,Brain_Mass,g,0.321,0.321,1,1,0,False,Burger,secondary,0.321,0.321
Macropus agilis,mass,Brain_Mass,g,33.3,33.3,1,1,0,False,Burger,secondary,33.3,33.3
Macropus antilopinus,mass,Brain_Mass,g,56.8,56.8,1,1,0,False,Burger,secondary,56.8,56.8
Macropus dorsalis,mass,Brain_Mass,g,29.2,29.2,1,1,0,False,Burger,secondary,29.2,29.2
Macropus eugenii,mass,Brain_Mass,g,23.7,23.7,2,2,0,False,Burger; Lewitus,secondary,23.7,23.7
Macropus fuliginosus,mass,Brain_Mass,g,61.4,61.4,3,2,0,False,Burger; Lewitus,secondary,58.0,64.8
Macropus giganteus,mass,Brain_Mass,g,69.8,69.8,1,1,0,False,Burger,secondary,69.8,69.8
Macropus greyi,mass,Brain_Mass,g,25.0,25.0,1,1,0,False,Burger,secondary,25.0,25.0
Macropus irma,mass,Brain_Mass,g,24.7,24.7,1,1,0,False,Burger,secondary,24.7,24.7
Macropus parryi,mass,Brain_Mass,g,41.3,41.3,1,1,0,False,Burger,secondary,41.3,41.3
Macropus robustus,mass,Brain_Mass,g,59.0,59.0,1,1,0,False,Burger,secondary,59.0,59.0
Macropus rufus,mass,Brain_Mass,g,62.4,62.4,1,1,0,False,Burger,secondary,62.4,62.4
Macrotis lagotis,mass,Brain_Mass,g,6.57,6.57,1,1,0,False,Burger,secondary,6.57,6.57
Macrotis leucura,mass,Brain_Mass,g,4.3,4.3,1,1,0,False,Burger,secondary,4.3,4.3
Macrotus californicus,mass,Brain_Mass,g,0.39,0.39,1,1,0,False,Burger,secondary,0.39,0.39
Madoqua kirkii,mass,Brain_Mass,g,37.0,37.0,1,1,0,False,Burger,secondary,37.0,37.0
Makalata didelphoides,mass,Brain_Mass,g,3.45,3.45,1,1,0,False,Burger,secondary,3.45,3.45
Makalata macrura,mass,Brain_Mass,g,3.89,3.89,1,1,0,False,Burger,secondary,3.89,3.89
Malacomys edwardsi,mass,Brain_Mass,g,1.18,1.18,1,1,0,False,Burger,secondary,1.18,1.18
Mandrillus leucophaeus,mass,Brain_Mass,g,148.0,148.0,1,1,0,False,Burger,secondary,148.0,148.0
Mandrillus sphinx,mass,Brain_Mass,g,159.3,159.3,2,2,0,False,Burger; Lewitus,secondary,159.2,159.4
Manis javanica,mass,Brain_Mass,g,13.7,13.7,1,1,0,False,Burger,secondary,13.7,13.7
Manis pentadactyla,mass,Brain_Mass,g,17.64,17.64,1,1,0,False,Burger,secondary,17.64,17.64
Manis tricuspis,mass,Brain_Mass,g,9.4,9.4,1,1,0,False,Burger,secondary,9.4,9.4
Marmosa mexicana,mass,Brain_Mass,g,1.0,1.0,1,1,0,False,Burger,secondary,1.0,1.0
Marmosa murina,mass,Brain_Mass,g,1.1,1.1,1,1,0,False,Burger,secondary,1.1,1.1
Marmosa robinsoni,mass,Brain_Mass,g,0.7,0.7,1,1,0,False,Burger,secondary,0.7,0.7
Marmosa rubra,mass,Brain_Mass,g,1.2,1.2,1,1,0,False,Burger,secondary,1.2,1.2
Marmota baibacina,mass,Brain_Mass,g,13.75,13.75,1,1,0,False,Burger,secondary,13.75,13.75
Marmota bobak,mass,Brain_Mass,g,12.56,12.56,1,1,0,False,Burger,secondary,12.56,12.56
Marmota broweri,mass,Brain_Mass,g,13.94,13.94,1,1,0,False,Burger,secondary,13.94,13.94
Marmota caligata,mass,Brain_Mass,g,14.63,14.63,1,1,0,False,Burger,secondary,14.63,14.63
Marmota camtschatica,mass,Brain_Mass,g,12.63,12.63,1,1,0,False,Burger,secondary,12.63,12.63
Marmota caudata,mass,Brain_Mass,g,14.28,14.28,1,1,0,False,Burger,secondary,14.28,14.28
Marmota flaviventris,mass,Brain_Mass,g,12.27,12.27,1,1,0,False,Burger,secondary,12.27,12.27
Marmota himalayana,mass,Brain_Mass,g,16.71,16.71,1,1,0,False,Burger,secondary,16.71,16.71
Marmota marmota,mass,Brain_Mass,g,14.25,14.25,1,1,0,False,Burger,secondary,14.25,14.25
Marmota menzbieri,mass,Brain_Mass,g,11.4,11.4,1,1,0,False,Burger,secondary,11.4,11.4
Marmota monax,mass,Brain_Mass,g,14.185,14.185,1,1,0,False,Burger,secondary,14.185,14.185
Marmota olympus,mass,Brain_Mass,g,15.43,15.43,1,1,0,False,Burger,secondary,15.43,15.43
Marmota sibirica,mass,Brain_Mass,g,13.74,13.74,1,1,0,False,Burger,secondary,13.74,13.74
Marmota vancouverensis,mass,Brain_Mass,g,13.68,13.68,1,1,0,False,Burger,secondary,13.68,13.68
Martes americana,mass,Brain_Mass,g,15.8,15.8,1,1,0,False,Burger,secondary,15.8,15.8
Martes flavigula,mass,Brain_Mass,g,34.12,34.12,1,1,0,False,Burger,secondary,34.12,34.12
Martes foina,mass,Brain_Mass,g,20.9,20.9,1,1,0,False,Burger,secondary,20.9,20.9
Martes martes,mass,Brain_Mass,g,18.0,18.0,1,1,0,False,Burger,secondary,18.0,18.0
Martes pennanti,mass,Brain_Mass,g,29.0,29.0,1,1,0,False,Burger,secondary,29.0,29.0
Martes zibellina,mass,Brain_Mass,g,18.5,18.5,1,1,0,False,Burger,secondary,18.5,18.5
Massoutiera mzabi,mass,Brain_Mass,g,2.32,2.32,1,1,0,False,Burger,secondary,2.32,2.32
Mastomys natalensis,mass,Brain_Mass,g,0.719,0.719,1,1,0,False,Burger,secondary,0.719,0.719
Maxomys surifer,mass,Brain_Mass,g,2.54,2.54,1,1,0,False,Burger,secondary,2.54,2.54
Maxomys whiteheadi,mass,Brain_Mass,g,1.62,1.62,1,1,0,False,Burger,secondary,1.62,1.62
Mazama americana,mass,Brain_Mass,g,56.0,56.0,1,1,0,False,Burger,secondary,56.0,56.0
Megaderma lyra,mass,Brain_Mass,g,0.8935,0.8935,1,1,0,False,Burger,secondary,0.8935,0.8935
Megaderma spasma,mass,Brain_Mass,g,0.667,0.667,1,1,0,False,Burger,secondary,0.667,0.667
Megadontomys thomasi,mass,Brain_Mass,g,1.26,1.26,1,1,0,False,Burger,secondary,1.26,1.26
Megaerops ecaudatus,mass,Brain_Mass,g,0.8223,0.8223,1,1,0,False,Burger,secondary,0.8223,0.8223
Megaerops niphanae,mass,Brain_Mass,g,0.958,0.958,1,1,0,False,Burger,secondary,0.958,0.958
Megaloglossus woermanni,mass,Brain_Mass,g,0.6795,0.6795,1,1,0,False,Burger,secondary,0.6795,0.6795
Megaptera novaeangliae,mass,Brain_Mass,g,6100.0,6100.0,1,1,0,False,Burger,secondary,6100.0,6100.0
Meles meles,mass,Brain_Mass,g,45.5,45.5,1,1,0,False,Burger,secondary,45.5,45.5
Mellivora capensis,mass,Brain_Mass,g,72.97,72.97,1,1,0,False,Burger,secondary,72.97,72.97
Melogale personata,mass,Brain_Mass,g,61.4,61.4,1,1,0,False,Burger,secondary,61.4,61.4
Melomys cervinipes,mass,Brain_Mass,g,1.31,1.31,1,1,0,False,Burger,secondary,1.31,1.31
Melomys rufescens,mass,Brain_Mass,g,1.29,1.29,1,1,0,False,Burger,secondary,1.29,1.29
Melonycteris melanops,mass,Brain_Mass,g,1.288,1.288,1,1,0,False,Burger,secondary,1.288,1.288
Melonycteris woodfordi,mass,Brain_Mass,g,1.0185,1.0185,1,1,0,False,Burger,secondary,1.0185,1.0185
Melursus ursinus,mass,Brain_Mass,g,267.0,267.0,1,1,0,False,Burger,secondary,267.0,267.0
Mephitis mephitis,mass,Brain_Mass,g,10.15,10.15,1,1,0,False,Burger,secondary,10.15,10.15
Meriones hurrianae,mass,Brain_Mass,g,0.97,0.97,1,1,0,False,Burger,secondary,0.97,0.97
Meriones unguiculatus,mass,Brain_Mass,g,1.13,1.13,1,1,0,False,Burger,secondary,1.13,1.13
Mesechinus dauuricus,mass,Brain_Mass,g,2.9,2.9,1,1,0,False,Burger,secondary,2.9,2.9
Mesembriomys gouldii,mass,Brain_Mass,g,4.59,4.59,1,1,0,False,Burger,secondary,4.59,4.59
Mesocricetus auratus,mass,Brain_Mass,g,1.0237,1.005,5,4,0,False,Burger; Garwicz; HerculanoHouzel; Lewitus,secondary,0.965,1.12
Mesomys hispidus,mass,Brain_Mass,g,2.64,2.64,1,1,0,False,Burger,secondary,2.64,2.64
Mesophylla macconnelli,mass,Brain_Mass,g,0.3445,0.3445,1,1,0,False,Burger,secondary,0.3445,0.3445
Mesoplodon densirostris,mass,Brain_Mass,g,1424.5,1424.5,1,1,0,False,Burger,secondary,1424.5,1424.5
Mesoplodon europaeus,mass,Brain_Mass,g,2149.0,2149.0,1,1,0,False,Burger,secondary,2149.0,2149.0
Mesoplodon mirus,mass,Brain_Mass,g,2355.0,2355.0,1,1,0,False,Burger,secondary,2355.0,2355.0
Metachirus nudicaudatus,mass,Brain_Mass,g,3.5,3.5,1,1,0,False,Burger,secondary,3.5,3.5
Micaelamys namaquensis,mass,Brain_Mass,g,0.89,0.89,1,1,0,False,Burger,secondary,0.89,0.89
Microcebus murinus,mass,Brain_Mass,g,1.78,1.78,9,4,1,True,Burger; HerculanoHouzel; Lewitus; Stephan_collection,primary; secondary,1.78,1.85
Microcebus rufus,mass,Brain_Mass,g,1.7164,1.7164,1,1,0,False,Burger,secondary,1.7164,1.7164
Microdipodops megacephalus,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Microdipodops pallidus,mass,Brain_Mass,g,0.55,0.55,1,1,0,False,Burger,secondary,0.55,0.55
Microgale cowani,mass,Brain_Mass,g,0.42,0.42,3,2,1,True,Burger; Stephan_collection,primary; secondary,0.42,0.42
Microgale mergulus,mass,Brain_Mass,g,1.15,1.15,5,2,1,True,Burger; Stephan_collection,primary; secondary,1.15,1.15
Micromys minutus,mass,Brain_Mass,g,0.29,0.29,1,1,0,False,Burger,secondary,0.29,0.29
Micronycteris megalotis,mass,Brain_Mass,g,0.274,0.274,1,1,0,False,Burger,secondary,0.274,0.274
Micronycteris minuta,mass,Brain_Mass,g,0.286,0.286,1,1,0,False,Burger,secondary,0.286,0.286
Micronycteris schmidtorum,mass,Brain_Mass,g,0.308,0.308,1,1,0,False,Burger,secondary,0.308,0.308
Microperoryctes longicauda,mass,Brain_Mass,g,3.81,3.81,1,1,0,False,Burger,secondary,3.81,3.81
Micropotamogale lamottei,mass,Brain_Mass,g,0.8,0.8,3,2,1,True,Burger; Stephan_collection,primary; secondary,0.8,0.8
Micropteropus pusillus,mass,Brain_Mass,g,0.82,0.82,1,1,0,False,Burger,secondary,0.82,0.82
Microtus agrestis,mass,Brain_Mass,g,0.74,0.74,1,1,0,False,Burger,secondary,0.74,0.74
Microtus arvalis,mass,Brain_Mass,g,0.55,0.55,1,1,0,False,Burger,secondary,0.55,0.55
Microtus californicus,mass,Brain_Mass,g,0.78,0.78,1,1,0,False,Burger,secondary,0.78,0.78
Microtus guentheri,mass,Brain_Mass,g,0.69,0.69,1,1,0,False,Burger,secondary,0.69,0.69
Microtus longicaudus,mass,Brain_Mass,g,0.7,0.7,1,1,0,False,Burger,secondary,0.7,0.7
Microtus montanus,mass,Brain_Mass,g,0.69,0.69,1,1,0,False,Burger,secondary,0.69,0.69
Microtus ochrogaster,mass,Brain_Mass,g,0.71,0.71,1,1,0,False,Burger,secondary,0.71,0.71
Microtus oregoni,mass,Brain_Mass,g,0.52,0.52,1,1,0,False,Burger,secondary,0.52,0.52
Microtus pennsylvanicus,mass,Brain_Mass,g,0.74,0.74,1,1,0,False,Burger,secondary,0.74,0.74
Microtus pinetorum,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Microtus townsendii,mass,Brain_Mass,g,0.88,0.88,1,1,0,False,Burger,secondary,0.88,0.88
Mimon crenulatum,mass,Brain_Mass,g,0.3337,0.3337,1,1,0,False,Burger,secondary,0.3337,0.3337
Miniopterus australis,mass,Brain_Mass,g,0.17,0.17,1,1,0,False,Burger,secondary,0.17,0.17
Miniopterus fuscus,mass,Brain_Mass,g,0.265,0.265,1,1,0,False,Burger,secondary,0.265,0.265
Miniopterus inflatus,mass,Brain_Mass,g,0.3265,0.3265,1,1,0,False,Burger,secondary,0.3265,0.3265
Miniopterus magnater,mass,Brain_Mass,g,0.324,0.324,1,1,0,False,Burger,secondary,0.324,0.324
Miniopterus medius,mass,Brain_Mass,g,0.2712,0.2712,1,1,0,False,Burger,secondary,0.2712,0.2712
Miniopterus pusillus,mass,Brain_Mass,g,0.216,0.216,1,1,0,False,Burger,secondary,0.216,0.216
Miniopterus schreibersii,mass,Brain_Mass,g,0.2703,0.2703,1,1,0,False,Burger,secondary,0.2703,0.2703
Miniopterus tristis,mass,Brain_Mass,g,0.333,0.333,1,1,0,False,Burger,secondary,0.333,0.333
Miopithecus ogouensis,mass,Brain_Mass,g,37.351,37.351,1,1,0,False,Burger,secondary,37.351,37.351
Miopithecus talapoin,mass,Brain_Mass,g,39.6,39.6,9,4,1,True,Burger; Lewitus; Stephan_collection; Zilles,primary; secondary,34.8,41.1
Mirounga angustirostris,mass,Brain_Mass,g,670.0,670.0,1,1,0,False,Burger,secondary,670.0,670.0
Mirounga leonina,mass,Brain_Mass,g,1205.0,1205.0,1,1,0,False,Burger,secondary,1205.0,1205.0
Mirza coquereli,mass,Brain_Mass,g,5.7959,5.7959,1,1,0,False,Burger,secondary,5.7959,5.7959
Molossops temminckii,mass,Brain_Mass,g,0.181,0.181,1,1,0,False,Burger,secondary,0.181,0.181
Molossus molossus,mass,Brain_Mass,g,0.2847,0.2847,1,1,0,False,Burger,secondary,0.2847,0.2847
Monachus monachus,mass,Brain_Mass,g,480.0,480.0,1,1,0,False,Burger,secondary,480.0,480.0
Monachus schauinslandi,mass,Brain_Mass,g,370.0,370.0,1,1,0,False,Burger,secondary,370.0,370.0
Monodelphis brevicaudata,mass,Brain_Mass,g,0.9,0.9,1,1,0,False,Burger,secondary,0.9,0.9
Monodon monoceros,mass,Brain_Mass,g,2993.7,2993.7,1,1,0,False,Burger,secondary,2993.7,2993.7
Monophyllus plethodon,mass,Brain_Mass,g,0.4125,0.4125,1,1,0,False,Burger,secondary,0.4125,0.4125
Mops condylurus,mass,Brain_Mass,g,0.4223,0.4223,1,1,0,False,Burger,secondary,0.4223,0.4223
Mops leucostigma,mass,Brain_Mass,g,0.39,0.39,1,1,0,False,Burger,secondary,0.39,0.39
Mops mops,mass,Brain_Mass,g,0.4725,0.4725,1,1,0,False,Burger,secondary,0.4725,0.4725
Mops niveiventer,mass,Brain_Mass,g,0.432,0.432,1,1,0,False,Burger,secondary,0.432,0.432
Mops pumilus,mass,Brain_Mass,g,0.274,0.274,1,1,0,False,Burger,secondary,0.274,0.274
Mormoops megalophylla,mass,Brain_Mass,g,0.4003,0.4003,1,1,0,False,Burger,secondary,0.4003,0.4003
Mormopterus beccarii,mass,Brain_Mass,g,0.233,0.233,1,1,0,False,Burger,secondary,0.233,0.233
Mormopterus jugularis,mass,Brain_Mass,g,0.22,0.22,1,1,0,False,Burger,secondary,0.22,0.22
Moschiola meminna,mass,Brain_Mass,g,16.93,16.93,1,1,0,False,Burger,secondary,16.93,16.93
Mungos mungo,mass,Brain_Mass,g,10.5,10.5,1,1,0,False,Burger,secondary,10.5,10.5
Muntiacus muntjak,mass,Brain_Mass,g,124.5,124.5,1,1,0,False,Burger,secondary,124.5,124.5
Murexechinus melanurus,mass,Brain_Mass,g,0.65,0.65,1,1,0,False,Burger,secondary,0.65,0.65
Murexia longicaudata,mass,Brain_Mass,g,1.68,1.68,1,1,0,False,Burger,secondary,1.68,1.68
Murina cyclotis,mass,Brain_Mass,g,0.265,0.265,1,1,0,False,Burger,secondary,0.265,0.265
Murina huttoni,mass,Brain_Mass,g,0.258,0.258,1,1,0,False,Burger,secondary,0.258,0.258
Murina tubinaris,mass,Brain_Mass,g,0.217,0.217,1,1,0,False,Burger,secondary,0.217,0.217
Mus booduga,mass,Brain_Mass,g,0.31,0.31,1,1,0,False,Burger,secondary,0.31,0.31
Mus musculoides,mass,Brain_Mass,g,0.96,0.96,1,1,0,False,Burger,secondary,0.96,0.96
Mus musculus,mass,Brain_Mass,g,0.4404,0.402,6,5,0,False,Burger; Garwicz; HerculanoHouzel; Karl; Lewitus,secondary,0.4,0.55
Mus platythrix,mass,Brain_Mass,g,0.5,0.5,1,1,0,False,Burger,secondary,0.5,0.5
Mus sp.,mass,Brain_Mass,g,0.5,0.5,1,1,1,True,Finlay,primary,0.5,0.5
Mustela altaica,mass,Brain_Mass,g,4.48,4.48,1,1,0,False,Burger,secondary,4.48,4.48
Mustela erminea,mass,Brain_Mass,g,4.57,4.57,1,1,0,False,Burger,secondary,4.57,4.57
Mustela frenata,mass,Brain_Mass,g,4.0,4.0,1,1,0,False,Burger,secondary,4.0,4.0
Mustela lutreola,mass,Brain_Mass,g,8.5,8.5,1,1,0,False,Burger,secondary,8.5,8.5
Mustela lutreolina,mass,Brain_Mass,g,8.5,8.5,1,1,0,False,Burger,secondary,8.5,8.5
Mustela nigripes,mass,Brain_Mass,g,8.5,8.5,1,1,0,False,Burger,secondary,8.5,8.5
Mustela nivalis,mass,Brain_Mass,g,2.0,2.0,1,1,0,False,Burger,secondary,2.0,2.0
Mustela putorius,mass,Brain_Mass,g,8.06,8.06,2,2,0,False,Burger; Lewitus,secondary,7.87,8.25
Mustela putorius furo,mass,Brain_Mass,g,7.675,7.675,2,2,0,False,Garwicz; Lewitus,secondary,7.1,8.25
Mustela sibirica,mass,Brain_Mass,g,6.0,6.0,1,1,0,False,Burger,secondary,6.0,6.0
Mustela vison,mass,Brain_Mass,g,7.0,7.0,1,1,0,False,Burger,secondary,7.0,7.0
Mydaus javanensis,mass,Brain_Mass,g,19.49,19.49,1,1,0,False,Burger,secondary,19.49,19.49
Mydaus marchei,mass,Brain_Mass,g,14.87,14.87,1,1,0,False,Burger,secondary,14.87,14.87
Myocastor coypus,mass,Brain_Mass,g,17.09,17.09,1,1,0,False,Burger,secondary,17.09,17.09
Myodes gapperi,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Myodes glareolus,mass,Brain_Mass,g,0.52,0.52,1,1,0,False,Burger,secondary,0.52,0.52
Myodes rufocanus,mass,Brain_Mass,g,0.61,0.61,1,1,0,False,Burger,secondary,0.61,0.61
Myodes rutilus,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Myoictis melas,mass,Brain_Mass,g,2.05,2.05,1,1,0,False,Burger,secondary,2.05,2.05
Myonycteris torquata,mass,Brain_Mass,g,1.1159,1.1159,1,1,0,False,Burger,secondary,1.1159,1.1159
Myopus schisticolor,mass,Brain_Mass,g,0.56,0.56,1,1,0,False,Burger,secondary,0.56,0.56
Myotis adversus,mass,Brain_Mass,g,0.2545,0.2545,1,1,0,False,Burger,secondary,0.2545,0.2545
Myotis albescens,mass,Brain_Mass,g,0.126,0.126,1,1,0,False,Burger,secondary,0.126,0.126
Myotis altarium,mass,Brain_Mass,g,0.24,0.24,1,1,0,False,Burger,secondary,0.24,0.24
Myotis annectans,mass,Brain_Mass,g,0.221,0.221,1,1,0,False,Burger,secondary,0.221,0.221
Myotis bechsteinii,mass,Brain_Mass,g,0.26,0.26,1,1,0,False,Burger,secondary,0.26,0.26
Myotis bocagii,mass,Brain_Mass,g,0.2,0.2,1,1,0,False,Burger,secondary,0.2,0.2
Myotis dasycneme,mass,Brain_Mass,g,0.31,0.31,1,1,0,False,Burger,secondary,0.31,0.31
Myotis daubentonii,mass,Brain_Mass,g,0.23,0.23,1,1,0,False,Burger,secondary,0.23,0.23
Myotis fortidens,mass,Brain_Mass,g,0.1325,0.1325,1,1,0,False,Burger,secondary,0.1325,0.1325
Myotis hasseltii,mass,Brain_Mass,g,0.188,0.188,1,1,0,False,Burger,secondary,0.188,0.188
Myotis horsfieldii,mass,Brain_Mass,g,0.197,0.197,1,1,0,False,Burger,secondary,0.197,0.197
Myotis lucifugus,mass,Brain_Mass,g,0.1613,0.1613,1,1,0,False,Burger,secondary,0.1613,0.1613
Myotis montivagus,mass,Brain_Mass,g,0.17,0.17,1,1,0,False,Burger,secondary,0.17,0.17
Myotis muricola,mass,Brain_Mass,g,0.125,0.125,1,1,0,False,Burger,secondary,0.125,0.125
Myotis myotis,mass,Brain_Mass,g,0.489,0.489,1,1,0,False,Burger,secondary,0.489,0.489
Myotis mystacinus,mass,Brain_Mass,g,0.1572,0.1572,1,1,0,False,Burger,secondary,0.1572,0.1572
Myotis nattereri,mass,Brain_Mass,g,0.22,0.22,1,1,0,False,Burger,secondary,0.22,0.22
Myotis nigricans,mass,Brain_Mass,g,0.127,0.127,1,1,0,False,Burger,secondary,0.127,0.127
Myotis riparius,mass,Brain_Mass,g,0.173,0.173,1,1,0,False,Burger,secondary,0.173,0.173
Myotis siligorensis,mass,Brain_Mass,g,0.103,0.103,1,1,0,False,Burger,secondary,0.103,0.103
Myotis tricolor,mass,Brain_Mass,g,0.259,0.259,1,1,0,False,Burger,secondary,0.259,0.259
Myotis velifer,mass,Brain_Mass,g,0.2,0.2,1,1,0,False,Burger,secondary,0.2,0.2
Myotis yumanensis,mass,Brain_Mass,g,0.13,0.13,1,1,0,False,Burger,secondary,0.13,0.13
Myoxus glis,mass,Brain_Mass,g,1.9,1.9,1,1,0,False,Burger,secondary,1.9,1.9
Myrmecobius fasciatus,mass,Brain_Mass,g,4.25,4.25,1,1,0,False,Burger,secondary,4.25,4.25
Myrmecophaga tridactyla,mass,Brain_Mass,g,80.0,80.0,2,2,0,False,Burger; Karl,secondary,76.0,84.0
Mystromys albicaudatus,mass,Brain_Mass,g,1.39,1.39,1,1,0,False,Burger,secondary,1.39,1.39
Nandinia binotata,mass,Brain_Mass,g,17.3,17.3,1,1,0,False,Burger,secondary,17.3,17.3
Nanger dama,mass,Brain_Mass,g,150.0,150.0,1,1,0,False,Burger,secondary,150.0,150.0
Nanger granti,mass,Brain_Mass,g,139.0,139.0,1,1,0,False,Burger,secondary,139.0,139.0
Napaeozapus insignis,mass,Brain_Mass,g,0.48,0.48,1,1,0,False,Burger,secondary,0.48,0.48
Nasalis larvatus,mass,Brain_Mass,g,97.0,97.0,5,3,1,True,Burger; Stephan_collection; Zilles,primary; secondary,64.25,97.0
Nasua narica,mass,Brain_Mass,g,44.17,44.17,1,1,0,False,Burger,secondary,44.17,44.17
Nasua nasua,mass,Brain_Mass,g,37.5,37.5,1,1,0,False,Burger,secondary,37.5,37.5
Natalus tumidirostris,mass,Brain_Mass,g,0.245,0.245,1,1,0,False,Burger,secondary,0.245,0.245
Neofelis nebulosa,mass,Brain_Mass,g,68.5,68.5,2,2,0,False,Burger; Karl,secondary,68.3,68.7
Neofiber alleni,mass,Brain_Mass,g,2.72,2.72,1,1,0,False,Burger,secondary,2.72,2.72
Neomys fodiens,mass,Brain_Mass,g,0.32,0.32,6,3,1,True,Burger; Lewitus; Stephan_collection,primary; secondary,0.31,0.32
Neophascogale lorentzi,mass,Brain_Mass,g,2.45,2.45,1,1,0,False,Burger,secondary,2.45,2.45
Neophoca cinerea,mass,Brain_Mass,g,388.75,388.75,1,1,0,False,Burger,secondary,388.75,388.75
Neophocaena phocaenoides,mass,Brain_Mass,g,468.0,468.0,1,1,0,False,Burger,secondary,468.0,468.0
Neoromicia flavescens,mass,Brain_Mass,g,0.19,0.19,1,1,0,False,Burger,secondary,0.19,0.19
Neoromicia nanus,mass,Brain_Mass,g,0.1,0.1,1,1,0,False,Burger,secondary,0.1,0.1
Neotoma albigula,mass,Brain_Mass,g,2.17,2.17,1,1,0,False,Burger,secondary,2.17,2.17
Neotoma cinerea,mass,Brain_Mass,g,2.65,2.65,1,1,0,False,Burger,secondary,2.65,2.65
Neotoma floridana,mass,Brain_Mass,g,3.04,3.04,1,1,0,False,Burger,secondary,3.04,3.04
Neotoma fuscipes,mass,Brain_Mass,g,2.66,2.66,1,1,0,False,Burger,secondary,2.66,2.66
Neotoma micropus,mass,Brain_Mass,g,2.66,2.66,1,1,0,False,Burger,secondary,2.66,2.66
Neotragus moschatus,mass,Brain_Mass,g,32.0,32.0,1,1,0,False,Burger,secondary,32.0,32.0
Nesogale dobsoni,mass,Brain_Mass,g,0.56,0.56,3,2,1,True,Burger; Stephan_collection,primary; secondary,0.56,0.56
Nesogale talazaci,mass,Brain_Mass,g,0.79,0.79,5,2,1,True,Burger; Stephan_collection,primary; secondary,0.79,0.79
Neurotrichus gibbsii,mass,Brain_Mass,g,0.91,0.91,1,1,0,False,Burger,secondary,0.91,0.91
Ningaui ridei,mass,Brain_Mass,g,0.24,0.24,1,1,0,False,Burger,secondary,0.24,0.24
Ningaui yvonnae,mass,Brain_Mass,g,0.26,0.26,1,1,0,False,Burger,secondary,0.26,0.26
Noctilio albiventris,mass,Brain_Mass,g,0.5735,0.5735,1,1,0,False,Burger,secondary,0.5735,0.5735
Noctilio leporinus,mass,Brain_Mass,g,1.184,1.184,1,1,0,False,Burger,secondary,1.184,1.184
Nomascus gabriellae,mass,Brain_Mass,g,119.375,119.375,1,1,0,False,Burger,secondary,119.375,119.375
Notamacropus parma,mass,Brain_Mass,g,18.7,18.7,1,1,0,False,Burger,secondary,18.7,18.7
Notamacropus rufogriseus,mass,Brain_Mass,g,34.0,36.0,3,3,0,False,Burger; Karl; Lewitus,secondary,28.2,37.8
Notiosorex crawfordi,mass,Brain_Mass,g,0.15,0.15,1,1,0,False,Burger,secondary,0.15,0.15
Notomys alexis,mass,Brain_Mass,g,0.96,0.96,1,1,0,False,Burger,secondary,0.96,0.96
Notopteris macdonaldi,mass,Brain_Mass,g,1.4527,1.4527,1,1,0,False,Burger,secondary,1.4527,1.4527
Notoryctes caurinus,mass,Brain_Mass,g,0.78,0.78,1,1,0,False,Burger,secondary,0.78,0.78
Nyctalus noctula,mass,Brain_Mass,g,0.362,0.362,1,1,0,False,Burger,secondary,0.362,0.362
