status,match,Species_binomial,weighting,region,measure,stat,value_src,value_comp,in_src,in_comp,real_src,real_cmp,tol
compared,TRUE,Homo_sapiens,unweighted,Occipital Cortex,CMRO2,Mean,167.31,167.31,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Occipital Cortex,CMRO2,N,18,18,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Occipital Cortex,CMRO2,Mean,165.2,165.2,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Occipital Cortex,CMRO2,N,240,240,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Occipital Cortex,CMRgl,Mean,37.37,37.37,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Occipital Cortex,CMRgl,N,31,31,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Occipital Cortex,CMRgl,Mean,38.01,38.01,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Occipital Cortex,CMRgl,N,442,442,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Parietal Cortex,CMRO2,Mean,155.25,155.25,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Parietal Cortex,CMRO2,N,16,16,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Parietal Cortex,CMRO2,Mean,148.41,148.41,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Parietal Cortex,CMRO2,N,219,219,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Parietal Cortex,CMRgl,Mean,36.02,36.02,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Parietal Cortex,CMRgl,N,36,36,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Parietal Cortex,CMRgl,Mean,37.15,37.15,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Parietal Cortex,CMRgl,N,537,537,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Sensorimotor Cortex,CMRO2,Mean,148.43,148.43,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Sensorimotor Cortex,CMRO2,N,5,5,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Sensorimotor Cortex,CMRO2,Mean,152.69,152.69,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Sensorimotor Cortex,CMRO2,N,101,101,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Sensorimotor Cortex,CMRgl,Mean,37.31,37.31,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Sensorimotor Cortex,CMRgl,N,10,10,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Sensorimotor Cortex,CMRgl,Mean,36.79,36.79,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Sensorimotor Cortex,CMRgl,N,113,113,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Temporal Cortex,CMRO2,Mean,155.13,155.13,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Temporal Cortex,CMRO2,N,14,14,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Temporal Cortex,CMRO2,Mean,148.91,148.91,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Temporal Cortex,CMRO2,N,158,158,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Temporal Cortex,CMRgl,Mean,33.23,33.23,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Temporal Cortex,CMRgl,N,37,37,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Temporal Cortex,CMRgl,Mean,34.23,34.23,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Temporal Cortex,CMRgl,N,520,520,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CBF,Mean,54.23,54.23,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CBF,N,8,8,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Thalamus,CBF,Mean,54.15,54.15,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Thalamus,CBF,N,114,114,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CMRO2,Mean,177.33,177.33,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CMRO2,N,9,9,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Thalamus,CMRO2,Mean,161.66,161.66,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Thalamus,CMRO2,N,102,102,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CMRgl,Mean,36.51,36.51,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Thalamus,CMRgl,N,33,33,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Thalamus,CMRgl,Mean,37.41,37.41,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Thalamus,CMRgl,N,406,406,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,White Matter,CBF,Mean,23.07,23.07,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,White Matter,CBF,N,11,11,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,White Matter,CBF,Mean,23.62,23.62,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,White Matter,CBF,N,172,172,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,White Matter,CMRO2,Mean,74.8,74.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,White Matter,CMRO2,N,10,10,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,White Matter,CMRO2,Mean,75.68,75.68,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,White Matter,CMRO2,N,146,146,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,White Matter,CMRgl,Mean,19.15,19.15,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,White Matter,CMRgl,N,13,13,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,White Matter,CMRgl,Mean,18.06,18.06,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,White Matter,CMRgl,N,158,158,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CBF,Mean,53.06,53.06,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CBF,N,35,35,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CBF,Mean,53.25,53.25,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CBF,N,335,335,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CMRO2,Mean,156.92,156.92,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CMRO2,N,37,37,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CMRO2,Mean,155.44,155.44,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CMRO2,N,358,358,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CMRgl,Mean,29.31,29.31,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,unweighted,Whole Brain,CMRgl,N,22,22,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CMRgl,Mean,29.98,29.98,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Homo_sapiens,weighted,Whole Brain,CMRgl,N,216,216,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Auditory Cortex,CMRgl,Mean,70.3,70.3,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Auditory Cortex,CMRgl,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Auditory Cortex,CMRgl,Mean,70.3,70.3,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Auditory Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CBF,Mean,60.5,60.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CBF,Mean,60.5,60.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CBF,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CMRO2,Mean,255,255,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CMRO2,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CMRO2,Mean,255,255,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CMRO2,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CMRgl,Mean,44.5,44.5,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Basal Ganglia,CMRgl,N,9,9,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CMRgl,Mean,44.33,44.33,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Basal Ganglia,CMRgl,N,40,40,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Cerebellum,CBF,Mean,47.8,47.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Cerebellum,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Cerebellum,CBF,Mean,47.8,47.8,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Cerebellum,CBF,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Cerebellum,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Cerebellum,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Cerebellum,CMRgl,Mean,28.1,28.1,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Cerebellum,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Cerebellum,CMRgl,Mean,28.12,28.12,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Cerebellum,CMRgl,N,25,25,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Cingulate Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Cingulate Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Cingulate Cortex,CMRgl,Mean,42.96,42.96,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Cingulate Cortex,CMRgl,N,7,7,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Cingulate Cortex,CMRgl,Mean,42.35,42.35,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Cingulate Cortex,CMRgl,N,29,29,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Cortex,CBF,Mean,53,53,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Cortex,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Cortex,CBF,Mean,53,53,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Cortex,CBF,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Cortex,CMRgl,Mean,50.45,50.45,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Cortex,CMRgl,N,10,10,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Cortex,CMRgl,Mean,49.99,49.99,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Cortex,CMRgl,N,46,46,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Frontal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Frontal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Frontal Cortex,CMRgl,Mean,47.92,47.92,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Frontal Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Frontal Cortex,CMRgl,Mean,44.86,44.86,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Frontal Cortex,CMRgl,N,25,25,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Hippocampus,CBF,Mean,53.9,53.9,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Hippocampus,CBF,N,1,1,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Hippocampus,CBF,Mean,53.9,53.9,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Hippocampus,CBF,N,6,6,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Hippocampus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Hippocampus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Hippocampus,CMRgl,Mean,34.1,34.1,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Hippocampus,CMRgl,N,7,7,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Hippocampus,CMRgl,Mean,34.62,34.62,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Hippocampus,CMRgl,N,31,31,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Occipital Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Occipital Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Occipital Cortex,CMRgl,Mean,55.79,55.79,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Occipital Cortex,CMRgl,N,7,7,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Occipital Cortex,CMRgl,Mean,53.27,53.27,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Occipital Cortex,CMRgl,N,31,31,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Parietal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Parietal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Parietal Cortex,CMRgl,Mean,42.73,42.73,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Parietal Cortex,CMRgl,N,2,2,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Parietal Cortex,CMRgl,Mean,41.62,41.62,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Parietal Cortex,CMRgl,N,10,10,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Sensorimotor Cortex,CMRgl,Mean,51.61,51.61,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Sensorimotor Cortex,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Sensorimotor Cortex,CMRgl,Mean,51.58,51.58,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Sensorimotor Cortex,CMRgl,N,23,23,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Temporal Cortex,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Temporal Cortex,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Temporal Cortex,CMRgl,Mean,36.4,36.4,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Temporal Cortex,CMRgl,N,3,3,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Temporal Cortex,CMRgl,Mean,36.08,36.08,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Temporal Cortex,CMRgl,N,15,15,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,Thalamus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Thalamus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Thalamus,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Thalamus,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),unweighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,Thalamus,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,Thalamus,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,Thalamus,CMRgl,Mean,45.22,45.22,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Thalamus,CMRgl,N,10,10,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Thalamus,CMRgl,Mean,44.82,44.82,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Thalamus,CMRgl,N,44,44,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Macaca (Genus),unweighted,White Matter,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,White Matter,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,White Matter,CBF,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,White Matter,CBF,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),unweighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),unweighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
both_absent,TRUE,Macaca (Genus),weighted,White Matter,CMRO2,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Macaca (Genus),weighted,White Matter,CMRO2,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
compared,TRUE,Macaca (Genus),unweighted,White Matter,CMRgl,Mean,12.55,12.55,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,White Matter,CMRgl,N,6,6,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,White Matter,CMRgl,Mean,12.34,12.34,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,White Matter,CMRgl,N,24,24,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CBF,Mean,74.93,74.93,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CBF,N,4,4,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CBF,Mean,67.33,67.33,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CBF,N,22,22,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CMRO2,Mean,244.19,244.19,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CMRO2,N,4,4,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CMRO2,Mean,214.93,214.93,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CMRO2,N,22,22,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CMRgl,Mean,43.15,43.15,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),unweighted,Whole Brain,CMRgl,N,5,5,TRUE,TRUE,TRUE,TRUE,0
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CMRgl,Mean,40.66,40.66,TRUE,TRUE,TRUE,TRUE,0.05
compared,TRUE,Macaca (Genus),weighted,Whole Brain,CMRgl,N,28,28,TRUE,TRUE,TRUE,TRUE,0
both_absent,TRUE,Meriones_unguiculatus,unweighted,Auditory Cortex,CMRgl,Mean,NA,NA,TRUE,TRUE,FALSE,FALSE,0.05
both_absent,TRUE,Meriones_unguiculatus,unweighted,Auditory Cortex,CMRgl,N,NA,NA,TRUE,TRUE,FALSE,FALSE,0
