status,genus,weighting,region,measure,stat,built,manual,diff,real_built,real_manual,tol
match,Felis,unweighted,Occipital Cortex,CMRgl,CVstar,17.24,17.24,0,TRUE,TRUE,0.011
match,Felis,unweighted,Occipital Cortex,CMRgl,Mean,58,58,0,TRUE,TRUE,0.011
match,Felis,unweighted,Occipital Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Felis,unweighted,Occipital Cortex,CMRgl,SD,8,8,0,TRUE,TRUE,0.011
match,Felis,weighted,Occipital Cortex,CMRgl,CV,13.79,13.79,0,TRUE,TRUE,0.011
match,Felis,weighted,Occipital Cortex,CMRgl,CVstar,14.66,14.66,0,TRUE,TRUE,0.011
match,Felis,weighted,Occipital Cortex,CMRgl,Mean,58,58,0,TRUE,TRUE,0.011
match,Felis,weighted,Occipital Cortex,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Felis,weighted,Occipital Cortex,CMRgl,SD,8,8,0,TRUE,TRUE,0.011
both_absent,Felis,unweighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Parietal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Parietal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Parietal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Parietal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Parietal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Felis,unweighted,Parietal Cortex,CMRgl,CV,35.56,35.56,0,TRUE,TRUE,0.011
match,Felis,unweighted,Parietal Cortex,CMRgl,CVstar,44.44,44.44,0,TRUE,TRUE,0.011
match,Felis,unweighted,Parietal Cortex,CMRgl,Mean,45,45,0,TRUE,TRUE,0.011
match,Felis,unweighted,Parietal Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Felis,unweighted,Parietal Cortex,CMRgl,SD,16,16,0,TRUE,TRUE,0.011
match,Felis,weighted,Parietal Cortex,CMRgl,CV,35.56,35.56,0,TRUE,TRUE,0.011
match,Felis,weighted,Parietal Cortex,CMRgl,CVstar,37.78,37.78,0,TRUE,TRUE,0.011
match,Felis,weighted,Parietal Cortex,CMRgl,Mean,45,45,0,TRUE,TRUE,0.011
match,Felis,weighted,Parietal Cortex,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Felis,weighted,Parietal Cortex,CMRgl,SD,16,16,0,TRUE,TRUE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Sensorimotor Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Sensorimotor Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRgl,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRgl,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRgl,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Sensorimotor Cortex,CMRgl,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Sensorimotor Cortex,CMRgl,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Temporal Cortex,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Temporal Cortex,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Temporal Cortex,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Temporal Cortex,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Temporal Cortex,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Felis,unweighted,Temporal Cortex,CMRgl,CV,34.78,34.78,0,TRUE,TRUE,0.011
match,Felis,unweighted,Temporal Cortex,CMRgl,CVstar,43.48,43.48,0,TRUE,TRUE,0.011
match,Felis,unweighted,Temporal Cortex,CMRgl,Mean,46,46,0,TRUE,TRUE,0.011
match,Felis,unweighted,Temporal Cortex,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Felis,unweighted,Temporal Cortex,CMRgl,SD,16,16,0,TRUE,TRUE,0.011
match,Felis,weighted,Temporal Cortex,CMRgl,CV,34.78,34.78,0,TRUE,TRUE,0.011
match,Felis,weighted,Temporal Cortex,CMRgl,CVstar,36.96,36.96,0,TRUE,TRUE,0.011
match,Felis,weighted,Temporal Cortex,CMRgl,Mean,46,46,0,TRUE,TRUE,0.011
match,Felis,weighted,Temporal Cortex,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Felis,weighted,Temporal Cortex,CMRgl,SD,16,16,0,TRUE,TRUE,0.011
both_absent,Felis,unweighted,Thalamus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Thalamus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Thalamus,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,Thalamus,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,Thalamus,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Felis,unweighted,Thalamus,CMRgl,CV,27.02,27.02,0,TRUE,TRUE,0.011
match,Felis,unweighted,Thalamus,CMRgl,CVstar,30.4,30.4,0,TRUE,TRUE,0.011
match,Felis,unweighted,Thalamus,CMRgl,Mean,71.7,71.7,0,TRUE,TRUE,0.011
match,Felis,unweighted,Thalamus,CMRgl,N,2,2,0,TRUE,TRUE,0
match,Felis,unweighted,Thalamus,CMRgl,SD,19.37,19.37,0,TRUE,TRUE,0.011
match,Felis,weighted,Thalamus,CMRgl,CV,18.98,18.98,0,TRUE,TRUE,0.011
match,Felis,weighted,Thalamus,CMRgl,CVstar,19.41,19.41,0,TRUE,TRUE,0.011
match,Felis,weighted,Thalamus,CMRgl,Mean,75.44,75.44,0,TRUE,TRUE,0.011
match,Felis,weighted,Thalamus,CMRgl,N,11,11,0,TRUE,TRUE,0
match,Felis,weighted,Thalamus,CMRgl,SD,14.32,14.32,0,TRUE,TRUE,0.011
both_absent,Felis,unweighted,White Matter,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,White Matter,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CBF,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CBF,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CBF,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CBF,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,White Matter,CBF,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,unweighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,unweighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CMRO2,CV,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CMRO2,CVstar,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CMRO2,Mean,NA,NA,NA,FALSE,FALSE,0.011
both_absent,Felis,weighted,White Matter,CMRO2,N,NA,NA,NA,FALSE,FALSE,0
both_absent,Felis,weighted,White Matter,CMRO2,SD,NA,NA,NA,FALSE,FALSE,0.011
match,Felis,unweighted,White Matter,CMRgl,CV,16.67,16.67,0,TRUE,TRUE,0.011
match,Felis,unweighted,White Matter,CMRgl,CVstar,20.83,20.83,0,TRUE,TRUE,0.011
match,Felis,unweighted,White Matter,CMRgl,Mean,12,12,0,TRUE,TRUE,0.011
match,Felis,unweighted,White Matter,CMRgl,N,1,1,0,TRUE,TRUE,0
match,Felis,unweighted,White Matter,CMRgl,SD,2,2,0,TRUE,TRUE,0.011
match,Felis,weighted,White Matter,CMRgl,CV,16.67,16.67,0,TRUE,TRUE,0.011
match,Felis,weighted,White Matter,CMRgl,CVstar,17.71,17.71,0,TRUE,TRUE,0.011
match,Felis,weighted,White Matter,CMRgl,Mean,12,12,0,TRUE,TRUE,0.011
match,Felis,weighted,White Matter,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Felis,weighted,White Matter,CMRgl,SD,2,2,0,TRUE,TRUE,0.011
match,Homo,unweighted,Auditory Cortex,CMRgl,CV,13.44,13.44,0,TRUE,TRUE,0.011
match,Homo,unweighted,Auditory Cortex,CMRgl,CVstar,14.28,14.28,0,TRUE,TRUE,0.011
match,Homo,unweighted,Auditory Cortex,CMRgl,Mean,40.23,40.23,0,TRUE,TRUE,0.011
match,Homo,unweighted,Auditory Cortex,CMRgl,N,4,4,0,TRUE,TRUE,0
match,Homo,unweighted,Auditory Cortex,CMRgl,SD,5.41,5.41,0,TRUE,TRUE,0.011
match,Homo,weighted,Auditory Cortex,CMRgl,CV,14.47,14.47,0,TRUE,TRUE,0.011
match,Homo,weighted,Auditory Cortex,CMRgl,CVstar,14.55,14.55,0,TRUE,TRUE,0.011
match,Homo,weighted,Auditory Cortex,CMRgl,Mean,40.56,40.56,0,TRUE,TRUE,0.011
match,Homo,weighted,Auditory Cortex,CMRgl,N,45,45,0,TRUE,TRUE,0
match,Homo,weighted,Auditory Cortex,CMRgl,SD,5.87,5.87,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CBF,CV,11.54,11.54,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CBF,CVstar,12.27,12.27,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CBF,Mean,45.75,45.75,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CBF,N,4,4,0,TRUE,TRUE,0
match,Homo,unweighted,Basal Ganglia,CBF,SD,5.28,5.28,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CBF,CV,17.13,17.13,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CBF,CVstar,17.21,17.21,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CBF,Mean,43.54,43.54,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CBF,N,52,52,0,TRUE,TRUE,0
match,Homo,weighted,Basal Ganglia,CBF,SD,7.46,7.46,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRO2,CV,19.92,19.92,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRO2,CVstar,20.37,20.37,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRO2,Mean,169.63,169.63,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRO2,N,11,11,0,TRUE,TRUE,0
match,Homo,unweighted,Basal Ganglia,CMRO2,SD,33.78,33.78,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRO2,CV,18,18,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRO2,CVstar,18.03,18.03,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRO2,Mean,156.16,156.16,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRO2,N,133,133,0,TRUE,TRUE,0
match,Homo,weighted,Basal Ganglia,CMRO2,SD,28.11,28.11,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRgl,CV,19.04,19.04,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRgl,CVstar,19.19,19.19,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRgl,Mean,36.72,36.72,0,TRUE,TRUE,0.011
match,Homo,unweighted,Basal Ganglia,CMRgl,N,32,32,0,TRUE,TRUE,0
match,Homo,unweighted,Basal Ganglia,CMRgl,SD,6.99,6.99,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRgl,CV,18.42,18.42,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRgl,CVstar,18.43,18.43,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRgl,Mean,37.63,37.63,0,TRUE,TRUE,0.011
match,Homo,weighted,Basal Ganglia,CMRgl,N,372,372,0,TRUE,TRUE,0
match,Homo,weighted,Basal Ganglia,CMRgl,SD,6.93,6.93,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CBF,CV,28.56,28.56,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CBF,CVstar,29.98,29.98,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CBF,Mean,57.75,57.75,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CBF,N,5,5,0,TRUE,TRUE,0
match,Homo,unweighted,Cerebellum,CBF,SD,16.49,16.49,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CBF,CV,20.5,20.5,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CBF,CVstar,20.57,20.57,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CBF,Mean,56.99,56.99,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CBF,N,73,73,0,TRUE,TRUE,0
match,Homo,weighted,Cerebellum,CBF,SD,11.68,11.68,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRO2,CV,16.83,16.83,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRO2,CVstar,17.36,17.36,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRO2,Mean,183.41,183.41,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRO2,N,8,8,0,TRUE,TRUE,0
match,Homo,unweighted,Cerebellum,CMRO2,SD,30.87,30.87,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRO2,CV,17.58,17.58,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRO2,CVstar,17.63,17.63,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRO2,Mean,180.09,180.09,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRO2,N,92,92,0,TRUE,TRUE,0
match,Homo,weighted,Cerebellum,CMRO2,SD,31.66,31.66,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRgl,CV,17.21,17.21,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRgl,CVstar,17.4,17.4,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRgl,Mean,33.02,33.02,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cerebellum,CMRgl,N,22,22,0,TRUE,TRUE,0
match,Homo,unweighted,Cerebellum,CMRgl,SD,5.68,5.68,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRgl,CV,17.87,17.87,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRgl,CVstar,17.89,17.89,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRgl,Mean,33.91,33.91,0,TRUE,TRUE,0.011
match,Homo,weighted,Cerebellum,CMRgl,N,299,299,0,TRUE,TRUE,0
match,Homo,weighted,Cerebellum,CMRgl,SD,6.06,6.06,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRO2,CV,24.51,24.51,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRO2,CVstar,26.55,26.55,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRO2,Mean,150.8,150.8,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRO2,N,3,3,0,TRUE,TRUE,0
match,Homo,unweighted,Cingulate Cortex,CMRO2,SD,36.96,36.96,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRO2,CV,22.32,22.32,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRO2,CVstar,22.44,22.44,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRO2,Mean,132.9,132.9,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRO2,N,49,49,0,TRUE,TRUE,0
match,Homo,weighted,Cingulate Cortex,CMRO2,SD,29.67,29.67,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRgl,CV,19.28,19.28,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRgl,CVstar,19.68,19.68,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRgl,Mean,38.9,38.9,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cingulate Cortex,CMRgl,N,12,12,0,TRUE,TRUE,0
match,Homo,unweighted,Cingulate Cortex,CMRgl,SD,7.5,7.5,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRgl,CV,16.64,16.64,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRgl,CVstar,16.68,16.68,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRgl,Mean,39.19,39.19,0,TRUE,TRUE,0.011
match,Homo,weighted,Cingulate Cortex,CMRgl,N,110,110,0,TRUE,TRUE,0
match,Homo,weighted,Cingulate Cortex,CMRgl,SD,6.52,6.52,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CBF,CV,5.04,5.04,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CBF,CVstar,5.16,5.16,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CBF,Mean,44.61,44.61,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CBF,N,10,10,0,TRUE,TRUE,0
match,Homo,unweighted,Cortex,CBF,SD,2.25,2.25,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CBF,CV,15.69,15.69,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CBF,CVstar,15.72,15.72,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CBF,Mean,43.98,43.98,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CBF,N,125,125,0,TRUE,TRUE,0
match,Homo,weighted,Cortex,CBF,SD,6.9,6.9,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRO2,CV,13.42,13.42,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRO2,CVstar,13.68,13.68,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRO2,Mean,150.73,150.73,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRO2,N,13,13,0,TRUE,TRUE,0
match,Homo,unweighted,Cortex,CMRO2,SD,20.23,20.23,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRO2,CV,15.21,15.21,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRO2,CVstar,15.23,15.23,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRO2,Mean,143.74,143.74,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRO2,N,169,169,0,TRUE,TRUE,0
match,Homo,weighted,Cortex,CMRO2,SD,21.86,21.86,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRgl,CV,17.94,17.94,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRgl,CVstar,18.03,18.03,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRgl,Mean,35.68,35.68,0,TRUE,TRUE,0.011
match,Homo,unweighted,Cortex,CMRgl,N,49,49,0,TRUE,TRUE,0
match,Homo,unweighted,Cortex,CMRgl,SD,6.4,6.4,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRgl,CV,18.7,18.7,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRgl,CVstar,18.71,18.71,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRgl,Mean,36.78,36.78,0,TRUE,TRUE,0.011
match,Homo,weighted,Cortex,CMRgl,N,650,650,0,TRUE,TRUE,0
match,Homo,weighted,Cortex,CMRgl,SD,6.88,6.88,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRO2,CV,18.54,18.54,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRO2,CVstar,18.8,18.8,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRO2,Mean,149.39,149.39,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRO2,N,18,18,0,TRUE,TRUE,0
match,Homo,unweighted,Frontal Cortex,CMRO2,SD,27.7,27.7,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRO2,CV,16.39,16.39,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRO2,CVstar,16.41,16.41,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRO2,Mean,149.07,149.07,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRO2,N,240,240,0,TRUE,TRUE,0
match,Homo,weighted,Frontal Cortex,CMRO2,SD,24.43,24.43,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRgl,CV,17.94,17.94,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRgl,CVstar,18.05,18.05,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRgl,Mean,36.31,36.31,0,TRUE,TRUE,0.011
match,Homo,unweighted,Frontal Cortex,CMRgl,N,40,40,0,TRUE,TRUE,0
match,Homo,unweighted,Frontal Cortex,CMRgl,SD,6.51,6.51,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRgl,CV,20.17,20.17,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRgl,CVstar,20.18,20.18,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRgl,Mean,37.34,37.34,0,TRUE,TRUE,0.011
match,Homo,weighted,Frontal Cortex,CMRgl,N,550,550,0,TRUE,TRUE,0
match,Homo,weighted,Frontal Cortex,CMRgl,SD,7.53,7.53,0,TRUE,TRUE,0.011
match,Homo,unweighted,Hippocampus,CBF,CV,15.51,15.51,0,TRUE,TRUE,0.011
match,Homo,unweighted,Hippocampus,CBF,CVstar,17.45,17.45,0,TRUE,TRUE,0.011
match,Homo,unweighted,Hippocampus,CBF,Mean,47.4,47.4,0,TRUE,TRUE,0.011
match,Homo,unweighted,Hippocampus,CBF,N,2,2,0,TRUE,TRUE,0
match,Homo,unweighted,Hippocampus,CBF,SD,7.35,7.35,0,TRUE,TRUE,0.011
match,Homo,weighted,Hippocampus,CBF,CV,17.44,17.44,0,TRUE,TRUE,0.011
