Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Oreotragus oreotragus,gait,Duty_Factor,percent,64.28571429,64.28571429,1,1,1,True,Wimberly,primary,64.28571429,64.28571429
Oreotragus oreotragus,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Oreotragus oreotragus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Oreotragus oreotragus,gait,Phase,percent,42.85714,42.85714,1,1,1,True,Wimberly,primary,42.85714,42.85714
Ornithorhynchus anatinus,gait,Duty_Factor,percent,58.59656149,58.59656149,1,1,1,True,Wimberly,primary,58.59656149,58.59656149
Ornithorhynchus anatinus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Ornithorhynchus anatinus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Ornithorhynchus anatinus,gait,Phase,percent,44.35640697,44.35640697,1,1,1,True,Wimberly,primary,44.35640697,44.35640697
Orycteropus afer,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Orycteropus afer,gait,Duty_Factor,percent,69.98224148,69.98224148,1,1,1,True,Wimberly,primary,69.98224148,69.98224148
Orycteropus afer,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Orycteropus afer,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Orycteropus afer,gait,Phase,percent,49.46041,49.46041,1,1,1,True,Wimberly,primary,49.46041,49.46041
Oryctolagus cuniculus,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Oryx gazella,gait,Duty_Factor,percent,66.66,66.66,1,1,1,True,Wimberly,primary,66.66,66.66
Oryx gazella,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Oryx gazella,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Oryx gazella,gait,Phase,percent,14.81,14.81,1,1,1,True,Wimberly,primary,14.81,14.81
Otolemur garnettii,dexterity,Dexterity,1-7 scale,5,5,2,2,1,True,Heffner; Iwaniuk,primary; secondary,5,5
Ovis aries,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Ovis aries,gait,Duty_Factor,percent,68,68,1,1,1,True,Wimberly,primary,68,68
Ovis aries,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Ovis aries,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Ovis aries,gait,Phase,percent,28,28,1,1,1,True,Wimberly,primary,28,28
Ovis canadensis,gait,Duty_Factor,percent,59.44028095,59.44028095,1,1,1,True,Wimberly,primary,59.44028095,59.44028095
Ovis canadensis,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Ovis canadensis,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Ovis canadensis,gait,Phase,percent,21.6864,21.6864,1,1,1,True,Wimberly,primary,21.6864,21.6864
Pan paniscus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pan paniscus,handedness,Handedness_index_mean,HI,0.044,0.044,1,1,1,True,Caspar,primary,0.044,0.044
Pan paniscus,handedness,Handedness_strength_mean,abs(HI),0.529,0.529,1,1,1,True,Caspar,primary,0.529,0.529
Pan paniscus,locomotion,Intermembral_index,ratio,102,102,1,1,1,True,Granatosky,primary,102,102
Pan paniscus,locomotion,Locomotor_diversity_index,index,1.64480703854916,1.64480703854916,1,1,1,True,Granatosky,primary,1.64480703854916,1.64480703854916
Pan paniscus,vocalization,VocalRepertoire,count,11,24.5,2,2,1,True,Schniter; ManyPrimates,primary; secondary,11,38
Pan troglodytes,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Pan troglodytes,dexterity,Dexterity,1-7 scale,6,6,2,2,1,True,Heffner; Iwaniuk,primary; secondary,6,6
Pan troglodytes,gait,Duty_Factor,percent,62.77777778,62.77777778,1,1,1,True,Wimberly,primary,62.77777778,62.77777778
Pan troglodytes,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Pan troglodytes,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Pan troglodytes,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Pan troglodytes,handedness,Handedness_index_mean,HI,0.133,0.133,1,1,1,True,Caspar,primary,0.133,0.133
Pan troglodytes,handedness,Handedness_strength_mean,abs(HI),0.507,0.507,1,1,1,True,Caspar,primary,0.507,0.507
Pan troglodytes,locomotion,Intermembral_index,ratio,106,106,1,1,1,True,Granatosky,primary,106,106
Pan troglodytes,locomotion,Locomotor_diversity_index,index,0.375029668019445,0.375029668019445,1,1,1,True,Granatosky,primary,0.375029668019445,0.375029668019445
Pan troglodytes,manipulation,Manipulation_complexity,score,4.38,4.38,1,1,1,True,Heldstab,primary,4.38,4.38
Pan troglodytes,gait,Phase,percent,48.05556,48.05556,1,1,1,True,Wimberly,primary,48.05556,48.05556
Pan troglodytes,manipulation,Tool_use,category,1,,1,1,1,True,Heldstab,primary,,
Pan troglodytes,vocalization,VocalRepertoire,count,12,20.5,2,2,1,True,Schniter; ManyPrimates,primary; secondary,12,29
Panthera leo,gait,Duty_Factor,percent,68,68,1,1,1,True,Wimberly,primary,68,68
Panthera leo,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Panthera leo,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Panthera leo,gait,Phase,percent,15,15,1,1,1,True,Wimberly,primary,15,15
Panthera onca,gait,Duty_Factor,percent,64.1,64.1,1,1,1,True,Wimberly,primary,64.1,64.1
Panthera onca,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Panthera onca,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Panthera onca,gait,Phase,percent,10.256,10.256,1,1,1,True,Wimberly,primary,10.256,10.256
Panthera tigris,gait,Duty_Factor,percent,64.41289317,64.41289317,1,1,1,True,Wimberly,primary,64.41289317,64.41289317
Panthera tigris,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Panthera tigris,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Panthera tigris,gait,Phase,percent,20.32129476,20.32129476,1,1,1,True,Wimberly,primary,20.32129476,20.32129476
Papio anubis,locomotion,Arboreal_terrestrial,category,T,,1,1,1,True,Granatosky,primary,,
Papio anubis,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Papio anubis,handedness,Handedness_index_mean,HI,0.108,0.108,1,1,1,True,Caspar,primary,0.108,0.108
Papio anubis,handedness,Handedness_strength_mean,abs(HI),0.527,0.527,1,1,1,True,Caspar,primary,0.527,0.527
Papio anubis,locomotion,Intermembral_index,ratio,97,97,1,1,1,True,Granatosky,primary,97,97
Papio anubis,locomotion,Locomotor_diversity_index,index,0.164594459315598,0.164594459315598,1,1,1,True,Granatosky,primary,0.164594459315598,0.164594459315598
Papio anubis,vocalization,VocalRepertoire,count,6,6,1,1,0,False,ManyPrimates,secondary,6,6
Papio hamadryas,handedness,Handedness_index_mean,HI,0.066,0.066,1,1,1,True,Caspar,primary,0.066,0.066
Papio hamadryas,handedness,Handedness_strength_mean,abs(HI),0.408,0.408,1,1,1,True,Caspar,primary,0.408,0.408
Papio ursinus,gait,Duty_Factor,percent,64.76190476,64.76190476,1,1,1,True,Wimberly,primary,64.76190476,64.76190476
Papio ursinus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Papio ursinus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Papio ursinus,gait,Phase,percent,56.90476,56.90476,1,1,1,True,Wimberly,primary,56.90476,56.90476
Paradoxurus hermaphroditus,gait,Duty_Factor,percent,74.46,74.46,1,1,1,True,Wimberly,primary,74.46,74.46
Paradoxurus hermaphroditus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Paradoxurus hermaphroditus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Paradoxurus hermaphroditus,gait,Phase,percent,24.12,24.12,1,1,1,True,Wimberly,primary,24.12,24.12
Paraechinus,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Pecari tajacu,gait,Duty_Factor,percent,65.17137097,65.17137097,1,1,1,True,Wimberly,primary,65.17137097,65.17137097
Pecari tajacu,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Pecari tajacu,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Pecari tajacu,gait,Phase,percent,23.79032,23.79032,1,1,1,True,Wimberly,primary,23.79032,23.79032
Perodicticus potto,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Perodicticus potto,locomotion,Intermembral_index,ratio,88,88,1,1,1,True,Granatosky,primary,88,88
Perodicticus potto,locomotion,Locomotor_diversity_index,index,1.40937422547883,1.40937422547883,1,1,1,True,Granatosky,primary,1.40937422547883,1.40937422547883
Perodicticus potto,vocalization,VocalRepertoire,count,5,5,1,1,1,True,Schniter,primary,5,5
Petaurista leucogenys,locomotion,Locomotor_diversity_index,index,1.63042790406195,1.63042790406195,1,1,1,True,Granatosky,primary,1.63042790406195,1.63042790406195
Petaurus breviceps,gait,Duty_Factor,percent,61.5,61.5,1,1,1,True,Wimberly,primary,61.5,61.5
Petaurus breviceps,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Petaurus breviceps,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Petaurus breviceps,gait,Phase,percent,45,45,1,1,1,True,Wimberly,primary,45,45
Phascolarctos cinereus,gait,Duty_Factor,percent,69.69869844,69.69869844,1,1,1,True,Wimberly,primary,69.69869844,69.69869844
Phascolarctos cinereus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Phascolarctos cinereus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Phascolarctos cinereus,gait,Phase,percent,45.50568,45.50568,1,1,1,True,Wimberly,primary,45.50568,45.50568
Philander opossum,gait,Duty_Factor,percent,62.83527778,62.83527778,1,1,1,True,Wimberly,primary,62.83527778,62.83527778
Philander opossum,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Philander opossum,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Philander opossum,gait,Phase,percent,54.058,54.058,1,1,1,True,Wimberly,primary,54.058,54.058
Phocoena phocoena,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Piliocolobus badius,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Piliocolobus badius,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Piliocolobus badius,locomotion,Locomotor_diversity_index,index,1.27618355697741,1.27618355697741,1,1,1,True,Granatosky,primary,1.27618355697741,1.27618355697741
Piliocolobus badius,vocalization,VocalRepertoire,count,17,17,1,1,1,True,Schniter,primary,17,17
Pithecia pithecia,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pithecia pithecia,gait,Duty_Factor,percent,65.78083963,65.78083963,1,1,1,True,Wimberly,primary,65.78083963,65.78083963
Pithecia pithecia,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Pithecia pithecia,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Pithecia pithecia,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Pithecia pithecia,handedness,Handedness_index_mean,HI,-0.385,-0.385,1,1,1,True,Caspar,primary,-0.385,-0.385
Pithecia pithecia,handedness,Handedness_strength_mean,abs(HI),0.934,0.934,1,1,1,True,Caspar,primary,0.934,0.934
Pithecia pithecia,locomotion,Intermembral_index,ratio,75,75,1,1,1,True,Granatosky,primary,75,75
Pithecia pithecia,locomotion,Locomotor_diversity_index,index,0.746032664714785,0.746032664714785,1,1,1,True,Granatosky,primary,0.746032664714785,0.746032664714785
Pithecia pithecia,manipulation,Manipulation_complexity,score,1.86,1.86,1,1,1,True,Heldstab,primary,1.86,1.86
Pithecia pithecia,gait,Phase,percent,28.91843349,28.91843349,1,1,1,True,Wimberly,primary,28.91843349,28.91843349
Pithecia pithecia,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Pongo pygmaeus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pongo pygmaeus,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Pongo pygmaeus,locomotion,Intermembral_index,ratio,139,139,1,1,1,True,Granatosky,primary,139,139
Pongo pygmaeus,locomotion,Locomotor_diversity_index,index,1.38150120846112,1.38150120846112,1,1,1,True,Granatosky,primary,1.38150120846112,1.38150120846112
Pongo pygmaeus,vocalization,VocalRepertoire,count,10,16.5,2,2,1,True,Schniter; ManyPrimates,primary; secondary,10,23
Pongo sp.,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pongo sp.,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Pongo sp.,handedness,Handedness_index_mean,HI,-0.225,-0.225,1,1,1,True,Caspar,primary,-0.225,-0.225
Pongo sp.,handedness,Handedness_strength_mean,abs(HI),0.487,0.487,1,1,1,True,Caspar,primary,0.487,0.487
Pongo sp.,locomotion,Intermembral_index,ratio,139,139,1,1,1,True,Granatosky,primary,139,139
Pongo sp.,locomotion,Locomotor_diversity_index,index,2.03067787197455,2.03067787197455,1,1,1,True,Granatosky,primary,2.03067787197455,2.03067787197455
Pongo sp.,manipulation,Manipulation_complexity,score,3.89,3.89,1,1,1,True,Heldstab,primary,3.89,3.89
Pongo sp.,manipulation,Tool_use,category,1,,1,1,1,True,Heldstab,primary,,
Pongo sp.,vocalization,VocalRepertoire,count,17,17,1,1,0,False,ManyPrimates,secondary,17,17
Potorous apicalis,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Potorous tridactylus,dexterity,Dexterity,1-7 scale,2,2,1,1,0,False,Iwaniuk,secondary,2,2
Potos flavus,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Potos flavus,gait,Duty_Factor,percent,51.15862271,51.15862271,1,1,1,True,Wimberly,primary,51.15862271,51.15862271
Potos flavus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Potos flavus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Potos flavus,gait,Phase,percent,58.32665589,58.32665589,1,1,1,True,Wimberly,primary,58.32665589,58.32665589
Presbytis melalophos,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Presbytis melalophos,locomotion,Intermembral_index,ratio,78,78,1,1,1,True,Granatosky,primary,78,78
Presbytis melalophos,locomotion,Locomotor_diversity_index,index,1.35929449357798,1.35929449357798,1,1,1,True,Granatosky,primary,1.35929449357798,1.35929449357798
Presbytis siamensis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Presbytis siamensis,locomotion,Intermembral_index,ratio,80,80,1,1,1,True,Granatosky,primary,80,80
Presbytis siamensis,locomotion,Locomotor_diversity_index,index,0.914285581467099,0.914285581467099,1,1,1,True,Granatosky,primary,0.914285581467099,0.914285581467099
Priodontes maximus,gait,Duty_Factor,percent,59.11835749,59.11835749,1,1,1,True,Wimberly,primary,59.11835749,59.11835749
Priodontes maximus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Priodontes maximus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Priodontes maximus,gait,Phase,percent,64.79469,64.79469,1,1,1,True,Wimberly,primary,64.79469,64.79469
Procavia capensis,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Procolobus verus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Procolobus verus,locomotion,Intermembral_index,ratio,80,80,1,1,1,True,Granatosky,primary,80,80
Procolobus verus,locomotion,Locomotor_diversity_index,index,1.27276673020437,1.27276673020437,1,1,1,True,Granatosky,primary,1.27276673020437,1.27276673020437
Procyon lotor,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Procyon lotor,gait,Duty_Factor,percent,71,71,1,1,1,True,Wimberly,primary,71,71
Procyon lotor,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Procyon lotor,gait,Phase,percent,14,14,1,1,1,True,Wimberly,primary,14,14
Propithecus coquereli,gait,Duty_Factor,percent,63.27471447,63.27471447,1,1,1,True,Wimberly,primary,63.27471447,63.27471447
Propithecus coquereli,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Propithecus coquereli,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Propithecus coquereli,gait,Phase,percent,62.88913796,62.88913796,1,1,1,True,Wimberly,primary,62.88913796,62.88913796
Propithecus coquereli,vocalization,VocalRepertoire,count,6,6,1,1,0,False,ManyPrimates,secondary,6,6
Propithecus diadema,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Propithecus diadema,locomotion,Intermembral_index,ratio,64,64,1,1,1,True,Granatosky,primary,64,64
Propithecus diadema,locomotion,Locomotor_diversity_index,index,0.422365483073509,0.422365483073509,1,1,1,True,Granatosky,primary,0.422365483073509,0.422365483073509
Propithecus verreauxi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Propithecus verreauxi,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Propithecus verreauxi,locomotion,Intermembral_index,ratio,59,59,1,1,1,True,Granatosky,primary,59,59
Propithecus verreauxi,locomotion,Locomotor_diversity_index,index,1.37244158736962,1.37244158736962,1,1,1,True,Granatosky,primary,1.37244158736962,1.37244158736962
Propithecus verreauxi,manipulation,Manipulation_complexity,score,1.44,1.44,1,1,1,True,Heldstab,primary,1.44,1.44
Propithecus verreauxi,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Propithecus verreauxi verreauxi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Propithecus verreauxi verreauxi,locomotion,Intermembral_index,ratio,59,59,1,1,1,True,Granatosky,primary,59,59
Propithecus verreauxi verreauxi,locomotion,Locomotor_diversity_index,index,1.00425154506567,1.00425154506567,1,1,1,True,Granatosky,primary,1.00425154506567,1.00425154506567
Pseudocheirus peregrinus,gait,Duty_Factor,percent,58.14084615,58.14084615,1,1,1,True,Wimberly,primary,58.14084615,58.14084615
Pseudocheirus peregrinus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Pseudocheirus peregrinus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Pseudocheirus peregrinus,gait,Phase,percent,53.17378571,53.17378571,1,1,1,True,Wimberly,primary,53.17378571,53.17378571
Pteropus edulis,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Pteropus vampyrus,gait,Duty_Factor,percent,73.19434535,73.19434535,1,1,1,True,Wimberly,primary,73.19434535,73.19434535
Pteropus vampyrus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Pteropus vampyrus,gait,Phase,percent,29.84214946,29.84214946,1,1,1,True,Wimberly,primary,29.84214946,29.84214946
Pygathrix cinerea,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pygathrix cinerea,gait,Duty_Factor,percent,66.18556425,66.18556425,1,1,1,True,Wimberly,primary,66.18556425,66.18556425
Pygathrix cinerea,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Pygathrix cinerea,handedness,Handedness_index_mean,HI,0.165,0.165,1,1,1,True,Caspar,primary,0.165,0.165
Pygathrix cinerea,handedness,Handedness_strength_mean,abs(HI),0.499,0.499,1,1,1,True,Caspar,primary,0.499,0.499
Pygathrix cinerea,locomotion,Locomotor_diversity_index,index,1.01677920543083,1.01677920543083,1,1,1,True,Granatosky,primary,1.01677920543083,1.01677920543083
Pygathrix cinerea,gait,Phase,percent,64.50219231,64.50219231,1,1,1,True,Wimberly,primary,64.50219231,64.50219231
Pygathrix nemaeus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pygathrix nemaeus,gait,Duty_Factor,percent,63.20615207,63.20615207,1,1,1,True,Wimberly,primary,63.20615207,63.20615207
Pygathrix nemaeus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Pygathrix nemaeus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Pygathrix nemaeus,locomotion,Intermembral_index,ratio,94,94,1,1,1,True,Granatosky,primary,94,94
Pygathrix nemaeus,locomotion,Locomotor_diversity_index,index,1.09113888121898,1.09113888121898,1,1,1,True,Granatosky,primary,1.09113888121898,1.09113888121898
Pygathrix nemaeus,gait,Phase,percent,64.94111999,64.94111999,1,1,1,True,Wimberly,primary,64.94111999,64.94111999
Rattus norvegicus,dexterity,Dexterity,1-7 scale,3,3,2,2,1,True,Heffner; Iwaniuk,primary; secondary,3,3
Rattus norvegicus,gait,Duty_Factor,percent,62,62,1,1,1,True,Wimberly,primary,62,62
Rattus norvegicus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Rattus norvegicus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Rattus norvegicus,gait,Phase,percent,36,36,1,1,1,True,Wimberly,primary,36,36
Rhinolophus,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Rhinopithecus roxellana,gait,Duty_Factor,percent,69.43838721,69.43838721,1,1,1,True,Wimberly,primary,69.43838721,69.43838721
Rhinopithecus roxellana,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Rhinopithecus roxellana,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Rhinopithecus roxellana,handedness,Handedness_index_mean,HI,-0.319,-0.319,1,1,1,True,Caspar,primary,-0.319,-0.319
Rhinopithecus roxellana,handedness,Handedness_strength_mean,abs(HI),0.729,0.729,1,1,1,True,Caspar,primary,0.729,0.729
Rhinopithecus roxellana,gait,Phase,percent,62.15191445,62.15191445,1,1,1,True,Wimberly,primary,62.15191445,62.15191445
Saguinus bicolor,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus bicolor,manipulation,Manipulation_complexity,score,1,1,1,1,1,True,Heldstab,primary,1,1
Saguinus bicolor,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus fuscicollis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saguinus fuscicollis,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Saguinus fuscicollis,locomotion,Locomotor_diversity_index,index,1.11825939911062,1.11825939911062,1,1,1,True,Granatosky,primary,1.11825939911062,1.11825939911062
Saguinus fuscicollis,vocalization,VocalRepertoire,count,16,16,1,1,1,True,Schniter,primary,16,16
Saguinus geoffroyi,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saguinus geoffroyi,locomotion,Intermembral_index,ratio,76,76,1,1,1,True,Granatosky,primary,76,76
Saguinus geoffroyi,locomotion,Locomotor_diversity_index,index,1.1706981366311,1.1706981366311,1,1,1,True,Granatosky,primary,1.1706981366311,1.1706981366311
Saguinus imperator,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
Saguinus imperator,manipulation,Manipulation_complexity,score,1.62,1.62,1,1,1,True,Heldstab,primary,1.62,1.62
Saguinus imperator,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus imperator,vocalization,VocalRepertoire,count,33,33,1,1,0,False,ManyPrimates,secondary,33,33
Saguinus labiatus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saguinus labiatus,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus labiatus,locomotion,Intermembral_index,ratio,73,73,1,1,1,True,Granatosky,primary,73,73
Saguinus labiatus,locomotion,Locomotor_diversity_index,index,1.63379907179792,1.63379907179792,1,1,1,True,Granatosky,primary,1.63379907179792,1.63379907179792
Saguinus labiatus,manipulation,Manipulation_complexity,score,2.27,2.27,1,1,1,True,Heldstab,primary,2.27,2.27
Saguinus labiatus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus midas,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saguinus midas,locomotion,Intermembral_index,ratio,77,77,1,1,1,True,Granatosky,primary,77,77
Saguinus midas,locomotion,Locomotor_diversity_index,index,1.38602395226123,1.38602395226123,1,1,1,True,Granatosky,primary,1.38602395226123,1.38602395226123
Saguinus midas,vocalization,VocalRepertoire,count,33,33,1,1,0,False,ManyPrimates,secondary,33,33
Saguinus mystax,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saguinus mystax,locomotion,Intermembral_index,ratio,74,74,1,1,1,True,Granatosky,primary,74,74
Saguinus mystax,locomotion,Locomotor_diversity_index,index,1.11906615148242,1.11906615148242,1,1,1,True,Granatosky,primary,1.11906615148242,1.11906615148242
Saguinus oedipus,dexterity,Dexterity,1-7 scale,4,4,2,2,1,True,Heffner; Iwaniuk,primary; secondary,4,4
Saguinus oedipus,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus oedipus,manipulation,Manipulation_complexity,score,1.7,1.7,1,1,1,True,Heldstab,primary,1.7,1.7
Saguinus oedipus,manipulation,Tool_use,category,0,,1,1,1,True,Heldstab,primary,,
Saguinus oedipus,vocalization,VocalRepertoire,count,14,14,1,1,1,True,Schniter,primary,14,14
Saiga tatarica,gait,Duty_Factor,percent,66.59090909,66.59090909,1,1,1,True,Wimberly,primary,66.59090909,66.59090909
Saiga tatarica,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Saiga tatarica,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Saiga tatarica,gait,Phase,percent,21.36364,21.36364,1,1,1,True,Wimberly,primary,21.36364,21.36364
Saimiri boliviensis,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saimiri boliviensis,locomotion,Locomotor_diversity_index,index,1.03218172597006,1.03218172597006,1,1,1,True,Granatosky,primary,1.03218172597006,1.03218172597006
Saimiri boliviensis boliviensis,dexterity,Dexterity,1-7 scale,5,5,2,2,1,True,Heffner; Iwaniuk,primary; secondary,5,5
Saimiri oerstedii,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saimiri oerstedii,locomotion,Intermembral_index,ratio,80,80,1,1,1,True,Granatosky,primary,80,80
Saimiri oerstedii,locomotion,Locomotor_diversity_index,index,0.798357325771174,0.798357325771174,1,1,1,True,Granatosky,primary,0.798357325771174,0.798357325771174
Saimiri sciureus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Saimiri sciureus,gait,Duty_Factor,percent,54.255435,54.255435,1,1,1,True,Wimberly,primary,54.255435,54.255435
Saimiri sciureus,manipulation,Extractive_foraging,category,1,,1,1,1,True,Heldstab,primary,,
