"script","associated_data_file","associated_data_filename","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"__merging_cortical_areas/cortical_areas_compiled.R","Changizi__2001/Changizi__2001_Figure3.csv","Changizi__2001_Figure3.csv","mentions related name",FALSE,TRUE,"19;92;216","18: ## which tables feed this merge (Item names) -> their measure roles handled below | 19: item_name <- c(""Changizi__2001_Figure3"", | 20:                ""Finlay_etal_2006_Table6.1"", || 91: # Original_Term mapped to Standardized_Term == ""Species""), since e.g. C&S 2005 prints it as species_sci. | 92: for (nm in c(""Changizi__2001_Figure3"", ""Finlay_etal_2006_Table6.1"", ""Young_etal_2013_Table1"", | 93:              ""Changizi_Shimojo_2005_Table1"", || 215: long$status <- ""active"" | 216: long$status[long$source == ""Changizi__2001_Figure3"" & | 217:             long$Standardized_Term == ""n_cortical_areas"" &"
"__merging_cortical_areas/cortical_areas_compiled.R","Changizi_Shimojo_2005/Changizi_Shimojo_2005_Table1.csv","Changizi_Shimojo_2005_Table1.csv","mentions related name",FALSE,TRUE,"93;213","92: for (nm in c(""Changizi__2001_Figure3"", ""Finlay_etal_2006_Table6.1"", ""Young_etal_2013_Table1"", | 93:              ""Changizi_Shimojo_2005_Table1"", | 94:              ""Mota_Herculano-Houzel_2015_TableS1"",     # own columns only (term map maps nothing else) || 212: ## from _wide. Changizi 2001's species that C&S 2005 lacks (e.g. Homo sapiens) stay active. | 213: newer <- long$Species[long$source == ""Changizi_Shimojo_2005_Table1"" & | 214:                        long$Standardized_Term == ""n_cortical_areas""]"
"__merging_cortical_areas/cortical_areas_compiled.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"1;16;72;246","1: ## Compile the comparative cortical-area dataset (number of areas + cortical surface area). | 2: ## Pattern mirrors __merging_volumes / __merging_cellcounts: read each source's public TSV, relabel || 15: base   <- normalizePath(file.path(dirname(.sp), "".."")) | 16: tsvdir <- file.path(base, ""__Public"", ""comparative-data"") | 17:  || 71:   # file.path(tsvdir, paste0(NA, "".tsv"")) is ""NA.tsv"" -- a path that really existed | 72:   # in __Public/comparative-data/ as a stale artefact of an earlier unresolved | 73:   # build. So a lost registry row did not stop the merge; it fed it the WRONG || 245: ## owl monkey high; the counts rest partly on unpublished maps. ALL Finlay rows are therefore held | 246: ## out of _wide (kept in _long) until verified against the Project Kaskan remeasuring dataset once | 247: ## that is built (restricted repo; registry stage already says ""Species -- wait for Project"
"__merging_cortical_areas/cortical_areas_compiled.R","Finlay_etal_2006/Finlay_etal_2006_Table6.1.csv","Finlay_etal_2006_Table6.1.csv","mentions related name",FALSE,TRUE,"20;92;243;250","19: item_name <- c(""Changizi__2001_Figure3"", | 20:                ""Finlay_etal_2006_Table6.1"", | 21:                ""Collins_etal_2010_DatasetS1"",       # surface via collins_2010_surface_from_paper.csv || 91: # Original_Term mapped to Standardized_Term == ""Species""), since e.g. C&S 2005 prints it as species_sci. | 92: for (nm in c(""Changizi__2001_Figure3"", ""Finlay_etal_2006_Table6.1"", ""Young_etal_2013_Table1"", | 93:              ""Changizi_Shimojo_2005_Table1"", || 242: ## FLAG: the ENTIRE Finlay 2006 source (owner decision 2026-08-25). The source-attribution audit | 243: ## (Finlay_etal_2006/Finlay_etal_2006_Table6.1_source_attribution.csv) found its traced surfaces | 244: ## systematically low for small mammals/marsupials, several rows with no citable primary, and the || 249: ## drop out of _wide entirely; n_cortical_areas keeps Changizi 2001 / C&S 2005. | 250: long$status[long$source == ""Finlay_etal_2006_Table6.1""] <- ""flagged_pending_ProjectKaskan_check"" | 251: "
"__merging_cortical_areas/cortical_areas_compiled.R","Krubitzer_Kaas_1990/Krubitzer_Kaas_1990_Table1.csv","Krubitzer_Kaas_1990_Table1.csv","mentions related name",FALSE,TRUE,"29","28:                ""Brodmann__1913_Table1"")             # ADDED 2026-08-25: PRIMARY — Brodmann 1913 total cortical surface, one hemisphere, 38 taxa (bespoke block: one human row kept). | 29: ## Krubitzer_Kaas_1990_Table1 is documented as a related reference only: it reports RELATIVE % of a | 30: ## fixed 8-field visual scheme, not comparable to Finlay's area counts and with no absolute surface —"
"__merging_cortical_areas/cortical_areas_compiled.R","Turner_etal_2016/Turner_etal_2016_Table1.csv","Turner_etal_2016_Table1.csv","mentions related name",FALSE,TRUE,"23;122","22:                ""Young_etal_2013_Table1"",            # REGIONAL M1 surface area (M1_Surface_Area.mm2) | 23:                ""Turner_etal_2016_Table1"",           # whole-cortex surface via turner_2016_surface.csv (case dedupe) | 24:                ""Collins_etal_2016_Table1"",          # ADDED 2026-08-25: chimp cortex/V1/V2/M1 areas (bespoke block; M1 superseded by Young 2013 — same specimen KAAS-PAN-11_38) || 121: long[[""Turner surface""]] <- tibble(Species = ts$Species, Standardized_Term = ""CorticalSurface_Area.mm2"", | 122:                                    value = ts$v, source = ""Turner_etal_2016_Table1"") | 123: "
"__merging_cortical_areas/cortical_areas_compiled.R","Turner_etal_2016/Turner_etal_2016.csv","Turner_etal_2016.csv","mentions related name",FALSE,TRUE,"23;122","22:                ""Young_etal_2013_Table1"",            # REGIONAL M1 surface area (M1_Surface_Area.mm2) | 23:                ""Turner_etal_2016_Table1"",           # whole-cortex surface via turner_2016_surface.csv (case dedupe) | 24:                ""Collins_etal_2016_Table1"",          # ADDED 2026-08-25: chimp cortex/V1/V2/M1 areas (bespoke block; M1 superseded by Young 2013 — same specimen KAAS-PAN-11_38) || 121: long[[""Turner surface""]] <- tibble(Species = ts$Species, Standardized_Term = ""CorticalSurface_Area.mm2"", | 122:                                    value = ts$v, source = ""Turner_etal_2016_Table1"") | 123: "
"__merging_cortical_areas/cortical_areas_compiled.R","Young_etal_2013/Young_etal_2013_Table1.csv","Young_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"22;92;225","21:                ""Collins_etal_2010_DatasetS1"",       # surface via collins_2010_surface_from_paper.csv | 22:                ""Young_etal_2013_Table1"",            # REGIONAL M1 surface area (M1_Surface_Area.mm2) | 23:                ""Turner_etal_2016_Table1"",           # whole-cortex surface via turner_2016_surface.csv (case dedupe) || 91: # Original_Term mapped to Standardized_Term == ""Species""), since e.g. C&S 2005 prints it as species_sci. | 92: for (nm in c(""Changizi__2001_Figure3"", ""Finlay_etal_2006_Table6.1"", ""Young_etal_2013_Table1"", | 93:              ""Changizi_Shimojo_2005_Table1"", || 224: ## _long as superseded. Collins 2016's whole-cortex/V1/V2 areas have no Young counterpart -> active. | 225: y_m1 <- long$Species[long$source == ""Young_etal_2013_Table1"" & | 226:                      long$Standardized_Term == ""M1_Surface_Area.mm2""]"
"__merging_cortical_layers/cortical_layers_compiled.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"45","44:   h_layer[h_layer == ""combined pyramidal layers II/III plus V/VI""] <- ""II/III + V/VI"" | 45:   hutsler_m1 <- data.frame( | 46:     source = h$source,"
"__merging_fossil_brain_glucose/fossil_brain_glucose_compiled.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"33;36;43;44;100;136","32: cal <- rd(""Boyer_Harrington_2018_Table2.csv"") | 33: fit <- lm(log(BGU_umol_min) ~ log(ACA_mm2) + log(ECV_cc), data = cal) | 34: smf <- mean(exp(residuals(fit))) || 35: boyer <- function(aca, ecv) | 36:   exp(predict(fit, data.frame(ACA_mm2 = aca, ECV_cc = ecv))) * smf | 37:  || 42: ct  <- t1[t1$Taxonomic_group %in% c(""Hominoidea"", ""Cercopithecoidea""), ] | 43: fitA <- lm(log(ACA_mm2) ~ log(ECV_cc), data = ct); smA <- mean(exp(residuals(fitA))) | 44: aca_from_ecv <- function(ecv) exp(predict(fitA, data.frame(ECV_cc = ecv))) * smA || 43: fitA <- lm(log(ACA_mm2) ~ log(ECV_cc), data = ct); smA <- mean(exp(residuals(fitA))) | 44: aca_from_ecv <- function(ecv) exp(predict(fitA, data.frame(ECV_cc = ecv))) * smA | 45: BGU_boyer_modH <- boyer(ACA_HOMO, ECV_MODH) || 99:   m <- meta[[team]] | 100:   recs[[length(recs)+1]] <<- data.frame( | 101:     Specimen=key, Species=species, Group=group, sapiens_grade=grade_of(key), || 135:   grd <- sub$sapiens_grade[!is.na(sub$sapiens_grade)][1] | 136:   d <- data.frame(Specimen=k, Species=ifelse(is.na(sp),"""",sp), Group=ifelse(is.na(gp),"""",gp), | 137:                   sapiens_grade=ifelse(is.na(grd),""NA"",grd), stringsAsFactors=FALSE)"
"__merging_gyrification/gyrification_compiled.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"1;30;53","1: ## Compile the comparative GYRIFICATION dataset (whole-cortex gyrification index, GI). | 2: ## Pattern mirrors __merging_cortical_areas / __merging_volumes: read each source's public TSV, || 29: base   <- normalizePath(file.path(dirname(.sp), "".."")) | 30: tsvdir <- file.path(base, ""__Public"", ""comparative-data"") | 31:  || 52:   # file.path(tsvdir, paste0(NA, "".tsv"")) is ""NA.tsv"" -- a path that really existed | 53:   # in __Public/comparative-data/ as a stale artefact of an earlier unresolved | 54:   # build. So a lost registry row did not stop the merge; it fed it the WRONG"
"__merging_gyrification/gyrification_compiled.R","Lewitus_etal_2014/Lewitus_etal_2014_TableS1.csv","Lewitus_etal_2014_TableS1.csv","mentions related name",FALSE,TRUE,"9;32;66;88;102","8: ## Sources / teams: | 9: ##   Lewitus_2014  = Lewitus_etal_2014_TableS1 (primary, 102 spp) + _TableS8 (adds 11 spp; identical | 10: ##                   GI where shared with S1). Same team -> S1 authoritative, S8 fills gaps only. || 31:  | 32: item_name <- c(""Lewitus_etal_2014_TableS1"", | 33:                ""Lewitus_etal_2014_TableS8"", || 65: } | 66: team_of <- c(Lewitus_etal_2014_TableS1 = ""Lewitus_2014"", | 67:              Lewitus_etal_2014_TableS8 = ""Lewitus_2014"", || 87: ## ---- wide: one row per species, team-aware + citation-dependency-aware ------ | 88: lew_s1 <- long |> filter(source == ""Lewitus_etal_2014_TableS1"") |> | 89:   group_by(Species) |> summarise(v = first(GI), .groups = ""drop"") || 101:     GI_Lewitus2014     = ifelse(!is.na(gi_s1), gi_s1, gi_s8), | 102:     lew_src            = ifelse(!is.na(gi_s1), ""Lewitus_etal_2014_TableS1"", | 103:                          ifelse(!is.na(gi_s8), ""Lewitus_etal_2014_TableS8"", NA)),"
"__merging_gyrification/gyrification_compiled.R","Lewitus_etal_2014/Lewitus_etal_2014_TableS8.csv","Lewitus_etal_2014_TableS8.csv","mentions related name",FALSE,TRUE,"33;67;90;103","32: item_name <- c(""Lewitus_etal_2014_TableS1"", | 33:                ""Lewitus_etal_2014_TableS8"", | 34:                ""Zilles_etal_2013_Table1"") || 66: team_of <- c(Lewitus_etal_2014_TableS1 = ""Lewitus_2014"", | 67:              Lewitus_etal_2014_TableS8 = ""Lewitus_2014"", | 68:              Zilles_etal_2013_Table1   = ""Zilles_2013"") || 89:   group_by(Species) |> summarise(v = first(GI), .groups = ""drop"") | 90: lew_s8 <- long |> filter(source == ""Lewitus_etal_2014_TableS8"") |> | 91:   group_by(Species) |> summarise(v = first(GI), .groups = ""drop"") || 102:     lew_src            = ifelse(!is.na(gi_s1), ""Lewitus_etal_2014_TableS1"", | 103:                          ifelse(!is.na(gi_s8), ""Lewitus_etal_2014_TableS8"", NA)), | 104:     GI_Zilles2013_mean = mean,"
"__merging_gyrification/gyrification_compiled.R","Zilles_etal_2013/Zilles_etal_2013_Table1.csv","Zilles_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"11;34;55;68;77;106","10: ##                   GI where shared with S1). Same team -> S1 authoritative, S8 fills gaps only. | 11: ##   Zilles_2013   = Zilles_etal_2013_Table1 (45 non-primate mammals; 1-3 GI values per species). | 12: ## || 33:                ""Lewitus_etal_2014_TableS8"", | 34:                ""Zilles_etal_2013_Table1"") | 35:  || 54:   # build. So a lost registry row did not stop the merge; it fed it the WRONG | 55:   # table. (2026-08-20: exactly this happened to Zilles_etal_2013_Table1.) | 56:   e <- codes$`Item encoded`[match(nm, codes$`Item name`)] || 67:              Lewitus_etal_2014_TableS8 = ""Lewitus_2014"", | 68:              Zilles_etal_2013_Table1   = ""Zilles_2013"") | 69:  || 76:   d <- d[!is.na(d$GI), ] | 77:   refcol <- if (nm == ""Zilles_etal_2013_Table1"") d$Ref else sub(""Lewitus_etal_2014_"", """", nm) | 78:   long[[nm]] <- tibble( || 105:     GI                 = ifelse(!is.na(GI_Lewitus2014), GI_Lewitus2014, GI_Zilles2013_mean), | 106:     source_used        = ifelse(!is.na(GI_Lewitus2014), lew_src, ""Zilles_etal_2013_Table1""), | 107:     n_teams            = (!is.na(GI_Lewitus2014)) + (!is.na(GI_Zilles2013_mean)),"
"__merging_sensory/sensory_compiled.R","Heffner_etal_2020/Heffner_etal_2020_Figure3.csv","Heffner_etal_2020_Figure3.csv","mentions related name",FALSE,TRUE,"17;43","16: ##                                          66 points compiled, each with a caption source. | 17: ##   Heffner_etal_2020_Figure3            - PRIMARY, text values only (Cottontail rabbit). | 18: ## || 42:           Koay1998 = ""Koay_etal_1998_Figure6"", | 43:           H2020    = ""Heffner_etal_2020_Figure3"") | 44: item_year <- c(1992, 2014, 1998, 2020); names(item_year) <- item"
"__merging_sleep/sleep_compiled.R","Eagleman_Vaughn_2021/Eagleman_Vaughn_2021_TABLE1.csv","Eagleman_Vaughn_2021_TABLE1.csv","mentions related name",FALSE,TRUE,"18;69;73","17: ## Sources / teams (this build): | 18: ##   Eagleman_2021        Eagleman_Vaughn_2021_TABLE1   REM_sleep_pct        (25 primates; common names resolved) | 19: ##   HerculanoHouzel__2015 HerculanoHouzel__2015_Table1  Sleep_h_day          (24 mammals) || 68: ## --- Eagleman -> REM_sleep_pct ------------------------------------------- | 69: d <- read_src(""Eagleman_Vaughn_2021_TABLE1"") | 70: if (!is.null(d)) { || 72:   long[[""eag""]] <- row_(d$Species, d$Species_printed, ""REM_sleep_pct"", num(d$REM_sleep_percent), | 73:                         ""percent"", ""Eagleman_Vaughn_2021_TABLE1"", ""Eagleman_2021"", | 74:                         d$species_confidence, ""REM_pct"")"
"__merging_sleep/sleep_compiled.R","HerculanoHouzel__2015/HerculanoHouzel__2015_Table1.csv","HerculanoHouzel__2015_Table1.csv","mentions related name",FALSE,TRUE,"19;77;80","18: ##   Eagleman_2021        Eagleman_Vaughn_2021_TABLE1   REM_sleep_pct        (25 primates; common names resolved) | 19: ##   HerculanoHouzel__2015 HerculanoHouzel__2015_Table1  Sleep_h_day          (24 mammals) | 20: ##   Lyamin_2008          Lyamin_etal_2008_Table2       SWS_total_pct, USWS  (4 cetaceans) || 76: ## --- Herculano-Houzel -> Sleep_h_day ------------------------------------- | 77: d <- read_src(""HerculanoHouzel__2015_Table1"") | 78: if (!is.null(d)) || 79:   long[[""hh""]] <- row_(fix_hh(d$species), d$species, ""Sleep_h_day"", num(d$`daily.sleep..h.`), | 80:                        ""hours/day"", ""HerculanoHouzel__2015_Table1"", ""HerculanoHouzel__2015"", | 81:                        ""high"", ""dailysleep"")"
"__merging_sleep/sleep_compiled.R","Lyamin_etal_2008/Lyamin_etal_2008_Table2.csv","Lyamin_etal_2008_Table2.csv","mentions related name",FALSE,TRUE,"20;83;86;90","19: ##   HerculanoHouzel__2015 HerculanoHouzel__2015_Table1  Sleep_h_day          (24 mammals) | 20: ##   Lyamin_2008          Lyamin_etal_2008_Table2       SWS_total_pct, USWS  (4 cetaceans) | 21: ##   RufGeiser_2015       Ruf_Geiser_2015_Table1        Torpor_*             (213 birds & mammals) || 82: ## --- Lyamin Table2 -> SWS_total_pct + USWS_pctTST (low+high amp USWS) ----- | 83: d <- read_src(""Lyamin_etal_2008_Table2"") | 84: if (!is.null(d)) { || 85:   long[[""lya_sws""]] <- row_(d$species, d$species, ""SWS_total_pct"", num(d$total_sws_pct), | 86:                             ""percent of sleep"", ""Lyamin_etal_2008_Table2"", ""Lyamin_2008"", ""high"", ""SWS"") | 87:   usws <- rowSums(cbind(num(d$low_amp_usws_pct_tst), num(d$high_amp_usws_pct_tst)), na.rm = TRUE) || 89:   long[[""lya_usws""]] <- row_(d$species, d$species, ""USWS_pctTST"", round(usws, 3), | 90:                              ""percent of TST"", ""Lyamin_etal_2008_Table2"", ""Lyamin_2008"", ""high"", ""SWS"") | 91: }"
"__merging_sleep/sleep_compiled.R","Ruf_Geiser_2015/Ruf_Geiser_2015_Table1.csv","Ruf_Geiser_2015_Table1.csv","mentions related name",FALSE,TRUE,"21;93;97;99;101","20: ##   Lyamin_2008          Lyamin_etal_2008_Table2       SWS_total_pct, USWS  (4 cetaceans) | 21: ##   RufGeiser_2015       Ruf_Geiser_2015_Table1        Torpor_*             (213 birds & mammals) | 22: ## The four sources contribute DIFFERENT traits, so no within-trait averaging or citation-dependency || 92: ## --- Ruf & Geiser -> torpor family --------------------------------------- | 93: d <- read_src(""Ruf_Geiser_2015_Table1"") | 94: if (!is.null(d)) { || 96:   long[[""ruf_t""]]  <- row_(sp, d$taxon, ""Torpor_type"",       trimws(d$torpor_type), ""DT|HIB"", | 97:                            ""Ruf_Geiser_2015_Table1"", ""RufGeiser_2015"", conf, ""torpor"") | 98:   long[[""ruf_tb""]] <- row_(sp, d$taxon, ""Torpor_Tb_min_C"",   num(d$tb_min_c),  ""deg C"", || 98:   long[[""ruf_tb""]] <- row_(sp, d$taxon, ""Torpor_Tb_min_C"",   num(d$tb_min_c),  ""deg C"", | 99:                            ""Ruf_Geiser_2015_Table1"", ""RufGeiser_2015"", conf, ""torpor"") | 100:   long[[""ruf_bd""]] <- row_(sp, d$taxon, ""Torpor_bout_max_h"", num(d$tbd_max_h), ""hours"", || 100:   long[[""ruf_bd""]] <- row_(sp, d$taxon, ""Torpor_bout_max_h"", num(d$tbd_max_h), ""hours"", | 101:                            ""Ruf_Geiser_2015_Table1"", ""RufGeiser_2015"", conf, ""torpor"") | 102: }"
"__merging_trees/build_mammal_tree.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"166","165:  | 166:   rep_rows[[acc]] <- data.frame( | 167:     accepted_name = acc, status = status, matched_tip = matched_tip,"
"__merging_trees/build_mammal_trees_sample.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"149;178","148:  | 149:   rep_rows[[acc]] <- data.frame( | 150:     accepted_name = acc, status = status, matched_tip = matched_tip, || 177:  | 178: ids <- data.frame(line = seq_along(trees), | 179:                   tree_id = if (is.null(names(trees))) paste0(""tree_"", seq_along(trees))"
"__merging_volumes/check_species_name_splits.R","Heuer_etal_2023/source_data/data.csv","data.csv","mentions related name",FALSE,TRUE,"45","44:         g <- s[s$Species_final == fin, ] | 45:         all_splits <- rbind(all_splits, data.frame( | 46:           file = sub(""\\.csv$"", """", f), Species_raw = raw, Species_final = fin,"
"__merging_volumes/check_species_name_splits.R","__merging_volumes/_prerun_backup_2026-07-05/volumes_source_species_ids.csv","volumes_source_species_ids.csv","mentions related name",FALSE,TRUE,"30;32","29:  | 30: files <- Sys.glob(""volumes_source_species_ids*.csv"") | 31: if (!length(files)) { || 31: if (!length(files)) { | 32:   message(""check_species_name_splits: no volumes_source_species_ids*.csv yet -> nothing to check."") | 33: } else {"
"__merging_volumes/check_species_name_splits.R","__merging_volumes/_prerun_backup_provenance_2026-08-10/volumes_source_species_ids.csv","volumes_source_species_ids.csv","mentions related name",FALSE,TRUE,"30;32","29:  | 30: files <- Sys.glob(""volumes_source_species_ids*.csv"") | 31: if (!length(files)) { || 31: if (!length(files)) { | 32:   message(""check_species_name_splits: no volumes_source_species_ids*.csv yet -> nothing to check."") | 33: } else {"
"__merging_volumes/check_species_name_splits.R","__merging_volumes/volumes_source_species_ids.csv","volumes_source_species_ids.csv","mentions related name",FALSE,TRUE,"30;32","29:  | 30: files <- Sys.glob(""volumes_source_species_ids*.csv"") | 31: if (!length(files)) { || 31: if (!length(files)) { | 32:   message(""check_species_name_splits: no volumes_source_species_ids*.csv yet -> nothing to check."") | 33: } else {"
"__merging_volumes/crosspub_value_match.R","Smaers_etal_2017/_superseded_single_table/Smaers_etal_2017_TableS1.csv","Smaers_etal_2017_TableS1.csv","mentions related name",FALSE,TRUE,"40","39: setwd(folder) | 40: input <- file.path(base, ""Smaers_etal_2017/Smaers_etal_2017_TableS1part1.csv"") | 41: out   <- ""crosspub_Smaers2017_value_match.csv"""
"__merging_volumes/source_citations.R","Bauernfeind_etal_2013/Bauernfeind_etal_2013_Table1.csv","Bauernfeind_etal_2013_Table1.csv","mentions related name",FALSE,TRUE,"4","3: # WHY: the merged long tables report provenance as ITEM NAMES (e.g. | 4: # ""Bauernfeind_etal_2013_Table1"") because that is the key the merge engine, the | 5: # term maps and __ReadMe.xlsx all share. An item name is not a citation, so"
"__merging_volumes/source_citations.R","__merging_volumes/_prerun_backup_2026-07-05/volumes_long.csv","volumes_long.csv","mentions related name",FALSE,TRUE,"7","6: # nothing downstream could cite a value without a manual lookup. This file turns | 7: # the registry into that lookup, so every value in volumes_long*.csv is traceable | 8: # to a specific paper AND a specific table within it -- the granularity a methods"
"__merging_volumes/source_citations.R","__merging_volumes/_prerun_backup_provenance_2026-08-10/volumes_long.csv","volumes_long.csv","mentions related name",FALSE,TRUE,"7","6: # nothing downstream could cite a value without a manual lookup. This file turns | 7: # the registry into that lookup, so every value in volumes_long*.csv is traceable | 8: # to a specific paper AND a specific table within it -- the granularity a methods"
"__merging_volumes/source_citations.R","__merging_volumes/volumes_long.csv","volumes_long.csv","mentions related name",FALSE,TRUE,"7","6: # nothing downstream could cite a value without a manual lookup. This file turns | 7: # the registry into that lookup, so every value in volumes_long*.csv is traceable | 8: # to a specific paper AND a specific table within it -- the granularity a methods"
"__merging_volumes/source_citations.R","__ShinyApp/data/volumes_long.csv","volumes_long.csv","mentions related name",FALSE,TRUE,"7","6: # nothing downstream could cite a value without a manual lookup. This file turns | 7: # the registry into that lookup, so every value in volumes_long*.csv is traceable | 8: # to a specific paper AND a specific table within it -- the granularity a methods"
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1016%2Fj.cub.2017.01.020_TableS1part1.tsv","10.1016%2Fj.cub.2017.01.020_TableS1part1.tsv","mentions related name",FALSE,TRUE,"299","298:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"", | 299:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 300:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1016%2Fj.cub.2017.01.020_TableS1part2.tsv","10.1016%2Fj.cub.2017.01.020_TableS1part2.tsv","mentions related name",FALSE,TRUE,"300","299:   ""Smaers_etal_2017_TableS1part1""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part1"", | 300:   ""Smaers_etal_2017_TableS1part2""        = ""10.1016%2Fj.cub.2017.01.020_TableS1part2"", | 301:   # Matano 1986: __ReadMe.xlsx row 185 lost its ""Item number"" (col D), so the K/L formulas render"
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","10.1016%2Fj.jhevol.2012.12.003_Table2.tsv","mentions related name",FALSE,TRUE,"295","294:   ""Stephan_etal_1981_TableXVI""   = ""10.1159%2F000155963_TableXVI"", | 295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","10.1016%2Fs0047-2484(03)00028-9_Table1.tsv","mentions related name",FALSE,TRUE,"296","295:   ""Bauernfeind_etal_2013_Table2"" = ""10.1016%2Fj.jhevol.2012.12.003_Table2"", | 296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 297:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","10.1016%2Fs0047-2484(03)00028-9_Table2.tsv","mentions related name",FALSE,TRUE,"297","296:   ""MacLeod_etal_2003_Table1""     = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 297:   ""MacLeod_etal_2003_Table2""     = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 298:   ""Smaers_etal_2011_SupplementaryTable1"" = ""10.1159%2F000323671_SupplementaryTable1"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableI.tsv","10.1159%2F000155963_TableI.tsv","mentions related name",FALSE,TRUE,"279;280;281;282;287","278:   # drifted VIII/IX/X registry encodings (000155964/5/6) cannot send those tables to a missing TSV. | 279:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", || 279:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", || 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 283:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"", || 286:   ""Stephan_etal_1981_TableVIII""  = ""10.1159%2F000155963_TableVIII"", | 287:   ""Stephan_etal_1981_TableIX""    = ""10.1159%2F000155963_TableIX"", | 288:   ""Stephan_etal_1981_TableX""     = ""10.1159%2F000155963_TableX"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableII.tsv","10.1159%2F000155963_TableII.tsv","mentions related name",FALSE,TRUE,"280;281","279:   ""Stephan_etal_1981_TableI""     = ""10.1159%2F000155963_TableI"", | 280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", || 280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableIII.tsv","10.1159%2F000155963_TableIII.tsv","mentions related name",FALSE,TRUE,"281","280:   ""Stephan_etal_1981_TableII""    = ""10.1159%2F000155963_TableII"", | 281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"","
"__merging_volumes/volumes_compiled_select.R","__Public/comparative-data/10.1159%2F000155963_TableIV.tsv","10.1159%2F000155963_TableIV.tsv","mentions related name",FALSE,TRUE,"282","281:   ""Stephan_etal_1981_TableIII""   = ""10.1159%2F000155963_TableIII"", | 282:   ""Stephan_etal_1981_TableIV""    = ""10.1159%2F000155963_TableIV"", | 283:   ""Stephan_etal_1981_TableV""     = ""10.1159%2F000155963_TableV"","
