severity,kind,repo,path,line,found,canonical,in_scope,note
P2,data_value,PUB,Armstrong__1979/Armstrong__1979_Tables1-9_volumes.csv,44,Armstrong_1979,Armstrong__1979,yes,"Table5,Armstrong_1979,primary,Homo s.-s,Homo_volume_1,Homo sapiens,Homo sapiens,male,28,NA,1890,Yakovlev Collection,sagittal,LGBp,volume,mm3"
P2,data_value,PUB,Armstrong__1979/Armstrong__1979_Tables1-9_volumes.csv,45,Armstrong_1979,Armstrong__1979,yes,"Table5,Armstrong_1979,primary,Homo s.-s,Homo_volume_1,Homo sapiens,Homo sapiens,male,28,NA,1890,Yakovlev Collection,sagittal,LGBm,volume,mm3"
P2,data_value,PUB,Armstrong__1979/Armstrong__1979_Tables1-9_volumes.csv,46,Armstrong_1979,Armstrong__1979,yes,"Table5,Armstrong_1979,primary,Homo s.-t,Homo_volume_2,Homo sapiens,Homo sapiens,female,32,NA,1200,Yakovlev Collection,transverse,LGBp,volume"
P2,data_value,PUB,Armstrong__1979/Armstrong__1979_Tables1-9_volumes.csv,47,Armstrong_1979,Armstrong__1979,yes,"Table5,Armstrong_1979,primary,Homo s.-t,Homo_volume_2,Homo sapiens,Homo sapiens,female,32,NA,1200,Yakovlev Collection,transverse,LGBm,volume"
P2,filename,PUB,Brodmann__1913/Brodmann_1913_Verhandlungen.pdf,,Brodmann_1913,Brodmann__1913,no,rename to the canonical spelling and update referrers
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,2,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,3,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,4,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,5,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,6,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,7,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,8,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,9,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,10,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,11,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,12,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,13,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,14,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,15,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,16,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,17,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,18,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,19,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,20,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,21,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,22,Armstrong_1979,Armstrong__1979,yes,"""Table1""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,34,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,35,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,36,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,37,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,38,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,39,Armstrong_1979,Armstrong__1979,yes,"""Table2""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""MGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,40,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,41,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,42,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,43,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,44,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,45,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,46,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,47,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,48,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,49,Armstrong_1979,Armstrong__1979,yes,"""Table3""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,50,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,51,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,52,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,53,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,54,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,55,Armstrong_1979,Armstrong__1979,yes,"""Table4""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""VB"""
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,56,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,57,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,58,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,59,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,60,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,61,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,62,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,63,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,64,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,65,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,66,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,67,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,68,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,69,Armstrong_1979,Armstrong__1979,yes,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,70,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,71,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,72,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,73,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,74,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,75,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,76,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,77,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,78,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,79,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,80,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,81,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,82,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,83,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,84,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin "
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,85,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,86,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,87,Armstrong_1979,Armstrong__1979,yes,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,88,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,89,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,90,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins"
P3,generated_value,PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,91,Armstrong_1979,Armstrong__1979,yes,"""Table7""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / "
