source,species,weighting,region,measure,stat,built,manual,status,diff
wholebrain+partsbrain,Homo,weighted,Basal Ganglia,CMRgl,Mean,37.63,37.63,match,
wholebrain+partsbrain,Homo,weighted,Basal Ganglia,CMRgl,SD,6.93,6.93,match,
wholebrain+partsbrain,Homo,weighted,Basal Ganglia,CMRgl,CV,18.42,18.42,match,
wholebrain+partsbrain,Homo,weighted,Basal Ganglia,CMRgl,CVstar,18.43,18.43,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CBF,N,73.0,73.0,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CBF,Mean,56.99,56.99,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CBF,SD,11.68,11.68,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CBF,CV,20.5,20.5,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CBF,CVstar,20.57,20.57,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRO2,N,92.0,92.0,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRO2,Mean,180.09,180.09,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRO2,SD,31.66,31.66,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRO2,CV,17.58,17.58,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRO2,CVstar,17.63,17.63,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRgl,N,299.0,299.0,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRgl,Mean,33.91,33.91,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRgl,SD,6.06,6.06,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRgl,CV,17.87,17.87,match,
wholebrain+partsbrain,Homo,weighted,Cerebellum,CMRgl,CVstar,17.89,17.89,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRO2,N,49.0,49.0,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRO2,Mean,132.9,132.9,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRO2,SD,29.67,29.67,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRO2,CV,22.32,22.32,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRO2,CVstar,22.44,22.44,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRgl,N,110.0,110.0,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRgl,Mean,39.19,39.19,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRgl,SD,6.52,6.52,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRgl,CV,16.64,16.64,match,
wholebrain+partsbrain,Homo,weighted,Cingulate Cortex,CMRgl,CVstar,16.68,16.68,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CBF,N,125.0,125.0,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CBF,Mean,43.98,43.98,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CBF,SD,6.9,6.9,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CBF,CV,15.69,15.69,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CBF,CVstar,15.72,15.72,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRO2,N,169.0,169.0,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRO2,Mean,143.74,143.74,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRO2,SD,21.86,21.86,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRO2,CV,15.21,15.21,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRO2,CVstar,15.23,15.23,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRgl,N,650.0,650.0,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRgl,Mean,36.78,36.78,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRgl,SD,6.88,6.88,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRgl,CV,18.7,18.7,match,
wholebrain+partsbrain,Homo,weighted,Cortex,CMRgl,CVstar,18.71,18.71,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRO2,N,240.0,240.0,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRO2,Mean,149.07,149.07,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRO2,SD,24.43,24.43,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRO2,CV,16.39,16.39,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRO2,CVstar,16.41,16.41,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRgl,N,550.0,550.0,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRgl,Mean,37.34,37.34,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRgl,SD,7.53,7.53,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRgl,CV,20.17,20.17,match,
wholebrain+partsbrain,Homo,weighted,Frontal Cortex,CMRgl,CVstar,20.18,20.18,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CBF,N,40.0,40.0,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CBF,Mean,48.96,48.96,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CBF,SD,8.54,8.54,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CBF,CV,17.44,17.44,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CBF,CVstar,17.55,17.55,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRO2,N,14.0,14.0,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRO2,Mean,137.05,137.05,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRO2,SD,24.6,24.6,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRO2,CV,17.95,17.95,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRO2,CVstar,18.27,18.27,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRgl,N,106.0,106.0,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRgl,Mean,29.25,29.25,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRgl,SD,4.79,4.79,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRgl,CV,16.38,16.38,match,
wholebrain+partsbrain,Homo,weighted,Hippocampus,CMRgl,CVstar,16.42,16.42,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRO2,N,240.0,240.0,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRO2,Mean,165.2,165.2,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRO2,SD,30.57,30.57,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRO2,CV,18.5,18.5,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRO2,CVstar,18.52,18.52,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRgl,N,442.0,442.0,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRgl,Mean,38.01,38.01,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRgl,SD,7.51,7.51,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRgl,CV,19.76,19.76,match,
wholebrain+partsbrain,Homo,weighted,Occipital Cortex,CMRgl,CVstar,19.77,19.77,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRO2,N,219.0,219.0,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRO2,Mean,148.41,148.41,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRO2,SD,25.39,25.39,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRO2,CV,17.11,17.11,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRO2,CVstar,17.13,17.13,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRgl,N,537.0,537.0,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRgl,Mean,37.15,37.15,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRgl,SD,7.06,7.06,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRgl,CV,19.01,19.01,match,
wholebrain+partsbrain,Homo,weighted,Parietal Cortex,CMRgl,CVstar,19.01,19.01,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRO2,N,101.0,101.0,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRO2,Mean,152.69,152.69,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRO2,SD,26.85,26.85,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRO2,CV,17.59,17.59,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRO2,CVstar,17.63,17.63,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRgl,N,113.0,113.0,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRgl,Mean,36.79,36.79,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRgl,SD,6.6,6.6,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRgl,CV,17.94,17.94,match,
wholebrain+partsbrain,Homo,weighted,Sensorimotor Cortex,CMRgl,CVstar,17.98,17.98,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRO2,N,158.0,158.0,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRO2,Mean,148.91,148.91,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRO2,SD,25.57,25.57,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRO2,CV,17.17,17.17,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRO2,CVstar,17.2,17.2,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRgl,N,520.0,520.0,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRgl,Mean,34.23,34.23,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRgl,SD,6.23,6.23,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRgl,CV,18.2,18.2,match,
wholebrain+partsbrain,Homo,weighted,Temporal Cortex,CMRgl,CVstar,18.21,18.21,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CBF,N,114.0,114.0,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CBF,Mean,54.15,54.15,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CBF,SD,11.7,11.7,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CBF,CV,21.61,21.61,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CBF,CVstar,21.66,21.66,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRO2,N,102.0,102.0,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRO2,Mean,161.66,161.66,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRO2,SD,31.52,31.52,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRO2,CV,19.5,19.5,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRO2,CVstar,19.54,19.54,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRgl,N,406.0,406.0,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRgl,Mean,37.41,37.41,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRgl,SD,6.95,6.95,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRgl,CV,18.58,18.58,match,
wholebrain+partsbrain,Homo,weighted,Thalamus,CMRgl,CVstar,18.59,18.59,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CBF,N,172.0,172.0,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CBF,Mean,23.62,23.62,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CBF,SD,5.01,5.01,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CBF,CV,21.22,21.22,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CBF,CVstar,21.25,21.25,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRO2,N,146.0,146.0,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRO2,Mean,75.68,75.68,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRO2,SD,12.01,12.01,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRO2,CV,15.87,15.87,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRO2,CVstar,15.9,15.9,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRgl,N,158.0,158.0,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRgl,Mean,18.06,18.06,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRgl,SD,3.55,3.55,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRgl,CV,19.65,19.65,match,
wholebrain+partsbrain,Homo,weighted,White Matter,CMRgl,CVstar,19.68,19.68,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CBF,N,335.0,335.0,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CBF,Mean,53.25,53.25,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CBF,SD,9.14,9.14,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CBF,CV,17.16,17.16,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CBF,CVstar,17.18,17.18,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRO2,N,358.0,358.0,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRO2,Mean,155.44,155.44,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRO2,SD,27.19,27.19,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRO2,CV,17.49,17.49,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRO2,CVstar,17.5,17.5,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRgl,N,216.0,216.0,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRgl,Mean,29.98,29.98,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRgl,SD,5.28,5.28,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRgl,CV,17.61,17.61,match,
wholebrain+partsbrain,Homo,weighted,Whole Brain,CMRgl,CVstar,17.63,17.63,match,
wholebrain+partsbrain,Lepus,unweighted,Basal Ganglia,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Basal Ganglia,CMRgl,Mean,58.7,58.7,match,
wholebrain+partsbrain,Lepus,unweighted,Basal Ganglia,CMRgl,SD,8.0,8.0,match,
wholebrain+partsbrain,Lepus,unweighted,Basal Ganglia,CMRgl,CV,13.63,13.63,match,
wholebrain+partsbrain,Lepus,unweighted,Basal Ganglia,CMRgl,CVstar,17.04,17.04,match,
wholebrain+partsbrain,Lepus,unweighted,Cortex,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Cortex,CMRgl,Mean,77.42,77.42,match,
wholebrain+partsbrain,Lepus,unweighted,Cortex,CMRgl,SD,17.9,17.9,match,
wholebrain+partsbrain,Lepus,unweighted,Cortex,CMRgl,CV,23.12,23.12,match,
wholebrain+partsbrain,Lepus,unweighted,Cortex,CMRgl,CVstar,28.9,28.9,match,
wholebrain+partsbrain,Lepus,unweighted,Hippocampus,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Hippocampus,CMRgl,Mean,58.1,58.1,match,
wholebrain+partsbrain,Lepus,unweighted,Hippocampus,CMRgl,SD,5.6,5.6,match,
wholebrain+partsbrain,Lepus,unweighted,Hippocampus,CMRgl,CV,9.64,9.64,match,
wholebrain+partsbrain,Lepus,unweighted,Hippocampus,CMRgl,CVstar,12.05,12.05,match,
wholebrain+partsbrain,Lepus,unweighted,Occipital Cortex,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Occipital Cortex,CMRgl,Mean,76.4,76.4,match,
wholebrain+partsbrain,Lepus,unweighted,Occipital Cortex,CMRgl,SD,19.7,19.7,match,
wholebrain+partsbrain,Lepus,unweighted,Occipital Cortex,CMRgl,CV,25.79,25.79,match,
wholebrain+partsbrain,Lepus,unweighted,Occipital Cortex,CMRgl,CVstar,32.23,32.23,match,
wholebrain+partsbrain,Lepus,unweighted,Parietal Cortex,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Parietal Cortex,CMRgl,Mean,73.1,73.1,match,
wholebrain+partsbrain,Lepus,unweighted,Parietal Cortex,CMRgl,SD,17.4,17.4,match,
wholebrain+partsbrain,Lepus,unweighted,Parietal Cortex,CMRgl,CV,23.8,23.8,match,
wholebrain+partsbrain,Lepus,unweighted,Parietal Cortex,CMRgl,CVstar,29.75,29.75,match,
wholebrain+partsbrain,Lepus,unweighted,Sensorimotor Cortex,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Sensorimotor Cortex,CMRgl,Mean,82.65,82.65,match,
wholebrain+partsbrain,Lepus,unweighted,Sensorimotor Cortex,CMRgl,SD,15.3,15.3,match,
wholebrain+partsbrain,Lepus,unweighted,Sensorimotor Cortex,CMRgl,CV,18.51,18.51,match,
wholebrain+partsbrain,Lepus,unweighted,Sensorimotor Cortex,CMRgl,CVstar,23.14,23.14,match,
wholebrain+partsbrain,Lepus,unweighted,Thalamus,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Thalamus,CMRgl,Mean,89.7,89.7,match,
wholebrain+partsbrain,Lepus,unweighted,Thalamus,CMRgl,SD,9.4,9.4,match,
wholebrain+partsbrain,Lepus,unweighted,Thalamus,CMRgl,CV,10.48,10.48,match,
wholebrain+partsbrain,Lepus,unweighted,Thalamus,CMRgl,CVstar,13.1,13.1,match,
wholebrain+partsbrain,Lepus,unweighted,White Matter,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,White Matter,CMRgl,Mean,26.1,26.1,match,
wholebrain+partsbrain,Lepus,unweighted,White Matter,CMRgl,SD,5.6,5.6,match,
wholebrain+partsbrain,Lepus,unweighted,White Matter,CMRgl,CV,21.46,21.46,match,
wholebrain+partsbrain,Lepus,unweighted,White Matter,CMRgl,CVstar,26.82,26.82,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CBF,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CBF,Mean,48.0,48.0,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CBF,SD,18.5,18.5,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CBF,CV,38.54,38.54,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CBF,CVstar,48.18,48.18,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CMRO2,N,1.0,1.0,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CMRO2,Mean,205.4,205.4,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CMRO2,SD,17.9,17.9,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CMRO2,CV,8.71,8.71,match,
wholebrain+partsbrain,Lepus,unweighted,Whole Brain,CMRO2,CVstar,10.89,10.89,match,
wholebrain+partsbrain,Lepus,weighted,Basal Ganglia,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Basal Ganglia,CMRgl,Mean,58.7,58.7,match,
wholebrain+partsbrain,Lepus,weighted,Basal Ganglia,CMRgl,SD,8.0,8.0,match,
wholebrain+partsbrain,Lepus,weighted,Basal Ganglia,CMRgl,CV,13.63,13.63,match,
wholebrain+partsbrain,Lepus,weighted,Basal Ganglia,CMRgl,CVstar,14.31,14.31,match,
wholebrain+partsbrain,Lepus,weighted,Cortex,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Cortex,CMRgl,Mean,77.42,77.42,match,
wholebrain+partsbrain,Lepus,weighted,Cortex,CMRgl,SD,17.9,17.9,match,
wholebrain+partsbrain,Lepus,weighted,Cortex,CMRgl,CV,23.12,23.12,match,
wholebrain+partsbrain,Lepus,weighted,Cortex,CMRgl,CVstar,24.28,24.28,match,
wholebrain+partsbrain,Lepus,weighted,Hippocampus,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Hippocampus,CMRgl,Mean,58.1,58.1,match,
wholebrain+partsbrain,Lepus,weighted,Hippocampus,CMRgl,SD,5.6,5.6,match,
wholebrain+partsbrain,Lepus,weighted,Hippocampus,CMRgl,CV,9.64,9.64,match,
wholebrain+partsbrain,Lepus,weighted,Hippocampus,CMRgl,CVstar,10.12,10.12,match,
wholebrain+partsbrain,Lepus,weighted,Occipital Cortex,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Occipital Cortex,CMRgl,Mean,76.4,76.4,match,
wholebrain+partsbrain,Lepus,weighted,Occipital Cortex,CMRgl,SD,19.7,19.7,match,
wholebrain+partsbrain,Lepus,weighted,Occipital Cortex,CMRgl,CV,25.79,25.79,match,
wholebrain+partsbrain,Lepus,weighted,Occipital Cortex,CMRgl,CVstar,27.07,27.07,match,
wholebrain+partsbrain,Lepus,weighted,Parietal Cortex,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Parietal Cortex,CMRgl,Mean,73.1,73.1,match,
wholebrain+partsbrain,Lepus,weighted,Parietal Cortex,CMRgl,SD,17.4,17.4,match,
wholebrain+partsbrain,Lepus,weighted,Parietal Cortex,CMRgl,CV,23.8,23.8,match,
wholebrain+partsbrain,Lepus,weighted,Parietal Cortex,CMRgl,CVstar,24.99,24.99,match,
wholebrain+partsbrain,Lepus,weighted,Sensorimotor Cortex,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Sensorimotor Cortex,CMRgl,Mean,82.65,82.65,match,
wholebrain+partsbrain,Lepus,weighted,Sensorimotor Cortex,CMRgl,SD,15.3,15.3,match,
wholebrain+partsbrain,Lepus,weighted,Sensorimotor Cortex,CMRgl,CV,18.51,18.51,match,
wholebrain+partsbrain,Lepus,weighted,Sensorimotor Cortex,CMRgl,CVstar,19.44,19.44,match,
wholebrain+partsbrain,Lepus,weighted,Thalamus,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,Thalamus,CMRgl,Mean,89.7,89.7,match,
wholebrain+partsbrain,Lepus,weighted,Thalamus,CMRgl,SD,9.4,9.4,match,
wholebrain+partsbrain,Lepus,weighted,Thalamus,CMRgl,CV,10.48,10.48,match,
wholebrain+partsbrain,Lepus,weighted,Thalamus,CMRgl,CVstar,11.0,11.0,match,
wholebrain+partsbrain,Lepus,weighted,White Matter,CMRgl,N,5.0,5.0,match,
wholebrain+partsbrain,Lepus,weighted,White Matter,CMRgl,Mean,26.1,26.1,match,
wholebrain+partsbrain,Lepus,weighted,White Matter,CMRgl,SD,5.6,5.6,match,
wholebrain+partsbrain,Lepus,weighted,White Matter,CMRgl,CV,21.46,21.46,match,
wholebrain+partsbrain,Lepus,weighted,White Matter,CMRgl,CVstar,22.53,22.53,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CBF,N,38.0,38.0,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CBF,Mean,48.0,48.0,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CBF,SD,18.5,18.5,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CBF,CV,38.54,38.54,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CBF,CVstar,38.8,38.8,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CMRO2,N,38.0,38.0,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CMRO2,Mean,205.4,205.4,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CMRO2,SD,17.9,17.9,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CMRO2,CV,8.71,8.71,match,
wholebrain+partsbrain,Lepus,weighted,Whole Brain,CMRO2,CVstar,8.77,8.77,match,
wholebrain+partsbrain,Macaca,unweighted,Auditory Cortex,CMRgl,N,1.0,1.0,match,
wholebrain+partsbrain,Macaca,unweighted,Auditory Cortex,CMRgl,Mean,70.3,70.3,match,
wholebrain+partsbrain,Macaca,unweighted,Auditory Cortex,CMRgl,SD,12.2,12.2,match,
wholebrain+partsbrain,Macaca,unweighted,Auditory Cortex,CMRgl,CV,17.35,17.35,match,
wholebrain+partsbrain,Macaca,unweighted,Auditory Cortex,CMRgl,CVstar,21.69,21.69,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CBF,N,1.0,1.0,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CBF,Mean,60.5,60.5,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CBF,SD,11.1,11.1,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CBF,CV,18.35,18.35,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CBF,CVstar,22.93,22.93,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRO2,N,1.0,1.0,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRO2,Mean,255.0,255.0,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRO2,SD,32.0,32.0,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRO2,CV,12.55,12.55,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRO2,CVstar,15.69,15.69,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRgl,N,9.0,9.0,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRgl,Mean,44.5,44.5,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRgl,SD,5.83,5.83,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRgl,CV,13.09,13.09,match,
wholebrain+partsbrain,Macaca,unweighted,Basal Ganglia,CMRgl,CVstar,13.46,13.46,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CBF,N,1.0,1.0,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CBF,Mean,47.8,47.8,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CBF,SD,5.1,5.1,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CBF,CV,10.67,10.67,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CBF,CVstar,13.34,13.34,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CMRgl,N,6.0,6.0,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CMRgl,Mean,28.1,28.1,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CMRgl,SD,4.49,4.49,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CMRgl,CV,15.97,15.97,match,
wholebrain+partsbrain,Macaca,unweighted,Cerebellum,CMRgl,CVstar,16.64,16.64,match,
wholebrain+partsbrain,Macaca,unweighted,Cingulate Cortex,CMRgl,N,7.0,7.0,match,
wholebrain+partsbrain,Macaca,unweighted,Cingulate Cortex,CMRgl,Mean,42.96,42.96,match,
wholebrain+partsbrain,Macaca,unweighted,Cingulate Cortex,CMRgl,SD,9.56,9.56,match,
